,Instability_index,y
Neg_1353,43.40615384615385,0
Neg_917,57.32608695652173,0
Neg_1912,66.04078947368419,0
Neg_2647,45.813278688524576,0
Neg_2682,62.08571428571428,0
Neg_1130,70.23684210526315,0
Neg_1914,36.39090909090909,0
Neg_1659,98.58275862068966,0
Neg_1233,60.29374999999998,0
Neg_2379,33.77021276595743,0
Neg_1832,90.58297872340424,0
Neg_1156,54.58325842696628,0
Neg_2258,57.392222222222216,0
Neg_461,82.64375,0
Neg_1432,33.419672131147536,0
Neg_1840,17.89,0
Neg_51,61.62352941176472,0
Neg_2078,29.298750000000013,0
Neg_1658,45.64285714285713,0
Neg_1291,30.39870129870129,0
Neg_2421,36.36000000000001,0
Neg_1107,18.83010752688172,0
Neg_57,52.25161290322581,0
Neg_56,57.2923076923077,0
Neg_1535,8.20416666666667,0
Neg_728,62.74150943396225,0
Neg_612,45.15932203389831,0
Neg_1789,43.62272727272728,0
Neg_2923,63.71182795698925,0
Neg_998,39.51111111111111,0
Neg_2027,-37.85714285714286,0
Neg_1120,22.016236559139784,0
Neg_938,43.36612903225806,0
Neg_1639,32.74528301886793,0
Neg_1380,20.131818181818183,0
Neg_995,42.976530612244886,0
Neg_274,32.884210526315776,0
Neg_1731,44.91886792452829,0
Neg_1423,11.238888888888892,0
Neg_1720,51.66136363636363,0
Neg_1176,81.53968253968253,0
Neg_298,39.025,0
Neg_1494,59.51228070175439,0
Neg_2041,63.885714285714265,0
Neg_2033,39.88809523809524,0
Neg_1010,57.374666666666656,0
Neg_964,35.89080459770114,0
Neg_735,36.66860465116279,0
Neg_245,42.39876543209876,0
Neg_317,53.326373626373616,0
Neg_1277,13.753658536585366,0
Neg_213,69.59032258064515,0
Neg_109,18.907407407407405,0
Neg_1604,38.98648648648649,0
Neg_2004,48.73846153846154,0
Neg_1848,23.735714285714288,0
Neg_1998,27.38235294117648,0
Neg_968,49.78695652173913,0
Neg_1860,28.416666666666668,0
Neg_854,47.73571428571429,0
Neg_229,10.969565217391306,0
Neg_397,43.83370786516853,0
Neg_1864,92.1907692307692,0
Neg_2553,27.69390243902438,0
Neg_1504,29.950574712643665,0
Neg_2824,46.57341772151897,0
Neg_20,74.38108108108106,0
Neg_1594,76.69999999999996,0
Neg_2657,64.48217948717947,0
Neg_1823,17.156521739130437,0
Neg_2352,51.90142857142856,0
Neg_675,43.56111111111112,0
Neg_38,39.02857142857143,0
Neg_2630,73.42903225806451,0
Neg_1313,61.12413793103448,0
Neg_2083,54.79753086419752,0
Neg_224,33.781914893617014,0
Neg_1271,53.42916666666667,0
Neg_2404,81.67708333333333,0
Neg_91,37.93764705882352,0
Neg_2318,39.168686868686855,0
Neg_2034,38.08,0
Neg_2914,45.09333333333332,0
Neg_2749,56.99518072289156,0
Neg_1143,56.774193548387096,0
Neg_80,44.49571428571428,0
Neg_289,90.6830508474576,0
Neg_1262,30.90263157894737,0
Neg_2269,34.35254237288135,0
Neg_922,49.65185185185185,0
Neg_1843,66.86444444444443,0
Neg_40,10.35,0
Neg_1771,36.57831325301204,0
Neg_1068,68.54933333333332,0
Neg_1857,56.798148148148144,0
Neg_635,30.36976744186046,0
Neg_2908,42.38230769230769,0
Neg_2651,39.09111111111111,0
Neg_781,31.46987951807229,0
Neg_574,73.4388888888889,0
Neg_151,19.80337078651685,0
Neg_356,71.84285714285716,0
Neg_1012,41.70217391304347,0
Neg_455,56.68791208791208,0
Neg_2395,76.90249999999999,0
Neg_173,107.05890410958904,0
Neg_1744,9.09090909090909,0
Neg_1127,20.54302325581395,0
Neg_872,137.39999999999998,0
Neg_556,48.008333333333326,0
Neg_1872,80.52461538461537,0
Neg_1175,41.64835164835165,0
Neg_2738,52.636477272727255,0
Neg_2341,42.44594594594594,0
Neg_2539,33.02040816326532,0
Neg_2859,3.407692307692309,0
Neg_106,99.52972972972974,0
Neg_453,51.14318181818181,0
Neg_1396,44.00597014925373,0
Neg_2665,52.49200000000001,0
Neg_2357,62.9,0
Neg_1937,14.269811320754725,0
Neg_2673,63.13333333333334,0
Neg_693,15.663999999999996,0
Neg_769,52.68888888888888,0
Neg_2833,77.17999999999999,0
Neg_2773,38.42857142857143,0
Neg_1447,87.70204081632652,0
Neg_29,58.966666666666654,0
Neg_489,23.495166666666663,0
Neg_2545,50.57540983606556,0
Neg_1306,94.92258064516126,0
Neg_617,76.12340425531914,0
Neg_1372,38.98648648648649,0
Neg_2481,42.99787234042552,0
Neg_1908,71.92947368421052,0
Neg_1981,23.292857142857144,0
Neg_906,76.16666666666667,0
Neg_1425,55.43764705882351,0
Neg_846,44.1820895522388,0
Neg_2611,62.75058823529412,0
Neg_1230,14.699999999999996,0
Neg_1906,50.43870967741934,0
Neg_2554,50.81341463414635,0
Neg_348,98.9064516129032,0
Neg_477,62.40263157894736,0
Neg_67,8.424444444444447,0
Neg_2639,42.53283582089552,0
Neg_2012,63.52738095238094,0
Neg_1028,30.116666666666667,0
Neg_1874,55.0962962962963,0
Neg_1109,58.51428571428572,0
Neg_2529,28.28125,0
Neg_2141,37.72545454545455,0
Neg_2462,41.8191489361702,0
Neg_2011,77.44477611940296,0
Neg_377,42.11,0
Neg_90,91.40625,0
Neg_1506,49.20576923076923,0
Neg_767,27.210526315789476,0
Neg_434,12.30714285714286,0
Neg_1460,66.16051724137931,0
Neg_1666,58.63229166666666,0
Neg_126,43.41458333333333,0
Neg_2668,192.39368421052632,0
Neg_1674,45.26486486486487,0
Neg_2140,43.92183908045976,0
Neg_323,12.375,0
Neg_2514,46.47255319148936,0
Neg_598,41.23999999999999,0
Neg_2337,36.19655172413793,0
Neg_497,36.78615384615384,0
Neg_2693,88.89027777777775,0
Neg_1651,75.07042253521126,0
Neg_2347,52.67142857142856,0
Neg_68,53.2741176470588,0
Neg_318,50.80967741935484,0
Neg_2441,6.361111111111111,0
Neg_2136,44.59479166666665,0
Neg_870,64.43404255319149,0
Neg_699,103.51929824561402,0
Neg_1726,31.868041237113367,0
Neg_1325,26.34,0
Neg_2002,45.15666666666667,0
Neg_519,27.790243902439016,0
Neg_199,53.07244897959183,0
Neg_471,30.68831168831168,0
Neg_1673,62.68518518518518,0
Neg_272,39.16781609195402,0
Neg_118,75.35714285714285,0
Neg_135,75.8764705882353,0
Neg_2502,37.18545454545454,0
Neg_2787,31.75428571428572,0
Neg_546,23.425131578947365,0
Neg_127,62.2181818181818,0
Neg_1784,-4.572727272727272,0
Neg_439,15.583333333333334,0
Neg_535,66.16860465116275,0
Neg_227,44.079999999999984,0
Neg_2299,45.8867469879518,0
Neg_2627,125.3,0
Neg_1982,36.040000000000006,0
Neg_1382,43.33846153846153,0
Neg_2090,44.11917808219177,0
Neg_1532,57.75517241379311,0
Neg_527,48.10340909090908,0
Neg_11,38.21034482758621,0
Neg_1246,41.79036585365853,0
Neg_2525,22.667647058823533,0
Neg_2818,34.73148148148148,0
Neg_1920,57.51842105263157,0
Neg_918,60.29010989010989,0
Neg_102,46.58823529411765,0
Neg_2621,24.09782608695653,0
Neg_1585,64.25599999999999,0
Neg_266,61.50333333333332,0
Neg_710,30.360377358490563,0
Neg_712,19.827027027027025,0
Neg_24,43.29642857142857,0
Neg_170,-7.124137931034484,0
Neg_721,28.07407407407408,0
Neg_1365,47.63295454545455,0
Neg_1735,88.83333333333333,0
Neg_954,56.52361111111109,0
Neg_1993,84.96415094339622,0
Neg_1652,39.72195121951219,0
Neg_2306,35.9820895522388,0
Neg_2479,36.50769230769231,0
Neg_423,50.81,0
Neg_2799,31.27472527472527,0
Neg_822,47.189655172413794,0
Neg_931,50.86341463414634,0
Neg_2497,49.975,0
Neg_2925,82.8277777777778,0
Neg_267,72.49456521739131,0
Neg_242,83.1458333333333,0
Neg_233,19.260714285714283,0
Neg_1868,12.494339622641514,0
Neg_2032,14.875257731958758,0
Neg_2720,59.46891891891892,0
Neg_2343,38.98513513513512,0
Neg_2055,33.019642857142856,0
Neg_2624,56.09622641509434,0
Neg_745,47.4481,0
Neg_2850,45.661904761904765,0
Neg_1483,30.445454545454545,0
Neg_2708,45.15799999999999,0
Neg_2131,40.34130434782608,0
Neg_440,43.08571428571428,0
Neg_793,24.48131868131868,0
Neg_2000,58.42131147540982,0
Neg_328,38.945,0
Neg_2022,81.98205128205127,0
Neg_1676,-17.508333333333333,0
Neg_47,29.18529411764706,0
Neg_889,40.18181818181818,0
Neg_2715,37.85833333333333,0
Neg_2214,37.71458333333333,0
Neg_1579,29.975949367088603,0
Neg_878,23.00909090909091,0
Neg_2103,25.659677419354843,0
Neg_1114,17.192727272727275,0
Neg_681,21.306818181818183,0
Neg_346,63.584375,0
Neg_2532,30.379245283018875,0
Neg_1669,45.76756756756756,0
Neg_949,50.057500000000005,0
Neg_1081,24.547619047619044,0
Neg_501,55.127,0
Neg_2079,55.40952380952379,0
Neg_2360,40.65638297872339,0
Neg_1492,0.8388888888888898,0
Neg_1400,4.36190476190476,0
Neg_840,25.905882352941177,0
Neg_1343,14.904938271604935,0
Neg_1169,44.789393939393946,0
Neg_1095,71.68333333333334,0
Neg_2160,85.91630434782606,0
Neg_1886,39.3525773195876,0
Neg_462,57.04259259259258,0
Neg_1618,38.70985915492958,0
Neg_1638,25.09240506329115,0
Neg_335,46.79253164556963,0
Neg_2543,28.627906976744192,0
Neg_1503,23.765625000000007,0
Neg_2634,40.820408163265306,0
Neg_1295,51.5945945945946,0
Neg_1778,-4.414999999999999,0
Neg_1420,70.53829787234044,0
Neg_2915,20.06144578313253,0
Neg_823,101.2292682926829,0
Neg_1675,33.80153846153846,0
Neg_589,20.431034482758623,0
Neg_1481,42.4931506849315,0
Neg_2342,42.54880952380952,0
Neg_1054,46.35,0
Neg_2098,27.41075268817204,0
Neg_2847,28.24098360655737,0
Neg_2645,83.86891891891894,0
Neg_1236,44.81599999999999,0
Neg_1108,32.9022988505747,0
Neg_2375,124.38235294117646,0
Neg_1516,27.910975609756093,0
Neg_1038,85.4903846153846,0
Neg_2217,61.19285714285714,0
Neg_2728,48.942696629213465,0
Neg_1386,12.95294117647059,0
Neg_1513,43.617021276595736,0
Neg_816,60.67543209876541,0
Neg_2754,49.65238095238094,0
Neg_363,40.673292682926814,0
Neg_2326,-2.5584615384615383,0
Neg_2442,45.03124999999998,0
Neg_2080,41.69333333333332,0
Neg_1213,76.3011235955056,0
Neg_2687,33.551063829787225,0
Neg_1636,-28.45384615384616,0
Neg_1037,38.51797619047618,0
Neg_36,51.21122448979592,0
Neg_1469,39.95294117647058,0
Neg_1928,96.94545454545454,0
Neg_916,85.37258064516126,0
Neg_1155,48.05553846153846,0
Neg_2793,34.0132530120482,0
Neg_2052,10.37692307692308,0
Neg_1029,26.5758064516129,0
Neg_2685,41.64712121212121,0
Neg_280,41.85138888888889,0
Neg_2924,44.21799999999999,0
Neg_1552,-8.45142857142857,0
Neg_2150,43.95517241379311,0
Neg_1454,5.855999999999998,0
Neg_1438,65.3288888888889,0
Neg_2910,26.50803921568627,0
Neg_2210,37.14528301886793,0
Neg_284,48.44320987654319,0
Neg_2162,60.07391304347824,0
Neg_740,25.835294117647056,0
Neg_1850,27.584615384615383,0
Neg_2864,49.15833333333332,0
Neg_2319,26.13684210526316,0
Neg_2530,66.76567164179103,0
Neg_2094,85.6236842105263,0
Neg_321,18.277777777777786,0
Neg_2126,70.924,0
Neg_15,79.31666666666665,0
Neg_1360,91.91428571428573,0
Neg_2640,51.14123711340204,0
Neg_1251,63.74545454545455,0
Neg_830,35.21,0
Neg_782,150.57333333333332,0
Neg_2913,118.72499999999998,0
Neg_794,47.79299999999998,0
Neg_1435,47.59230769230767,0
Neg_520,26.781355932203383,0
Neg_4,75.33043478260869,0
Neg_228,61.53,0
Neg_977,73.44285714285712,0
Neg_618,27.006666666666657,0
Neg_1278,40.43848837209302,0
Neg_1858,40.00722891566263,0
Neg_479,57.46739130434783,0
Neg_957,42.193333333333335,0
Neg_2917,80.28421052631579,0
Neg_1765,26.68784615384616,0
Neg_1991,91.53947368421052,0
Neg_526,48.23797468354429,0
Neg_1715,21.744444444444447,0
Neg_722,89.82058823529411,0
Neg_747,31.46923076923077,0
Neg_2498,63.92727272727272,0
Neg_2636,25.785185185185185,0
Neg_1015,42.2,0
Neg_785,48.29479166666666,0
Neg_560,83.98333333333333,0
Neg_1254,67.81851851851852,0
Neg_1430,114.93666666666668,0
Neg_1253,29.42261904761904,0
Neg_2909,37.1,0
Neg_1540,56.987628865979374,0
Neg_997,37.521428571428565,0
Neg_2812,78.28,0
Neg_2694,62.309090909090905,0
Neg_420,70.34423076923075,0
Neg_92,37.8502,0
Neg_1822,48.71776470588233,0
Neg_678,57.472916666666656,0
Neg_952,70.52499999999998,0
Neg_1067,29.854838709677416,0
Neg_1023,51.84054054054054,0
Neg_94,38.24285714285713,0
Neg_1575,77.44699999999997,0
Neg_2350,81.51967213114752,0
Neg_2445,34.54430379746835,0
Neg_2226,36.18469387755101,0
Neg_568,63.14255319148935,0
Neg_2515,36.71170212765957,0
Neg_1334,40.35249999999999,0
Neg_930,28.247857142857143,0
Neg_354,55.614285714285714,0
Neg_2604,68.55384615384617,0
Neg_69,44.29047619047618,0
Neg_2782,66.03636363636362,0
Neg_1205,29.291176470588237,0
Neg_1269,55.25,0
Neg_1188,29.186075949367083,0
Neg_2705,56.03214285714285,0
Neg_2896,51.07640449438201,0
Neg_2890,32.838983050847446,0
Neg_2813,26.2280487804878,0
Neg_483,47.60721649484535,0
Neg_2333,41.528,0
Neg_1243,55.8486111111111,0
Neg_2268,22.321875,0
Neg_2001,41.92365591397848,0
Neg_783,16.352941176470587,0
Neg_1611,4.1909090909090905,0
Neg_2424,90.21666666666668,0
Neg_472,49.55862068965518,0
Neg_1791,49.96071428571429,0
Neg_645,45.3,0
Neg_1781,39.91764705882354,0
Neg_205,51.2095238095238,0
Neg_2771,51.784946236559136,0
Neg_1957,66.3452830188679,0
Neg_2408,41.09285714285714,0
Neg_2298,92.69305555555556,0
Neg_2301,33.65833333333334,0
Neg_2235,27.24255319148936,0
Neg_2056,30.260416666666675,0
Neg_803,22.622000000000003,0
Neg_2461,39.94716981132076,0
Neg_1185,58.46804123711338,0
Neg_1794,31.51333333333334,0
Neg_970,8.107407407407406,0
Neg_1479,55.66969696969696,0
Neg_775,51.04375,0
Neg_748,12.455294117647052,0
Neg_1293,19.936956521739127,0
Neg_2907,43.31234567901232,0
Neg_626,41.93703703703704,0
Neg_1211,43.95818181818182,0
Neg_2029,75.45111111111109,0
Neg_2484,71.5012658227848,0
Neg_737,118.31851851851852,0
Neg_2637,15.705882352941178,0
Neg_493,50.236708860759485,0
Neg_1851,36.09677419354839,0
Neg_275,22.81475409836065,0
Neg_606,41.56206896551724,0
Neg_1681,37.23626373626372,0
Neg_861,83.89024390243902,0
Neg_2800,46.279518072289136,0
Neg_390,-7.475675675675677,0
Neg_950,42.35882352941177,0
Neg_2285,19.38888888888889,0
Neg_1066,60.206756756756754,0
Neg_1485,57.96301369863011,0
Neg_2718,83.45142857142856,0
Neg_107,29.243243243243256,0
Neg_2560,65.70754716981132,0
Neg_1520,70.2,0
Neg_951,40.94363636363636,0
Neg_2753,25.37014925373133,0
Neg_2737,41.77472527472527,0
Neg_2449,57.33783783783783,0
Neg_1538,42.2164835164835,0
Neg_1588,46.72545454545454,0
Neg_1070,58.05172413793104,0
Neg_1907,63.91475409836064,0
Neg_1444,77.75510204081633,0
Neg_2536,40.44719101123594,0
Neg_1336,32.49,0
Neg_1125,18.421568627450984,0
Neg_1238,51.79879518072288,0
Neg_2438,65.03529411764706,0
Neg_2869,52.09242424242424,0
Neg_734,19.012820512820515,0
Neg_2747,47.435483870967744,0
Neg_2767,40.41481481481481,0
Neg_347,28.742000000000004,0
Neg_1890,41.3774647887324,0
Neg_2457,35.97812499999999,0
Neg_2919,32.99787234042552,0
Neg_2764,82.74943820224716,0
Neg_834,25.92023809523809,0
Neg_1570,42.70735294117647,0
Neg_2750,39.17592592592592,0
Neg_290,51.5043956043956,0
Neg_862,26.74939759036144,0
Neg_2654,86.36470588235295,0
Neg_597,44.44137931034483,0
Neg_353,23.590909090909093,0
Neg_2500,65.49999999999999,0
Neg_1446,68.38148148148147,0
Neg_842,49.048,0
Neg_53,52.867,0
Neg_291,46.83037974683544,0
Neg_1687,55.01875,0
Neg_809,44.53666666666667,0
Neg_2858,71.95135135135136,0
Neg_1779,36.54603174603175,0
Neg_2114,56.16222222222221,0
Neg_327,43.10208333333334,0
Neg_249,91.1609195402299,0
Neg_514,20.187804878048784,0
Neg_894,22.39090909090909,0
Neg_1154,13.063636363636366,0
Neg_1974,57.77934782608695,0
Neg_607,70.06219512195123,0
Neg_1464,67.58333333333333,0
Neg_2840,30.029166666666665,0
Neg_2251,32.71374999999999,0
Neg_2517,40.29109999999999,0
Neg_1853,56.99047619047618,0
Neg_1312,37.88999999999999,0
Neg_2838,98.45769230769233,0
Neg_1722,26.91555555555556,0
Neg_2116,56.96307692307692,0
Neg_2327,66.6327027027027,0
Neg_1128,66.54199999999999,0
Neg_1231,29.46470588235295,0
Neg_2384,56.23636363636364,0
Neg_713,39.278333333333336,0
Neg_2475,39.342857142857135,0
Neg_545,31.750769230769237,0
Neg_1732,40.9120879120879,0
Neg_1703,31.773584905660385,0
Neg_2537,23.975,0
Neg_1601,31.19859375,0
Neg_238,16.7325,0
Neg_2704,22.6,0
Neg_2652,45.99230769230769,0
Neg_1700,60.81599999999999,0
Neg_2744,-3.979245283018868,0
Neg_43,39.85937499999999,0
Neg_235,-12.058333333333334,0
Neg_1433,35.7125,0
Neg_1473,51.091304347826096,0
Neg_1047,62.00476190476189,0
Neg_2221,82.74117647058823,0
Neg_691,31.872727272727275,0
Neg_128,39.55217391304348,0
Neg_1952,39.67872340425531,0
Neg_2059,47.335955056179735,0
Neg_661,89.97228915662649,0
Neg_1100,40.18421052631579,0
Neg_2458,73.10555555555555,0
Neg_983,156.30666666666667,0
Neg_2250,44.540625,0
Neg_674,43.27816091954022,0
Neg_2825,43.31304347826087,0
Neg_445,52.13235294117647,0
Neg_640,51.77089887640447,0
Neg_1903,28.211739130434783,0
Neg_671,68.64791666666666,0
Neg_2147,42.21423529411765,0
Neg_475,52.986666666666665,0
Neg_1302,25.790123456790116,0
Neg_2077,88.81153846153846,0
Neg_2040,36.32083333333333,0
Neg_2660,21.564285714285717,0
Neg_2166,83.59677419354838,0
Neg_2376,46.645945945945925,0
Neg_1962,81.70434782608693,0
Neg_1000,41.04107142857142,0
Neg_250,44.26521739130434,0
Neg_1718,81.13333333333334,0
Neg_750,30.28154639175257,0
Neg_1014,36.61269841269841,0
Neg_2399,31.625773195876285,0
Neg_561,30.941025641025632,0
Neg_1762,52.1157894736842,0
Neg_1449,52.19142857142857,0
Neg_237,48.46231884057969,0
Neg_345,61.6047619047619,0
Neg_2511,42.697500000000005,0
Neg_2097,79.65510204081632,0
Neg_1966,83.58307692307692,0
Neg_255,24.33870967741936,0
Neg_2365,58.29457142857144,0
Neg_1987,28.09411764705882,0
Neg_2805,39.55384615384616,0
Neg_2904,77.25816326530612,0
Neg_2872,35.89999999999999,0
Neg_2355,19.072222222222223,0
Neg_576,61.41851851851852,0
Neg_2459,45.07124999999999,0
Neg_971,20.066101694915258,0
Neg_898,50.0574074074074,0
Neg_928,45.41,0
Neg_2823,89.75510204081628,0
Neg_2364,37.221428571428575,0
Neg_2806,56.61500000000001,0
Neg_1871,104.28888888888888,0
Neg_50,53.133809523809525,0
Neg_2496,44.19189189189189,0
Neg_1030,64.392,0
Neg_1978,39.3047619047619,0
Neg_669,91.29629629629628,0
Neg_1341,25.78400000000001,0
Neg_843,47.575,0
Neg_761,43.17894736842105,0
Neg_988,59.009523809523806,0
Neg_2255,25.521333333333324,0
Neg_2557,58.28148148148146,0
Neg_2677,-15.772727272727272,0
Neg_18,46.44,0
Neg_315,35.05652173913042,0
Neg_1741,12.41,0
Neg_2578,42.03589743589743,0
Neg_389,53.09761904761903,0
Neg_210,63.06224489795918,0
Neg_2427,64.73333333333332,0
Neg_2323,34.0275,0
Neg_2007,22.271875,0
Neg_891,86.71363636363635,0
Neg_387,5.398809523809523,0
Neg_741,35.2940476190476,0
Neg_362,34.735,0
Neg_1212,37.25454545454546,0
Neg_2057,20.6835294117647,0
Neg_468,43.19047619047619,0
Neg_2468,43.51446428571428,0
Neg_873,29.195,0
Neg_1079,26.505454545454548,0
Neg_1710,22.251851851851857,0
Neg_482,40.181250000000006,0
Neg_121,51.462500000000006,0
Neg_2172,38.08979591836735,0
Neg_1897,21.516129032258064,0
Neg_2690,57.85194805194803,0
Neg_42,45.18499999999999,0
Neg_1748,41.78857142857143,0
Neg_620,56.76315789473684,0
Neg_2881,59.85694444444445,0
Neg_188,61.86119402985074,0
Neg_184,40.294,0
Neg_584,68.4923076923077,0
Neg_2423,41.85806451612904,0
Neg_2699,61.45121951219512,0
Neg_147,32.996153846153845,0
Neg_1376,30.70224489795919,0
Neg_2589,38.79354838709677,0
Neg_2501,108.38695652173908,0
Neg_288,47.49387755102041,0
Neg_982,25.20717171717171,0
Neg_511,51.53225806451612,0
Neg_1308,50.03333333333333,0
Neg_125,53.54864864864864,0
Neg_564,54.09456521739129,0
Neg_2039,47.80120481927708,0
Neg_1237,14.917391304347824,0
Neg_749,27.450000000000003,0
Neg_189,32.671875,0
Neg_2815,51.95842105263158,0
Neg_2573,65.13333333333334,0
Neg_911,96.95499999999998,0
Neg_2225,52.46235294117646,0
Neg_591,34.0764705882353,0
Neg_428,67.14603174603172,0
Neg_739,47.56833333333333,0
Neg_449,40.181250000000006,0
Neg_1358,32.75833333333334,0
Neg_707,47.07333333333333,0
Neg_1196,58.55853658536583,0
Neg_1113,62.22716216216216,0
Neg_1437,64.68295454545454,0
Neg_996,83.68437499999999,0
Neg_2480,27.64444444444445,0
Neg_2324,29.56875,0
Neg_2391,65.27499999999999,0
Neg_1084,34.82142857142857,0
Neg_1194,39.82121212121211,0
Neg_908,65.86444444444443,0
Neg_638,88.53,0
Neg_2741,42.3241379310345,0
Neg_1368,47.70270270270269,0
Neg_1005,78.47575757575758,0
Neg_2790,38.11428571428572,0
Neg_1572,26.368085106382985,0
Neg_1734,38.81927710843373,0
Neg_435,50.60215053763439,0
Neg_409,85.37058823529412,0
Neg_436,39.130434782608695,0
Neg_1409,61.73440860215052,0
Neg_1603,92.5873913043478,0
Neg_2900,67.6421052631579,0
Neg_469,39.057627118644064,0
Neg_395,29.986842105263165,0
Neg_2006,112.37441860465115,0
Neg_2138,25.08133333333333,0
Neg_1534,34.143750000000004,0
Neg_726,57.492592592592565,0
Neg_2658,67.6372881355932,0
Neg_885,61.70555555555554,0
Neg_1364,92.24444444444444,0
Neg_2867,38.63888888888888,0
Neg_1869,35.59240506329113,0
Neg_429,49.40270270270271,0
Neg_1518,34.46829268292683,0
Neg_2431,42.36623376623375,0
Neg_788,48.875,0
Neg_2574,29.46021505376344,0
Neg_1548,26.859322033898305,0
Neg_1959,86.70370370370368,0
Neg_1124,45.72465753424656,0
Neg_1324,26.28877551020408,0
Neg_1533,35.3,0
Neg_2429,8.220588235294116,0
Neg_2123,74.46000000000001,0
Neg_384,53.748000000000005,0
Neg_2551,25.98125,0
Neg_380,40.68526315789472,0
Neg_1697,16.842105263157894,0
Neg_2382,-6.912083333333333,0
Neg_193,95.4818181818182,0
Neg_392,89.80847457627117,0
Neg_1136,82.06623376623375,0
Neg_2371,11.65277777777778,0
Neg_910,33.12446808510638,0
Neg_656,48.54444444444445,0
Neg_718,135.05531914893615,0
Neg_400,45.96621621621622,0
Neg_742,119.73636363636363,0
Neg_1273,23.154081632653064,0
Neg_2830,55.02612903225806,0
Neg_567,46.589886363636346,0
Neg_588,36.48550724637681,0
Neg_183,41.04265957446808,0
Neg_2770,63.09081632653062,0
Neg_864,48.852941176470594,0
Neg_2883,13.4,0
Neg_2689,95.58333333333334,0
Neg_1381,33.24533333333333,0
Neg_829,110.7086956521739,0
Neg_2495,12.543749999999998,0
Neg_1148,41.50769230769231,0
Neg_819,81.01333333333334,0
Neg_2683,3.42777777777778,0
Neg_1304,59.35788732394367,0
Neg_932,59.253125,0
Neg_2003,65.5715909090909,0
Neg_1512,60.72931034482758,0
Neg_789,19.09577464788733,0
Neg_1705,4.458762886597942,0
Neg_360,51.718933333333325,0
Neg_2473,52.29230769230767,0
Neg_1567,100.89508474576267,0
Neg_2582,53.14827586206898,0
Neg_980,45.76774193548387,0
Neg_2740,12.0469696969697,0
Neg_1041,49.46756756756755,0
Neg_2713,50.51528301886792,0
Neg_593,45.00370370370369,0
Neg_1882,52.44375000000001,0
Neg_2760,38.59999999999999,0
Neg_1296,42.4346875,0
Neg_784,49.18421052631579,0
Neg_2205,96.77083333333331,0
Neg_981,55.51428571428571,0
Neg_115,61.81111111111108,0
Neg_499,42.31803278688524,0
Neg_877,50.64892857142856,0
Neg_594,46.623529411764686,0
Neg_596,61.89367088607594,0
Neg_156,16.017857142857146,0
Neg_1199,43.369565217391305,0
Neg_1091,37.31242424242425,0
Neg_2380,63.27894736842104,0
Neg_1193,46.788461538461526,0
Neg_2038,58.16734693877549,0
Neg_796,60.795,0
Neg_583,22.26363636363636,0
Neg_1399,16.9765625,0
Neg_773,69.28611111111111,0
Neg_2320,87.73043478260868,0
Neg_2170,24.26769230769231,0
Neg_1443,25.861818181818183,0
Neg_1969,61.210769230769216,0
Neg_1220,67.59499999999998,0
Neg_1111,57.00999999999999,0
Neg_2065,85.92105263157893,0
Neg_1451,60.41150943396225,0
Neg_1328,10.250000000000002,0
Neg_140,22.635294117647057,0
Neg_258,26.144736842105267,0
Neg_175,46.87727272727272,0
Neg_2922,57.400000000000006,0
Neg_577,54.277922077922064,0
Neg_1641,-16.52222222222222,0
Neg_758,53.771428571428565,0
Neg_2195,66.90555555555557,0
Neg_157,31.53076923076923,0
Neg_2325,50.904597701149406,0
Neg_181,55.92315789473684,0
Neg_2641,56.32597402597401,0
Neg_1505,66.56962025316454,0
Neg_2608,33.28032786885246,0
Neg_2181,60.73258426966293,0
Neg_2798,46.00659340659342,0
Neg_924,81.05,0
Neg_1138,37.856862745098034,0
Neg_2880,38.34545454545454,0
Neg_2670,16.6,0
Neg_925,44.83866666666666,0
Neg_230,34.0625,0
Neg_2071,49.395238095238085,0
Neg_2650,69.21071428571429,0
Neg_841,46.40377358490567,0
Neg_2054,64.2706818181818,0
Neg_146,68.82597402597402,0
Neg_162,69.43888888888888,0
Neg_990,67.78461538461538,0
Neg_2024,28.9475,0
Neg_155,26.59555555555556,0
Neg_1412,65.70285714285716,0
Neg_619,6.284848484848484,0
Neg_154,87.34842105263156,0
Neg_264,81.6955223880597,0
Neg_457,50.35151515151514,0
Neg_1529,50.4,0
Neg_1725,89.25,0
Neg_582,20.79375,0
Neg_2293,29.205769230769228,0
Neg_2023,44.66530612244898,0
Neg_1192,81.62641509433962,0
Neg_1702,36.46206896551725,0
Neg_989,48.33333333333332,0
Neg_856,40.96329113924051,0
Neg_2460,75.12340425531914,0
Neg_1967,28.740206185567,0
Neg_1584,60.78666666666666,0
Neg_909,13.286842105263156,0
Neg_517,31.652333333333324,0
Neg_2302,40.7746835443038,0
Neg_1633,31.023076923076925,0
Neg_2563,88.60666666666665,0
Neg_2911,33.44264367816091,0
Neg_1261,58.22777777777779,0
Neg_2493,58.94313725490196,0
Neg_1707,40.323076923076925,0
Neg_2035,31.82191780821917,0
Neg_2507,21.91904761904761,0
Neg_2843,90.811320754717,0
Neg_2279,55.46219512195121,0
Neg_633,41.53783783783784,0
Neg_1442,11.187500000000002,0
Neg_1910,40.69090909090909,0
Neg_2307,40.53417721518986,0
Neg_1627,25.757142857142853,0
Neg_1043,50.11176470588235,0
Neg_851,7.446511627906977,0
Neg_1342,63.35833333333332,0
Neg_507,32.2925925925926,0
