,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
Neg_2671,4.7622907844379885,1.5874302614793294,0.7937151307396647,3.968575653698324,0.7937151307396647,0.7937151307396647,3.174860522958659,4.7622907844379885,0.0,8.730866438136312,6.349721045917318,5.5560059151776535,3.174860522958659,4.7622907844379885,3.968575653698324,4.7622907844379885,2.3811453922189942,1.5874302614793294,2.3811453922189942,7.937151307396648,0.0715304566547622,0.0680584075126071,0.0666960050929657,0
Neg_2855,1.5702592582338295,1.5702592582338295,0.7851296291169148,0.7851296291169148,0.0,1.5702592582338295,1.5702592582338295,0.7851296291169148,0.7851296291169148,0.0,4.710777774701489,0.0,0.7851296291169148,0.0,0.7851296291169148,0.7851296291169148,0.0,0.0,0.0,0.7851296291169148,0.0674741230771547,0.0635539561730094,0.083842291632921,0
Neg_279,6.413507289634297,1.6033768224085745,4.008442056021436,4.008442056021436,0.0,2.405065233612861,7.215195700838584,4.008442056021436,0.8016884112042871,0.0,7.215195700838584,1.6033768224085745,2.405065233612861,0.8016884112042871,8.016884112042872,3.2067536448171485,1.6033768224085745,0.8016884112042871,0.8016884112042871,4.810130467225723,0.0607237792625233,0.0688196154699845,0.0687681940632049,0
Neg_706,3.08941567451693,2.3170617558876976,1.544707837258465,4.634123511775395,0.7723539186292325,2.3170617558876976,6.17883134903386,1.544707837258465,1.544707837258465,5.406477430404627,7.723539186292325,8.495893104921558,0.7723539186292325,2.3170617558876976,3.861769593146162,6.17883134903386,2.3170617558876976,0.0,1.544707837258465,4.634123511775395,0.0797308146325935,0.0741364207508939,0.0737788459872799,0
Neg_2921,3.341178567910245,0.8352946419775612,0.8352946419775612,1.6705892839551224,1.6705892839551224,0.0,0.8352946419775612,1.6705892839551224,0.8352946419775612,3.341178567910245,5.8470624938429285,1.6705892839551224,2.505883925932684,3.341178567910245,1.6705892839551224,5.011767851865367,1.6705892839551224,0.0,1.6705892839551224,2.505883925932684,0.0545482147451014,0.049253417784732,0.0609037254926052,0
Neg_994,3.0265121988490846,2.2698841491368134,3.0265121988490846,2.2698841491368134,0.0,1.5132560994245423,3.0265121988490846,0.7566280497122712,0.0,1.5132560994245423,1.5132560994245423,4.539768298273627,0.0,0.0,0.0,1.5132560994245423,1.5132560994245423,0.0,1.5132560994245423,1.5132560994245423,0.0839827945472879,0.0699640178200339,0.089425137920407,0
Neg_2453,0.8149371681552844,0.0,0.8149371681552844,0.0,0.0,0.8149371681552844,0.0,1.6298743363105688,0.0,2.444811504465853,2.444811504465853,0.8149371681552844,2.444811504465853,0.8149371681552844,0.0,1.6298743363105688,0.0,0.8149371681552844,0.8149371681552844,2.444811504465853,0.0597917048751604,0.0707435467564881,0.054527580213067,0
Neg_2074,0.0,1.537921290458936,0.0,1.537921290458936,1.537921290458936,1.537921290458936,0.0,0.7689606452294679,0.7689606452294679,0.7689606452294679,1.537921290458936,1.537921290458936,0.0,0.7689606452294679,0.7689606452294679,2.306881935688404,3.075842580917872,0.7689606452294679,0.7689606452294679,1.537921290458936,0.0751043392868682,0.0772760886764662,0.0786589268071976,0
Neg_1803,0.8048567231905945,0.8048567231905945,0.0,0.0,0.0,1.609713446381189,2.414570169571784,0.8048567231905945,1.609713446381189,0.0,4.829140339143567,0.8048567231905945,0.0,0.0,0.8048567231905945,3.219426892762378,0.0,0.0,0.8048567231905945,0.8048567231905945,0.0759282173752191,0.07055296849647,0.0486620909377162,0
Neg_653,0.8293899764873917,0.8293899764873917,1.658779952974783,0.0,1.658779952974783,2.488169929462175,0.8293899764873917,4.146949882436958,0.0,1.658779952974783,3.317559905949566,0.0,0.8293899764873917,1.658779952974783,0.8293899764873917,5.805729835411742,0.8293899764873917,0.0,0.0,1.658779952974783,0.0487826544516842,0.0585592920005639,0.0632680770603601,0
Neg_1943,1.6440424100618796,0.8220212050309398,2.4660636150928195,0.8220212050309398,0.0,0.0,0.8220212050309398,0.0,0.8220212050309398,1.6440424100618796,4.932127230185639,0.8220212050309398,0.8220212050309398,0.0,2.4660636150928195,1.6440424100618796,3.288084820123759,0.0,0.0,0.8220212050309398,0.0622002231720542,0.049417716736285,0.0663608550607209,0
