,Levitt_alpha,y
Neg_708,0.0640527279868851,0
Neg_2224,0.0368580408492438,0
Neg_75,0.0238248097068854,0
Neg_1927,0.0228868052273049,0
Neg_396,0.1138683846348892,0
Neg_2062,0.0408346898597982,0
Neg_1758,0.024063808279216,0
Neg_1696,0.0488751852843321,0
Neg_1938,0.0179149690817671,0
Neg_2212,0.0184090791952423,0
Neg_491,0.0395951122277158,0
Neg_857,0.0931389457777477,0
Neg_2686,0.0595110331379578,0
Neg_2549,0.0239604781482928,0
Neg_465,0.0506329808610291,0
Neg_214,0.034695014281028,0
Neg_1450,0.0502716061814206,0
Neg_2311,0.0427321635761076,0
Neg_566,0.0306692204182899,0
Neg_1468,0.011036173838811,0
Neg_324,0.0413506574862616,0
Neg_1106,0.0271395086918411,0
Neg_1455,0.0203337483630311,0
Neg_1775,0.0136397520471745,0
Neg_2533,0.0351517301711798,0
Neg_84,0.0409197651797418,0
Neg_2087,0.0250891697600778,0
Neg_454,0.0182477132924316,0
Neg_1320,0.0617998314578716,0
Neg_534,0.0553046937253792,0
Neg_2600,0.0370805383506251,0
Neg_2303,0.0477545995643615,0
Neg_1332,0.1222100374586035,0
Neg_1096,0.0332919356690143,0
Neg_278,0.0296132859122881,0
Neg_2916,0.0263221389287631,0
Neg_365,0.0560931306030426,0
Neg_929,0.0293018289953377,0
Neg_955,0.0273700856859644,0
Neg_1510,0.0160914501517578,0
Neg_974,0.0117923794092096,0
Neg_2768,0.0478773845931778,0
Neg_1142,0.022774221026729,0
Neg_1174,0.0488128229476925,0
Neg_848,0.0261937066265697,0
Neg_991,0.0435779576742596,0
Neg_565,0.0333398615515756,0
Neg_1973,0.0235268441858327,0
Neg_1172,0.0411975807211945,0
Neg_2450,0.0309846412012528,0
Neg_2795,0.0608665338394182,0
Neg_33,0.026725195632001,0
Neg_2216,0.1536538055774595,0
Neg_2359,0.0879680125104065,0
Neg_515,0.0582484064468379,0
Neg_208,0.0212206086440499,0
Neg_2503,0.0300746584788788,0
Neg_2396,0.0443248378061088,0
Neg_1670,0.0764542897491404,0
Neg_8,0.0439732418296906,0
Neg_1802,0.042176523967128,0
Neg_1617,0.0451521549942736,0
Neg_1353,0.0434922143673117,0
Neg_917,0.0364188376788653,0
Neg_1912,0.0338582403651228,0
Neg_2647,0.0241952396244728,0
Neg_2682,0.0547116302739331,0
Neg_1130,0.0511990955759009,0
Neg_1914,0.1628905555468341,0
Neg_1659,0.0320129028742619,0
Neg_1233,0.0424954603797609,0
Neg_2379,0.0353094155167091,0
Neg_1832,0.0097594756996831,0
Neg_1156,0.0042620471462212,0
Neg_2258,0.0113389060500811,0
Neg_461,0.0729325885142763,0
Neg_1432,0.0399521915868745,0
Neg_1840,0.0613536655790513,0
Neg_51,0.1491539740981002,0
Neg_2078,0.0360674474253876,0
Neg_1658,0.0696330578005242,0
Neg_1291,0.0475069887714666,0
Neg_2421,0.0588063687584246,0
Neg_1107,0.033186218568801,0
Neg_57,0.0287624180041616,0
Neg_56,0.0511991458969975,0
Neg_1535,0.0389322999395812,0
Neg_728,0.0970630657609905,0
Neg_612,0.0223352305938071,0
Neg_1789,0.0185899813672844,0
Neg_2923,0.0294459636271798,0
Neg_998,0.0519847764946577,0
Neg_2027,0.091491652645764,0
Neg_1120,0.0362665434454897,0
Neg_938,0.0519160825261409,0
Neg_1639,0.00962659338084,0
Neg_1380,0.0522667062328194,0
Neg_995,0.0241488928680634,0
Neg_274,0.0625018889408315,0
Neg_1731,0.0066905154947348,0
Neg_1423,0.0187621369606441,0
Neg_1720,0.0243574028840496,0
Neg_1176,0.0136073934872027,0
Neg_298,0.0223911574344946,0
Neg_1494,0.0572862352176161,0
Neg_2041,0.025707297582596,0
Neg_2033,0.064646143440997,0
Neg_1010,0.0178687245416956,0
Neg_964,0.0199930608886482,0
Neg_735,0.0193056039267228,0
Neg_245,0.0381342942574738,0
Neg_317,0.0318642958795098,0
Neg_1277,0.0172001654608365,0
Neg_213,0.0167931919062027,0
Neg_109,0.0516976351472088,0
Neg_1604,0.0256392019496057,0
Neg_2004,0.0744538582396053,0
Neg_1848,0.0863742298581343,0
Neg_1998,0.0312605585701147,0
Neg_968,0.0233142264987935,0
Neg_1860,0.0354626402660892,0
Neg_854,0.0510177053568504,0
Neg_229,0.1145153797868818,0
Neg_397,0.0394384897535497,0
Neg_1864,0.0138288546261252,0
Neg_2553,0.020235579989846,0
Neg_1504,0.0118323515224555,0
Neg_2824,0.0227296325685572,0
Neg_20,0.0851587949526507,0
Neg_1594,0.0130815394898445,0
Neg_2657,0.0511155076144684,0
Neg_1823,0.0471966423219647,0
Neg_2352,0.0210004555610119,0
Neg_675,0.027552620569413,0
Neg_38,0.027132740416557,0
Neg_2630,0.0307184989741318,0
Neg_1313,0.007969917046281,0
Neg_2083,0.0145472467541222,0
Neg_224,0.0241985931210089,0
Neg_1271,0.0238008597639066,0
Neg_2404,0.0493662780050021,0
Neg_91,0.0128040085553049,0
Neg_2318,0.0301473577145619,0
Neg_2034,0.0816860437447545,0
Neg_2914,0.034595180090201,0
Neg_2749,0.0238026981944538,0
Neg_1143,0.0632132365770876,0
Neg_80,0.0044615786823,0
Neg_289,0.0404405697262956,0
Neg_1262,0.0680057390837742,0
Neg_2269,0.0390102574807676,0
Neg_922,0.007516857101464,0
Neg_1843,0.0138132166145916,0
Neg_40,0.1012276283278124,0
Neg_1771,0.0566969300073342,0
Neg_1068,0.0254848050662831,0
Neg_1857,0.011326028723312,0
Neg_635,0.0062780830233631,0
Neg_2908,0.0304515985497489,0
Neg_2651,0.0101200071037381,0
Neg_781,0.0236340621296574,0
Neg_574,0.0259335297699988,0
Neg_151,0.0660360506473586,0
Neg_356,0.0628636572364334,0
Neg_1012,0.030600105516232,0
Neg_455,0.0202938657440043,0
Neg_2395,0.0138300288305845,0
Neg_173,0.0185393909228714,0
Neg_1744,0.0650180184913861,0
Neg_1127,0.0265116703207026,0
Neg_872,0.1094571759510487,0
Neg_556,0.0049052613228314,0
Neg_1872,0.0120116418408559,0
Neg_1175,0.0327769717038091,0
Neg_2738,0.0552174085826123,0
Neg_2341,0.0185338193996075,0
Neg_2539,0.0439229697530423,0
Neg_2859,0.0260282081795645,0
Neg_106,0.0197920359242199,0
Neg_453,0.0337077108634023,0
Neg_1396,0.0098740505971082,0
Neg_2665,0.0686097919513381,0
Neg_2357,0.0567855372179151,0
Neg_1937,0.049009039801571,0
Neg_2673,0.0249736224516276,0
Neg_693,0.017950660600685,0
Neg_769,0.0395785860212504,0
Neg_2833,0.0536028569785704,0
Neg_2773,0.02227827400888,0
Neg_1447,0.0482944916569167,0
Neg_29,0.0462188835193369,0
Neg_489,0.0407503252057036,0
Neg_2545,0.0476762309656223,0
Neg_1306,0.0680781000494938,0
Neg_617,0.0386857467306923,0
Neg_1372,0.0872855547269999,0
Neg_2481,0.0158383291300053,0
Neg_1908,0.0284051269343664,0
Neg_1981,0.1198985759026172,0
Neg_906,0.0230074442627288,0
Neg_1425,0.0312400624669578,0
Neg_846,0.0233927317270398,0
Neg_2611,0.0592713667144157,0
Neg_1230,0.0096391068116384,0
Neg_1906,0.0147323272038645,0
Neg_2554,0.01432962604921,0
Neg_348,0.0172136158766255,0
Neg_477,0.0656561986293418,0
Neg_67,0.0625159364324784,0
Neg_2639,0.0332272441564764,0
Neg_2012,0.0190493030805833,0
Neg_1028,0.0301917604932996,0
Neg_1874,0.0211200959361278,0
Neg_1109,0.0320185582262718,0
Neg_2529,0.0119615770154009,0
Neg_2141,0.0822053930296622,0
Neg_2462,0.0388210878226786,0
Neg_2011,0.0636920693338279,0
Neg_377,0.0230423154071671,0
Neg_90,0.0432836435525288,0
Neg_1506,0.0355316173126256,0
Neg_767,0.0026467161227055,0
Neg_434,0.0552214506650122,0
Neg_1460,0.0372532029178922,0
Neg_1666,0.0307852102870499,0
Neg_126,0.0389754091358044,0
Neg_2668,0.0148955861734319,0
Neg_1674,0.0419424232271007,0
Neg_2140,0.0574744919538261,0
Neg_323,0.1433249421496033,0
Neg_2514,0.0372558711735187,0
Neg_598,0.0222639684031609,0
Neg_2337,0.0200821846476759,0
Neg_497,0.0098206016157416,0
Neg_2693,0.0277281862917011,0
Neg_1651,0.0279462508533925,0
Neg_2347,0.0544478699980746,0
Neg_68,0.0088881785683682,0
Neg_318,0.0556467692561076,0
Neg_2441,0.1139594933260599,0
Neg_2136,0.0181420329785453,0
Neg_870,0.0223891176981243,0
Neg_699,0.0431481316420647,0
Neg_1726,0.0229408812617486,0
Neg_1325,0.0542706130759684,0
Neg_2002,0.0578745326959277,0
Neg_519,0.0200743062125696,0
Neg_199,0.0379754417210831,0
Neg_471,0.0318977751227629,0
Neg_1673,0.0822637867947023,0
Neg_272,0.0076796403908917,0
Neg_118,0.0187646372352401,0
Neg_135,0.0939599931183454,0
Neg_2502,0.0367315526088186,0
Neg_2787,0.0439695303078712,0
Neg_546,0.0409563886321177,0
Neg_127,0.0274989832117046,0
Neg_1784,0.0631136310909248,0
Neg_439,0.1669730281237714,0
Neg_535,0.0282301565948701,0
Neg_227,0.0192158601002007,0
Neg_2299,0.0101677126812596,0
Neg_2627,0.0812667275697473,0
Neg_1982,0.0435288837355012,0
Neg_1382,0.1109480088765321,0
Neg_2090,0.0273956078180356,0
Neg_1532,0.0587445913800167,0
Neg_527,0.0198211608525201,0
Neg_11,0.0436399430809327,0
Neg_1246,0.0402905287305189,0
Neg_2525,0.012858786943104,0
Neg_2818,0.0287282259156671,0
Neg_1920,0.0260550308716248,0
Neg_918,0.0347246730208493,0
Neg_102,0.093783736831183,0
Neg_2621,0.0624842121314881,0
Neg_1585,0.0423766732414293,0
Neg_266,0.029668835161628,0
Neg_710,0.0684172055957512,0
Neg_712,0.0499464194175091,0
Neg_24,0.0497919184958586,0
Neg_170,0.0349291526487043,0
Neg_721,0.0700420622410987,0
Neg_1365,0.0118038731425136,0
Neg_1735,0.0540031602692075,0
Neg_954,0.0336143091519075,0
Neg_1993,0.0317420923573193,0
Neg_1652,0.0159371086436241,0
Neg_2306,0.041865977152564,0
Neg_2479,0.0190792694412461,0
Neg_423,0.1047736873469568,0
Neg_2799,0.0356317469164001,0
Neg_822,0.0250820444390568,0
Neg_931,0.0260700832691366,0
Neg_2497,0.0107938933120019,0
Neg_2925,0.0247632624469785,0
Neg_267,0.0266575037444662,0
Neg_242,0.0169361727239704,0
Neg_233,0.0395295617359081,0
Neg_1868,0.0271691232870728,0
Neg_2032,0.0066443837945478,0
Neg_2720,0.0066946322842141,0
Neg_2343,0.0090305832146248,0
Neg_2055,0.053457977180694,0
Neg_2624,0.0636705622745325,0
Neg_745,0.0290109167457094,0
Neg_2850,0.0842721164654276,0
Neg_1483,0.0521716777693068,0
Neg_2708,0.0053232176371452,0
Neg_2131,0.0225306218246875,0
Neg_440,0.041836776785409,0
Neg_793,0.0216844080164215,0
Neg_2000,0.0272355580485726,0
Neg_328,0.0629833646012316,0
Neg_2022,0.0542758230233611,0
Neg_1676,0.0595971866642622,0
Neg_47,0.0269751290534111,0
Neg_889,0.0218003069051681,0
Neg_2715,0.0370318037188555,0
Neg_2214,0.0435388249501212,0
Neg_1579,0.0489450219505712,0
Neg_878,0.0560806942461026,0
Neg_2103,0.0153837563940544,0
Neg_1114,0.0255277135580435,0
Neg_681,0.0628534391182691,0
Neg_346,0.0614376105112419,0
Neg_2532,0.0276999458378193,0
Neg_1669,0.0177520947937877,0
Neg_949,0.016868278952752,0
Neg_1081,0.0269377163014107,0
Neg_501,0.0962955030108552,0
Neg_2079,0.0596130812397936,0
Neg_2360,0.0379664253467103,0
Neg_1492,0.0876798366514852,0
Neg_1400,0.0631200246744908,0
Neg_840,0.0338374524773246,0
Neg_1343,0.043170027512532,0
Neg_1169,0.0235155994113294,0
Neg_1095,0.0213266762864872,0
Neg_2160,0.0482989363750102,0
Neg_1886,0.0330366428702097,0
Neg_462,0.0131474553139195,0
Neg_1618,0.04043098811011,0
Neg_1638,0.0178959722573737,0
Neg_335,0.0085035012985587,0
Neg_2543,0.0053775971831299,0
Neg_1503,0.0105284636724651,0
Neg_2634,0.0479540668826874,0
Neg_1295,0.0350915089554276,0
Neg_1778,0.0281282031476689,0
Neg_1420,0.0218080062020608,0
Neg_2915,0.0304528158269666,0
Neg_823,0.0367209725602006,0
Neg_1675,0.011026248529017,0
Neg_589,0.0308961917667796,0
Neg_1481,0.0181082174053322,0
Neg_2342,0.02073415273231,0
Neg_1054,0.0615182792277893,0
Neg_2098,0.0180755288551057,0
Neg_2847,0.0797174801454263,0
Neg_2645,0.0192252987362005,0
Neg_1236,0.0514724355772597,0
Neg_1108,0.0225150868336884,0
Neg_2375,0.0148120446634691,0
Neg_1516,0.0361696459324874,0
Neg_1038,0.0168608752316819,0
Neg_2217,0.0462920086677061,0
Neg_2728,0.0362126308419504,0
Neg_1386,0.059548471706234,0
Neg_1513,0.0164899580596682,0
Neg_816,0.059512712344005,0
Neg_2754,0.0301106631975703,0
Neg_363,0.0122241979958358,0
Neg_2326,0.0363706646367554,0
Neg_2442,0.0248978497332654,0
Neg_2080,0.054138501321202,0
Neg_1213,0.0232342552329984,0
Neg_2687,0.0182880487190725,0
Neg_1636,0.1613614820529763,0
Neg_1037,0.0081512484591866,0
Neg_36,0.0337400900360836,0
Neg_1469,0.0289025437544035,0
Neg_1928,0.0515303314519226,0
Neg_916,0.0126656285215941,0
Neg_1155,0.0196072164130447,0
Neg_2793,0.0108567424365587,0
Neg_2052,0.1406093465008507,0
Neg_1029,0.0363413045951812,0
Neg_2685,0.0690498975827755,0
Neg_280,0.0302466245894518,0
Neg_2924,0.0195300930025291,0
Neg_1552,0.0492982525428309,0
Neg_2150,0.0188715167622987,0
Neg_1454,0.0503632801498545,0
Neg_1438,0.0211139657278515,0
Neg_2910,0.0147046965414762,0
Neg_2210,0.0589276773874364,0
Neg_284,0.0406273694415166,0
Neg_2162,0.0631817465142337,0
Neg_740,0.0388440681895254,0
Neg_1850,0.1251682565352909,0
Neg_2864,0.0142465393500688,0
Neg_2319,0.0342312444429383,0
Neg_2530,0.0531199409677489,0
Neg_2094,0.0690611460801162,0
Neg_321,0.0866624453882627,0
Neg_2126,0.0145681711723347,0
Neg_15,0.0302672766453549,0
Neg_1360,0.0204932383180654,0
Neg_2640,0.0234984567872776,0
Neg_1251,0.0789764506871813,0
Neg_830,0.0557427950083139,0
Neg_782,0.0307405907997685,0
Neg_2913,0.0415544772369293,0
Neg_794,0.0226117238456709,0
Neg_1435,0.0316500208629707,0
Neg_520,0.0384816493800349,0
Neg_4,0.0436647773246358,0
Neg_228,0.0142446650792338,0
Neg_977,0.0650278475984616,0
Neg_618,0.0218537422539749,0
Neg_1278,0.0180432057668898,0
Neg_1858,0.0025600845308048,0
Neg_479,0.0349954469690116,0
Neg_957,0.0211732752005004,0
Neg_2917,0.0400328608493878,0
Neg_1765,0.020302145038411,0
Neg_1991,0.093832407925053,0
Neg_526,0.0253775141446682,0
Neg_1715,0.0290614735190075,0
Neg_722,0.0403082668146313,0
Neg_747,0.0150458331103215,0
Neg_2498,0.1094219657716659,0
Neg_2636,0.0228227701880903,0
Neg_1015,0.0475855362026984,0
Neg_785,0.0320997371312308,0
Neg_560,0.0475471985671342,0
Neg_1254,0.0550873556765936,0
Neg_1430,0.0892017670810183,0
Neg_1253,0.0181843618014394,0
Neg_2909,0.0190826720124693,0
Neg_1540,0.0274698208774774,0
Neg_997,0.0322883086223561,0
Neg_2812,0.0390259245237144,0
Neg_2694,0.0459706459518256,0
Neg_420,0.0437160453407367,0
Neg_92,0.026696400105541,0
Neg_1822,0.0241567637505285,0
Neg_678,0.0160981167062037,0
Neg_952,0.0362678213341009,0
Neg_1067,0.0165592767320838,0
Neg_1023,0.0425703731997285,0
Neg_94,0.0507012179174266,0
Neg_1575,0.0365224433174918,0
Neg_2350,0.0245247206306628,0
Neg_2445,0.0427379237333652,0
Neg_2226,0.0104741974491818,0
Neg_568,0.0218585372926569,0
Neg_2515,0.0079457768646293,0
Neg_1334,0.024122252180444,0
Neg_930,0.1092215276669921,0
Neg_354,0.1309411508176713,0
Neg_2604,0.0619307201234411,0
Neg_69,0.1060094897367457,0
Neg_2782,0.0513430508811417,0
Neg_1205,0.0737559313576834,0
Neg_1269,0.0746186854362298,0
Neg_1188,0.0282229435910705,0
Neg_2705,0.0455477529127817,0
Neg_2896,0.0399448421414893,0
Neg_2890,0.0172546601228831,0
Neg_2813,0.0257043304283206,0
Neg_483,0.0419493717871837,0
Neg_2333,0.0259594830440614,0
Neg_1243,0.0426635002389537,0
Neg_2268,0.0405600276690733,0
Neg_2001,0.0099437183842136,0
Neg_783,0.0541867060821135,0
Neg_1611,0.029669535713942,0
Neg_2424,0.0291900636804049,0
Neg_472,0.0119463057932037,0
Neg_1791,0.0794727593942858,0
Neg_645,0.1309746475738042,0
Neg_1781,0.0243212074973345,0
Neg_205,0.0332045022847191,0
Neg_2771,0.0170981043100118,0
Neg_1957,0.0647547259711122,0
Neg_2408,0.0371788953290388,0
Neg_2298,0.012427891686699,0
Neg_2301,0.0562056969302841,0
Neg_2235,0.0085894427477211,0
Neg_2056,0.0304153742866478,0
Neg_803,0.0609022170558324,0
Neg_2461,0.0171070476386202,0
Neg_1185,0.0268973954958491,0
Neg_1794,0.031753099783754,0
Neg_970,0.0381044222040904,0
Neg_1479,0.0533510215842922,0
Neg_775,0.0373498875976492,0
Neg_748,0.0306937596253901,0
Neg_1293,0.0374534283613777,0
Neg_2907,0.0436906756967285,0
Neg_626,0.0376477332882291,0
Neg_1211,0.0421674850359794,0
Neg_2029,0.0357109940804195,0
Neg_2484,0.0381347638070272,0
Neg_737,0.037337427013453,0
Neg_2637,0.0475335814761051,0
Neg_493,0.0268982693975429,0
Neg_1851,0.0930242902330452,0
Neg_275,0.0303652401516048,0
Neg_606,0.0093615263325305,0
Neg_1681,0.0256017105924208,0
Neg_861,0.0115606401925427,0
Neg_2800,0.0313313035177365,0
Neg_390,0.0157287353425354,0
Neg_950,0.0695443179865809,0
Neg_2285,0.0516875351438194,0
Neg_1066,0.0257882506815274,0
Neg_1485,0.0575524753035934,0
Neg_2718,0.0559361849598881,0
Neg_107,0.0666846285792939,0
Neg_2560,0.0446451534488993,0
Neg_1520,0.037037337125717,0
Neg_951,0.0568489800524641,0
Neg_2753,0.0425631211909101,0
Neg_2737,0.0328602976430944,0
Neg_2449,0.0491245094237339,0
Neg_1538,0.0299556357652043,0
Neg_1588,0.0338144060509682,0
Neg_1070,0.0360934535512982,0
Neg_1907,0.0197572444831905,0
Neg_1444,0.0410689595136253,0
Neg_2536,0.0051809418832516,0
Neg_1336,0.0983591365564286,0
Neg_1125,0.0101517702506765,0
Neg_1238,0.0275650421524268,0
Neg_2438,0.035202181340861,0
Neg_2869,0.0323711723643173,0
Neg_734,0.0110655156948974,0
Neg_2747,0.0295785738653692,0
Neg_2767,0.0926173631238474,0
Neg_347,0.0266844023694994,0
Neg_1890,0.0538151328618502,0
Neg_2457,0.0255407374114171,0
Neg_2919,0.0311260084177771,0
Neg_2764,0.0423642540180725,0
Neg_834,0.0046342239216772,0
Neg_1570,0.0406584174295596,0
Neg_2750,0.0415005424572261,0
Neg_290,0.0128658790961509,0
Neg_862,0.0321815119866343,0
Neg_2654,0.1363117281091316,0
Neg_597,0.0129569645697196,0
Neg_353,0.1035465751705491,0
Neg_2500,0.0180881372380583,0
Neg_1446,0.0259164369793234,0
Neg_842,0.0375014751808217,0
Neg_53,0.0168851662067213,0
Neg_291,0.022008337358959,0
Neg_1687,0.0451834841323084,0
Neg_809,0.0297975182678036,0
Neg_2858,0.0306939150204088,0
Neg_1779,0.0277600914365876,0
Neg_2114,0.0434512250581015,0
Neg_327,0.0448150419630504,0
Neg_249,0.0437101091198521,0
Neg_514,0.0130779551470006,0
Neg_894,0.049651535173091,0
Neg_1154,0.0568405793722653,0
Neg_1974,0.025875119976747,0
Neg_607,0.0166967067263858,0
Neg_1464,0.0330062574521386,0
Neg_2840,0.0273918861087631,0
Neg_2251,0.0572285006991942,0
Neg_2517,0.019038085248743,0
Neg_1853,0.0454078478049078,0
Neg_1312,0.0317152962010495,0
Neg_2838,0.0466445849673332,0
Neg_1722,0.0630268547638149,0
Neg_2116,0.0410696914566755,0
Neg_2327,0.0239957544876674,0
Neg_1128,0.0627616162793228,0
Neg_1231,0.0210085231067421,0
Neg_2384,0.0815647884165046,0
Neg_713,0.0365728407988785,0
Neg_2475,0.0625142921144114,0
Neg_545,0.0255588190017453,0
Neg_1732,0.0483464638766057,0
Neg_1703,0.0640990370773164,0
Neg_2537,0.0138963015499355,0
Neg_1601,0.0140593926143113,0
Neg_238,0.0947362370583348,0
Neg_2704,0.0905036264687133,0
Neg_2652,0.0771828961343523,0
Neg_1700,0.0012746913894585,0
Neg_2744,0.0060663246209241,0
Neg_43,0.049230147474458,0
Neg_235,0.0509777272437763,0
Neg_1433,0.0686890606023238,0
Neg_1473,0.0782010061127271,0
Neg_1047,0.0414772025270299,0
Neg_2221,0.0393618957835778,0
Neg_691,0.0104021111999953,0
Neg_128,0.0701945843100977,0
Neg_1952,0.016206159219777,0
Neg_2059,0.0378825341153073,0
Neg_661,0.0094491284302245,0
Neg_1100,0.0349581193801894,0
Neg_2458,0.026022713172857,0
Neg_983,0.0449306517165616,0
Neg_2250,0.0482103035345078,0
Neg_674,0.0217796634966645,0
Neg_2825,0.2018352657049564,0
Neg_445,0.0779831080470683,0
Neg_640,0.0378429201143108,0
Neg_1903,0.0094856872496896,0
Neg_671,0.0436459096148098,0
Neg_2147,0.0450682158080558,0
Neg_475,0.0683150561056487,0
Neg_1302,0.0230548930162412,0
Neg_2077,0.010497361827384,0
Neg_2040,0.0494765962435486,0
Neg_2660,0.0368220610644865,0
Neg_2166,0.0370096509462552,0
Neg_2376,0.036950900349325,0
Neg_1962,0.0272449219500939,0
Neg_1000,0.05635181711412,0
Neg_250,0.025939585166898,0
Neg_1718,0.0181258638073358,0
Neg_750,0.0059039852495747,0
Neg_1014,0.0780714183143751,0
Neg_2399,0.0287453672941332,0
Neg_561,0.0230952630672499,0
Neg_1762,0.0015024633896242,0
Neg_1449,0.0954997513221582,0
Neg_237,0.0411614894146713,0
Neg_345,0.0283853505485816,0
Neg_2511,0.0291568870120253,0
Neg_2097,0.0467006835099708,0
Neg_1966,0.033347810490497,0
Neg_255,0.0884916314173128,0
Neg_2365,0.0391239637321441,0
Neg_1987,0.0656035700884166,0
Neg_2805,0.0613140029279,0
Neg_2904,0.0277925090902525,0
Neg_2872,0.0239310241466817,0
Neg_2355,0.0476996851707569,0
Neg_576,0.0382019471018658,0
Neg_2459,0.0030491743245052,0
Neg_971,0.0159344420524874,0
Neg_898,0.0634894204883336,0
Neg_928,0.0912290889526165,0
Neg_2823,0.0386088172121046,0
Neg_2364,0.0338942827132405,0
Neg_2806,0.0254033426921453,0
Neg_1871,0.1100715479838608,0
Neg_50,0.0647350642582839,0
Neg_2496,0.0017466705191359,0
Neg_1030,0.0284146680623684,0
Neg_1978,0.0168085047619648,0
Neg_669,0.0143941936695984,0
Neg_1341,0.0676240460121866,0
Neg_843,0.04582622035163,0
Neg_761,0.0275534656335916,0
Neg_988,0.0402392961082029,0
Neg_2255,0.0016768858868538,0
Neg_2557,0.0636477335189464,0
Neg_2677,0.0353039207645052,0
Neg_18,0.1348265156358315,0
Neg_315,0.0171911933838535,0
Neg_1741,0.1074814981881481,0
Neg_2578,0.0464262542059107,0
Neg_389,0.0386813506246656,0
Neg_210,0.0246320032939687,0
Neg_2427,0.0109375581203375,0
Neg_2323,0.0457716104481789,0
Neg_2007,0.0183511430607263,0
Neg_891,0.0360652394377909,0
Neg_387,0.0280686131882579,0
Neg_741,0.0151892850343501,0
Neg_362,0.1031754917804682,0
Neg_1212,0.0724858222967039,0
Neg_2057,0.0374447117253658,0
Neg_468,0.0605524352334753,0
Neg_2468,0.0582618780603336,0
Neg_873,0.1098684266904281,0
Neg_1079,0.0137138871746905,0
Neg_1710,0.0909554854169567,0
Neg_482,0.0453533993643078,0
Neg_121,0.028401023353076,0
Neg_2172,0.0602328584737036,0
Neg_1897,0.0391862500667087,0
Neg_2690,0.0487930767527039,0
Neg_42,0.0236237937994586,0
Neg_1748,0.0161857342047057,0
Neg_620,0.0920009730905482,0
Neg_2881,0.0481730691972979,0
Neg_188,0.0376602859813166,0
Neg_184,0.0200220520668766,0
Neg_584,0.057560298130391,0
Neg_2423,0.0454518261179148,0
Neg_2699,0.060386798022142,0
Neg_147,0.0231461781885474,0
Neg_1376,0.0415897636699807,0
Neg_2589,0.0089230195632969,0
Neg_2501,0.0544512553926475,0
Neg_288,0.0182307013212814,0
Neg_982,0.032188843846766,0
Neg_511,0.0462963286629318,0
Neg_1308,0.0184823095908115,0
Neg_125,0.0193411947605681,0
Neg_564,0.0296831719554554,0
Neg_2039,0.0500924916871405,0
Neg_1237,0.0572609916442633,0
Neg_749,0.014202779022568,0
Neg_189,0.0335931644706937,0
Neg_2815,0.0450635198232911,0
Neg_2573,0.0511922932666224,0
Neg_911,0.0139729272683726,0
Neg_2225,0.0526573800789361,0
Neg_591,0.0210016286589497,0
Neg_428,0.0782617351570198,0
Neg_739,0.022986116222957,0
Neg_449,0.0546439701375172,0
Neg_1358,0.0208771454150442,0
Neg_707,0.0215850100503131,0
Neg_1196,0.0106400571184411,0
Neg_1113,0.0491989986995963,0
Neg_1437,0.0122973432905429,0
Neg_996,0.0356255713004979,0
Neg_2480,0.070483689128859,0
Neg_2324,0.0426661389082087,0
Neg_2391,0.0230586232244111,0
Neg_1084,0.0383686929296449,0
Neg_1194,0.0368617201211414,0
Neg_908,0.0261386848104335,0
Neg_638,0.009419719202256,0
Neg_2741,0.0707785499048499,0
Neg_1368,0.0501781832934746,0
Neg_1005,0.0390592684444471,0
Neg_2790,0.0762047591973932,0
Neg_1572,0.0353432382569732,0
Neg_1734,0.0149255745529786,0
Neg_435,0.0336491697172802,0
Neg_409,0.0923919702881861,0
Neg_436,0.0767508999364091,0
Neg_1409,0.0137174579918625,0
Neg_1603,0.0734756408082375,0
Neg_2900,0.0145879066662683,0
Neg_469,0.0126757363996152,0
Neg_395,0.0823618783230947,0
Neg_2006,0.0375528917250526,0
Neg_2138,0.0384018301040044,0
Neg_1534,0.0278105728644588,0
Neg_726,0.0546081751348859,0
Neg_2658,0.0199396646909176,0
Neg_885,0.027104231730224,0
Neg_1364,0.0340173513530322,0
Neg_2867,0.0043951091891056,0
Neg_1869,0.0153506751507823,0
Neg_429,0.0437927866260762,0
Neg_1518,0.0750009899660569,0
Neg_2431,0.0265372485307269,0
Neg_788,0.1482272476355981,0
Neg_2574,0.0125743953379989,0
Neg_1548,0.0281677866295033,0
Neg_1959,0.0331754497802274,0
Neg_1124,0.0155530133823537,0
Neg_1324,0.0367464413868844,0
Neg_1533,0.1124284322777287,0
Neg_2429,0.0367155042198641,0
Neg_2123,0.0453806777710394,0
Neg_384,0.0407551965164896,0
Neg_2551,0.0441142354695764,0
Neg_380,0.0471818758535711,0
Neg_1697,0.0699913501083881,0
Neg_2382,0.0971486885738359,0
Neg_193,0.0206354544540347,0
Neg_392,0.0404190171804572,0
Neg_1136,0.0061380199032595,0
Neg_2371,0.045084832867349,0
Neg_910,0.0304601820984673,0
Neg_656,0.0159076317466963,0
Neg_718,0.0249143893865924,0
Neg_400,0.0077371783711631,0
Neg_742,0.0165349597288421,0
Neg_1273,0.0130380297535091,0
Neg_2830,0.0777763141666081,0
Neg_567,0.020927292875152,0
Neg_588,0.0813103060341418,0
Neg_183,0.0216931532513538,0
Neg_2770,0.0208981642716758,0
Neg_864,0.07363582513869,0
Neg_2883,0.0493172177102215,0
Neg_2689,0.0587580237367532,0
Neg_1381,0.0438696778752645,0
