,Kytedoolittle,y
Neg_829,0.2996951929718277,0
Neg_2495,0.2254135552000974,0
Neg_1148,0.0386461849598297,0
Neg_819,0.2912273551174501,0
Neg_2683,0.1916652118095116,0
Neg_1304,0.122325315620302,0
Neg_932,0.1503659321890522,0
Neg_2003,0.0190615818502519,0
Neg_1512,0.0635127348788898,0
Neg_789,0.0900539692063548,0
Neg_1705,0.1849925131722004,0
Neg_360,0.2345239587941776,0
Neg_2473,0.1647366029023274,0
Neg_1567,0.2070531488948727,0
Neg_2582,0.282244143639956,0
Neg_980,0.2145850367292532,0
Neg_2740,0.1310123329885305,0
Neg_1041,0.0971823943285131,0
Neg_2713,0.0932691158773848,0
Neg_593,0.1678549562981922,0
Neg_1882,0.3194167084906404,0
Neg_2760,0.2634388182839702,0
Neg_1296,0.0056715582205928,0
Neg_784,0.2250929991188769,0
Neg_2205,0.4298743414123289,0
Neg_981,0.1793799488070237,0
Neg_115,0.1436561755867229,0
Neg_499,0.1392175991114456,0
Neg_877,0.1331467497286238,0
Neg_594,0.1179424534435233,0
Neg_596,0.1444333996494309,0
Neg_156,0.1061246027046933,0
Neg_1199,0.2869604015985302,0
Neg_1091,0.1210858491557958,0
Neg_2380,0.0338676116264003,0
Neg_1193,0.1250780375835665,0
Neg_2038,0.1688931484881649,0
Neg_796,0.1333177202776749,0
Neg_583,0.1329941594787531,0
Neg_1399,0.1531488094605048,0
Neg_773,0.0642499049282804,0
Neg_2320,0.1809029370796577,0
Neg_2170,0.1219027942296373,0
Neg_1443,0.04670523645835,0
Neg_1969,0.1650856475946758,0
Neg_1220,0.0615224424231127,0
Neg_1111,0.0834372443595853,0
Neg_2065,0.0463881092326926,0
Neg_1451,0.0374849708132848,0
Neg_1328,0.0947532345904469,0
Neg_140,0.178677263424529,0
Neg_258,0.1056455640900936,0
Neg_175,0.0670212427614829,0
Neg_2922,0.3659916652402424,0
Neg_577,0.1170944923436397,0
Neg_1641,0.0791926615723448,0
Neg_758,0.1196810025796095,0
Neg_2195,0.1481499544503553,0
Neg_157,0.0671498632503547,0
Neg_2325,0.0711659492053201,0
Neg_181,0.0223670157501583,0
Neg_2641,0.1130819411251695,0
Neg_1505,0.1046742498526011,0
Neg_2608,0.048681082602928,0
Neg_2181,0.0520841736520363,0
Neg_2798,0.0660034744863376,0
Neg_924,0.0639899505652195,0
Neg_1138,0.0356648246202664,0
Neg_2880,0.0988667894928614,0
Neg_2670,0.0653009738169421,0
Neg_925,0.096492798535366,0
Neg_230,0.092064645433225,0
Neg_2071,0.1823711763847507,0
Neg_2650,0.082733941139975,0
Neg_841,0.1793764098752068,0
Neg_2054,0.2281412958261049,0
Neg_146,0.03234870576303,0
Neg_162,0.2196313412059053,0
Neg_990,0.1670966364556168,0
Neg_2024,0.1707312731988777,0
Neg_155,0.1089630493496134,0
Neg_1412,0.063984414932281,0
Neg_619,0.1286532391184691,0
Neg_154,0.0716631607466854,0
Neg_264,0.0418196199430088,0
Neg_457,0.1122940723988091,0
Neg_1529,0.0539842014020479,0
Neg_1725,0.2473450618774154,0
Neg_582,0.1469463955929819,0
Neg_2293,0.0360838152488504,0
Neg_2023,0.0914695836393177,0
Neg_1192,0.2543249914783624,0
Neg_1702,0.0974725313209944,0
Neg_989,0.0782126895372534,0
Neg_856,0.1649651949847588,0
Neg_2460,0.1674061007268019,0
Neg_1967,0.0749475456572312,0
Neg_1584,0.1060491071236196,0
Neg_909,0.1819399561322115,0
Neg_517,0.0959475199992393,0
Neg_2302,0.1479929073881709,0
Neg_1633,0.3559611194632209,0
Neg_2563,0.1860851986740589,0
Neg_2911,0.1216521916637014,0
Neg_1261,0.5058093696977006,0
Neg_2493,0.0377880724029487,0
Neg_1707,0.0179118974850284,0
Neg_2035,0.0707911181005853,0
Neg_2507,0.1691357448420624,0
Neg_2843,0.1415925831073382,0
Neg_2279,0.1635346274422514,0
Neg_633,0.1503574055380301,0
Neg_1442,0.0920656748643356,0
Neg_1910,0.1216052587498393,0
Neg_2307,0.0600528977180266,0
Neg_1627,0.1054458902781759,0
Neg_1043,0.1212080372793278,0
Neg_851,0.2232234375358568,0
Neg_1342,0.0141845528612945,0
Neg_507,0.0890444854870894,0
Neg_2892,0.1249222443355635,0
Neg_887,0.027886691354777,0
Neg_2177,0.2850022376240743,0
Neg_2875,0.123799196738122,0
Neg_187,0.17045939229632,0
Neg_731,0.1291884741545934,0
Neg_2878,0.1521349879778682,0
Neg_1195,0.2006826430711954,0
Neg_2134,0.096371025922802,0
Neg_209,0.0315666435495808,0
Neg_2339,0.085688481302201,0
Neg_1950,0.0828739437209435,0
Neg_1521,0.0895490183967623,0
Neg_2328,0.2461597980725789,0
Neg_504,0.1234524176218286,0
Neg_1415,0.0900514077773976,0
Neg_1244,0.1482410152382451,0
Neg_2317,0.08865460452367,0
Neg_1759,0.1524592075688278,0
Neg_1105,0.1265589606734388,0
Neg_1599,0.1988568704156323,0
Neg_349,0.244645431511915,0
Neg_2091,0.1078565900486707,0
Neg_2417,0.1265498784913074,0
Neg_100,0.2017212069306448,0
Neg_2420,0.0767123457639382,0
Neg_1970,0.0374992677281863,0
Neg_893,0.1051812066686191,0
Neg_2534,0.1837874472745727,0
Neg_481,0.1230696554460609,0
Neg_1894,0.0890905951361108,0
Neg_627,0.1330159536488131,0
Neg_2523,0.1359716006998553,0
Neg_1173,0.0671756369529555,0
Neg_2625,0.0980988397790083,0
Neg_2452,0.0405323370189659,0
Neg_754,0.0352098263428794,0
Neg_2294,0.2782858101707971,0
Neg_2466,0.1007790070803418,0
Neg_1017,0.0254085612418605,0
Neg_539,0.1083785005847897,0
Neg_2199,0.1012251459505935,0
Neg_1739,0.0480138133629624,0
Neg_1318,0.2522184275271332,0
Neg_2842,0.1242347408580485,0
Neg_1817,0.1567262419799998,0
Neg_1427,0.1985138487602387,0
Neg_60,0.1698554865972805,0
Neg_1202,0.0511006625609092,0
Neg_1417,0.2089362512326422,0
Neg_1392,0.05306050381232,0
Neg_1245,0.1769060126534933,0
Neg_1621,0.0722109965395482,0
Neg_2101,0.0975700858154276,0
Neg_1662,0.2146676581238835,0
Neg_967,0.0907607925801874,0
Neg_1576,0.0695884780699032,0
Neg_1044,0.1653850071926206,0
Neg_2674,0.1056520048692115,0
Neg_81,0.1519068935611445,0
Neg_1408,0.1314006125752071,0
Neg_1528,0.1682143398546221,0
Neg_2218,0.0952922136377153,0
Neg_913,0.0856879457373114,0
Neg_1553,0.2347558918884915,0
Neg_1203,0.4426494308306782,0
Neg_2776,0.1372977662102976,0
Neg_2133,0.1422683678315298,0
Neg_1961,0.1670324756398307,0
Neg_1895,0.2429836811039033,0
Neg_2043,0.0837556434283958,0
Neg_334,0.0540800254668236,0
Neg_2174,0.0159285998659999,0
Neg_1792,0.2251158019624622,0
Neg_1052,0.0834783307562712,0
Neg_1327,0.0521306264145549,0
Neg_2663,0.132394902033927,0
Neg_644,0.1367401324447572,0
Neg_2092,0.0547691668171087,0
Neg_559,0.134544435532644,0
Neg_487,0.0695910000718674,0
Neg_2018,0.1439772613999583,0
Neg_1474,0.1814984150683652,0
Neg_1264,0.1056012887445129,0
Neg_884,0.1896691126870977,0
Neg_1191,0.1810663516762541,0
Neg_1852,0.0859439304534274,0
Neg_786,0.0374333779506716,0
Neg_1686,0.1890014035699846,0
Neg_2755,0.0434112253278495,0
Neg_2143,0.1250014067124639,0
Neg_2619,0.256118506922784,0
Neg_1600,0.096884488659671,0
Neg_725,0.0832596944050505,0
Neg_70,0.0342599462293849,0
Neg_2340,0.0770231014769404,0
Neg_1366,0.2867749736587693,0
Neg_458,0.0502579172909296,0
Neg_744,0.0562128282297344,0
Neg_2839,0.0557967993024395,0
Neg_575,0.2520814859416351,0
Neg_1839,0.074467745344942,0
Neg_2678,0.086201767129305,0
Neg_1204,0.0919348794400086,0
Neg_2351,0.2324586719744769,0
Neg_2899,0.1223872077601494,0
Neg_2474,0.0892734656336474,0
Neg_1760,0.0745579822189102,0
Neg_369,0.1435920523639954,0
Neg_2710,0.178195047492175,0
Neg_2852,0.079213830210284,0
Neg_1373,0.0371515220088296,0
Neg_2807,0.1025995432429959,0
Neg_543,0.0817826855734181,0
Neg_1453,0.1723251661599971,0
Neg_860,0.1606875697132225,0
Neg_223,0.2410205109929215,0
Neg_1842,0.0826873088716343,0
Neg_1769,0.0555710538724241,0
Neg_2295,0.1913818524054835,0
Neg_1598,0.0940980754862986,0
Neg_642,0.0901587410212032,0
Neg_2592,0.1752473377078651,0
Neg_2426,0.0119082412184091,0
Neg_1004,0.1104351289354139,0
Neg_2066,0.2115631371547,0
Neg_1482,0.165604238126968,0
Neg_111,0.0838092233146158,0
Neg_2546,0.0999118069145786,0
Neg_2168,0.0952836493228635,0
Neg_1605,0.0529641630404662,0
Neg_2512,0.1547111720777807,0
Neg_93,0.2373032395420881,0
Neg_772,0.0850874166803106,0
Neg_206,0.199423421421629,0
Neg_723,0.0394958024364504,0
Neg_1946,0.0937036401195977,0
Neg_2284,0.1141930310663349,0
Neg_2267,0.0658054041266106,0
Neg_778,0.1464408264490682,0
Neg_87,0.100773833810664,0
Neg_2746,0.2845623114991663,0
Neg_1171,0.0358084133482557,0
Neg_1671,0.1074705243433839,0
Neg_2416,0.2889268483660492,0
Neg_1935,0.0758702958961304,0
Neg_2891,0.0967782993112155,0
Neg_1354,0.1458167441197037,0
Neg_763,0.2495940803526669,0
Neg_1222,0.0593177438744025,0
Neg_371,0.0499650155562976,0
Neg_1955,0.123343861941,0
Neg_2848,0.117266699464606,0
Neg_2766,0.044142576388666,0
Neg_2233,0.1184175240160165,0
Neg_1833,0.0688145089396448,0
Neg_1123,0.0769859165133438,0
Neg_2809,0.0294692040047267,0
Neg_2194,0.118404943512542,0
Neg_2144,0.1904835925400895,0
Neg_27,0.1199726016263607,0
Neg_2559,0.1783317625161245,0
Neg_2373,0.2350600260625264,0
Neg_2161,0.0782026347115166,0
Neg_1954,0.0907009306115935,0
Neg_23,0.2246343078907355,0
Neg_1075,0.1280739855815194,0
Neg_2385,0.0615666131420257,0
Neg_1821,0.1129349462589529,0
Neg_2256,0.0773496784081134,0
Neg_2171,0.1056932246776611,0
Neg_921,0.1013613576018107,0
Neg_832,0.1681283650008371,0
Neg_552,0.1034541122013047,0
Neg_1002,0.0602295466249124,0
Neg_123,0.0142696716157223,0
Neg_204,0.1466390451498787,0
Neg_375,0.2907214955914022,0
Neg_372,0.0120252977236737,0
Neg_1287,0.083910963674286,0
Neg_2125,0.2360532695377611,0
Neg_74,0.1244253028446563,0
Neg_871,0.1609557964447279,0
Neg_694,0.084074357132502,0
Neg_824,0.0879070878409275,0
Neg_2063,0.1277241367717407,0
Neg_1031,0.08626504236451,0
Neg_332,0.1159292476434305,0
Neg_1165,0.2072233416865407,0
Neg_2186,0.2220165988393026,0
Neg_1986,0.0794318756137189,0
Neg_2394,0.193512385726306,0
Neg_1379,0.1343974388083881,0
Neg_2522,0.2565820282629983,0
Neg_1899,0.2046251754344413,0
Neg_1322,0.0495794694974647,0
Neg_2414,0.1246511325871721,0
Neg_26,0.2441618816349921,0
Neg_1284,0.1307345780510705,0
Neg_820,0.0166586283991867,0
Neg_863,0.0412647778408563,0
Neg_268,0.1231569911379565,0
Neg_2153,0.1156421443012506,0
Neg_63,0.1714801159309261,0
Neg_687,0.0510945697338052,0
Neg_1297,0.2359679661379299,0
Neg_1556,0.0743357400341456,0
Neg_2455,0.0998564342058422,0
Neg_1016,0.2003388805172992,0
Neg_366,0.0434530546529637,0
Neg_641,0.2117173689025779,0
Neg_2874,0.1126240982250372,0
Neg_948,0.1166372924016976,0
Neg_2780,0.1512926102645959,0
Neg_760,0.0933387974355563,0
Neg_1782,0.0792420663612315,0
Neg_2735,0.2067970102421581,0
Neg_705,0.0701082024211867,0
Neg_764,0.0644692579128094,0
Neg_1582,0.314969798862637,0
Neg_1061,0.0980405318486734,0
Neg_2183,0.1708679946350477,0
Neg_1543,0.1746757360409908,0
Neg_1964,0.1237859667658756,0
Neg_1330,0.2093168162625497,0
Neg_2411,0.0630009283621954,0
Neg_25,0.0585030005499756,0
Neg_1463,0.1012253334545835,0
Neg_1738,0.1915561756456054,0
Neg_2261,0.0642798939209222,0
Neg_1416,0.0777824050185631,0
Neg_2389,0.0577292299124589,0
Neg_2905,0.171840677902269,0
Neg_1488,0.0472174344104545,0
Neg_180,0.0625257789151331,0
Neg_557,0.0823896426803844,0
Neg_1595,0.125515171096584,0
Neg_1103,0.1530600142455332,0
Neg_510,0.1363320029599463,0
Neg_2472,0.0976687352955106,0
Neg_122,0.0822930192452332,0
Neg_2290,0.2515485831740141,0
Neg_2696,0.2026395193439958,0
Neg_1289,0.3202859191763418,0
Neg_1936,0.0627741258016496,0
Neg_2265,0.35915522933825,0
Neg_2555,0.3203205521392875,0
Neg_1580,0.084053136150874,0
Neg_2082,0.2705425725780597,0
Neg_1591,0.0449715710478345,0
Neg_1470,0.1972816000165833,0
Neg_1509,0.0422999648375662,0
Neg_77,0.4543243425041541,0
Neg_1247,0.0514685245753165,0
Neg_2122,0.1149264862659657,0
Neg_1953,0.1450504680787067,0
Neg_2894,0.1253505671065939,0
Neg_1260,0.124560559705387,0
Neg_2719,0.1694160750495183,0
Neg_2111,0.1053512542386644,0
Neg_1531,0.1401633028704842,0
Neg_1519,0.0864459553650246,0
Neg_2540,0.3568225900010404,0
Neg_2113,0.1439568214917495,0
Neg_1965,0.0746603634743547,0
Neg_48,0.0496687281352725,0
Neg_625,0.1056138059570663,0
Neg_2721,0.1044576163124691,0
Neg_2716,0.0222537027178076,0
Neg_1116,0.1027969353683139,0
Neg_2714,0.0507838636302147,0
Neg_729,0.1184749339891287,0
Neg_770,0.1042709845520548,0
Neg_1441,0.2804384198363285,0
Neg_1629,0.1254859510049567,0
Neg_65,0.0969223220141519,0
Neg_2121,0.0402655201771142,0
Neg_271,0.0645940585982816,0
Neg_2572,0.1089795071991289,0
Neg_2089,0.0540997410154905,0
Neg_655,0.0496858958560863,0
Neg_806,0.2292632725493512,0
Neg_1034,0.1056961253496236,0
Neg_2211,0.2038677484731641,0
Neg_393,0.1197218081589188,0
Neg_2684,0.1210443550150836,0
Neg_2028,0.1022624023695144,0
Neg_1695,0.1219617241593312,0
Neg_1024,0.4571574322248751,0
Neg_881,0.1772792927608986,0
Neg_2862,0.1578836512605452,0
Neg_632,0.3397023811153121,0
Neg_665,0.0603906040646322,0
Neg_1699,0.019074541495627,0
Neg_1752,0.1496764095522116,0
Neg_1536,0.2405513281903984,0
Neg_1132,0.1046951780152407,0
Neg_692,0.0626050968711035,0
Neg_2046,0.0377107554462039,0
Neg_866,0.180587233311698,0
Neg_719,0.1395164967820958,0
Neg_2407,0.0923717474585161,0
Neg_668,0.1241078692285705,0
Neg_2488,0.0549161260529758,0
Neg_359,0.0480921097974724,0
Neg_1168,0.0865573919075839,0
Neg_578,0.0333813908359743,0
Neg_2655,0.1464418630414205,0
Neg_1419,0.2535824429594953,0
Neg_426,0.0496248247244838,0
Neg_1644,0.1882077475944058,0
Neg_643,0.2226540248994448,0
Neg_1902,0.1485224168687307,0
Neg_385,0.0904715009074756,0
Neg_2361,0.1361417202665482,0
Neg_907,0.1623771954572339,0
Neg_399,0.089611118934041,0
Neg_1577,0.0624364031828955,0
Neg_2127,0.1739181701405774,0
Neg_73,0.0897878699443262,0
Neg_2598,0.0889918683741254,0
Neg_516,0.1525863592542644,0
Neg_1466,0.1725896856173362,0
Neg_672,0.2779669450272501,0
Neg_630,0.1698603817483279,0
Neg_39,0.1963286218642791,0
Neg_2465,0.1595689294168648,0
Neg_2722,0.0776385285626679,0
Neg_2105,0.1500070643776232,0
Neg_1077,0.0880355194799331,0
Neg_2550,0.1011943704287796,0
Neg_1756,0.295781840864619,0
Neg_172,0.0405201501252146,0
Neg_1428,0.1463161778075328,0
Neg_797,0.1291031978892368,0
Neg_2239,0.0208166804814522,0
Neg_1268,0.2670927937306321,0
Neg_112,0.135469741739586,0
Neg_2432,0.0887879635030294,0
Neg_1624,0.1622189716765741,0
Neg_1571,0.15848421370029,0
Neg_753,0.2865541329693771,0
Neg_1875,0.01473300052542,0
Neg_2353,0.1156479310602847,0
Neg_1805,0.0428537304788335,0
Neg_1530,0.0280701428593107,0
Neg_357,0.1143870431477796,0
Neg_695,0.1196641440335058,0
Neg_551,0.1574619681915459,0
Neg_2897,0.0784075269817418,0
Neg_438,0.1194623669454955,0
Neg_858,0.064321800792224,0
Neg_1072,0.1639270882838364,0
Neg_698,0.0179859695023321,0
Neg_2433,0.2987736774962057,0
Neg_186,0.0512093768170391,0
Neg_1915,0.1575939787591938,0
Neg_2470,0.3729011622059477,0
Neg_1547,0.1301559176734601,0
Neg_313,0.0971600512674941,0
Neg_1232,0.1211873032723965,0
Neg_2015,0.100152515623939,0
Neg_1413,0.2450338174474778,0
Neg_1495,0.1235524777550398,0
Neg_2297,0.20604266301993,0
Neg_416,0.1992148180297542,0
Neg_1252,0.1023291698052292,0
Neg_1013,0.0780061112133164,0
Neg_1631,0.1634655756242956,0
Neg_874,0.0912953493512469,0
Neg_1984,0.1921329289120904,0
Neg_1431,0.3536422579270591,0
Neg_505,0.3404967362108981,0
Neg_2401,0.068306390497554,0
Neg_2119,0.0303355587227754,0
Neg_1685,0.1142002186572998,0
Neg_2727,0.1155085430741948,0
Neg_1640,0.0898784545160396,0
Neg_1134,0.1819794208001497,0
Neg_799,0.0727621928880543,0
Neg_790,0.1212669656360329,0
Neg_2135,0.059149760438743,0
Neg_2208,0.1007586184072702,0
Neg_1475,0.1038355847419797,0
Neg_1085,0.0842962137782719,0
Neg_1713,0.0300392652469225,0
Neg_309,0.0654552885480103,0
Neg_1162,0.0990484583274739,0
Neg_2075,0.1689871132054262,0
Neg_1698,0.0385341701219335,0
Neg_518,0.3736266598990762,0
Neg_1163,0.2620277890459332,0
Neg_1359,0.1800413232927095,0
Neg_1119,0.2453682934241252,0
Neg_2643,0.0358019519749768,0
Neg_277,0.0627048990055335,0
Neg_1587,0.0842820211406202,0
Neg_2585,0.1490327942779337,0
Neg_1060,0.0517038384992441,0
Neg_330,0.221887167072578,0
Neg_1369,0.1213994688457482,0
Neg_2785,0.0394797563301592,0
Neg_2535,0.1547227441958434,0
Neg_1564,0.0649431774376958,0
Neg_2036,0.1326863425725537,0
Neg_1200,0.0980782233564498,0
Neg_1709,0.0705780177373382,0
Neg_1329,0.0403243010817994,0
Neg_32,0.0857026574694206,0
Neg_776,0.116314690116245,0
Neg_437,0.1044560149033488,0
Neg_2653,0.1609819343638864,0
Neg_95,0.2563319292022724,0
Neg_1757,0.0715900268172884,0
Neg_780,0.1074834620510772,0
Neg_1804,0.0102223351308704,0
Neg_1545,0.0476117726017908,0
Neg_2797,0.0360610542956741,0
Neg_430,0.3344028841296597,0
Neg_1573,0.2380069879671776,0
Neg_1378,0.1458300295150878,0
Neg_473,0.1865898658910122,0
Neg_649,0.1313735990814642,0
Neg_524,0.0720371887424597,0
Neg_1517,0.0835136536279021,0
Neg_880,0.1185990686535669,0
Neg_1693,0.1194971798682485,0
Neg_1092,0.0689537337338431,0
Neg_1226,0.0876449059772512,0
Neg_246,0.088976346468018,0
Neg_442,0.046647149658929,0
Neg_2422,0.0972897397269705,0
Neg_2661,0.0576866568985997,0
Neg_2189,0.0199864302056555,0
Neg_673,0.0535829542034086,0
Neg_2244,0.093617925024525,0
Neg_613,0.1379302915478572,0
Neg_1133,0.1762664618475166,0
Neg_1919,0.0416731798617299,0
Neg_1393,0.2794140363322823,0
Neg_1980,0.2449148216515292,0
Neg_195,0.2199607359905587,0
Neg_2354,0.1891793587764096,0
Neg_2388,0.1112087524246871,0
Neg_1181,0.2495404401269718,0
Neg_1550,0.1489781101992481,0
Neg_2158,0.1749104520887465,0
Neg_2197,0.0992463608619518,0
Neg_2274,0.1077065695347902,0
Neg_2679,0.0911307118509858,0
Neg_1439,0.138772341894591,0
Neg_2281,0.1834754085753397,0
Neg_2841,0.4679802828123491,0
Neg_2266,0.1381164197699392,0
Neg_571,0.0938339019853463,0
Neg_1009,0.1248189763988032,0
Neg_1655,0.229658432713698,0
Neg_1487,0.1975786876574123,0
Neg_28,0.0521051849156888,0
Neg_2509,0.061247757048844,0
Neg_2175,0.1527113901281989,0
Neg_2232,0.0192757200370023,0
Neg_201,0.3813297603039653,0
Neg_1333,0.0451791315035001,0
Neg_2778,0.1756365239839051,0
Neg_1704,0.1509320598117421,0
Neg_2156,0.2284550769762895,0
Neg_1706,0.3049881471929221,0
Neg_143,0.0407888944349886,0
Neg_2595,0.1582691766827861,0
Neg_166,0.2584164539454522,0
Neg_2209,0.2907791247616376,0
Neg_1608,0.0732830047274418,0
Neg_1581,0.0813808554268141,0
Neg_1609,0.079258373304131,0
Neg_865,0.0358411367635526,0
Neg_666,0.0188859913055253,0
Neg_1267,0.2446610616375354,0
Neg_639,0.2094071357143408,0
Neg_1590,0.0473914002931583,0
Neg_1701,0.1494121527235533,0
Neg_1093,0.1410347147482364,0
Neg_752,0.0822915160034063,0
Neg_1210,0.1166248565401816,0
Neg_2603,0.0443508591233497,0
Neg_463,0.0558916238005302,0
Neg_972,0.1956060595017066,0
Neg_1224,0.1890542609792685,0
Neg_1027,0.0709825882014878,0
Neg_2430,0.0109336032397613,0
Neg_282,0.0952444877839944,0
Neg_421,0.0622646859662736,0
Neg_986,0.1703344401033322,0
Neg_1349,0.1661864947657468,0
Neg_495,0.1389527127170295,0
Neg_2223,0.1235044539280441,0
Neg_2245,0.2222820080985614,0
Neg_522,0.2067216539090701,0
Neg_490,0.0440278618891054,0
Neg_153,0.1273535182789898,0
Neg_1916,0.181876996808575,0
Neg_2569,0.1472677157839442,0
Neg_1724,0.189994955574311,0
Neg_220,0.3496602548746219,0
Neg_573,0.3252575997671602,0
Neg_2008,0.1879938037853754,0
Neg_2076,0.0483050343974861,0
Neg_1440,0.1511267952496101,0
Neg_1258,0.0733932201844141,0
Neg_2009,0.169305690521426,0
Neg_486,0.0587416820273342,0
Neg_555,0.0760057308158421,0
Neg_232,0.4011199873210558,0
Neg_1407,0.1649334404912354,0
Neg_637,0.1437716931857308,0
Neg_2372,0.2529687576868006,0
Neg_338,0.0445551273139971,0
Neg_192,0.029548593782175,0
Neg_1926,0.1562834797842592,0
Neg_1337,0.0982355893783841,0
Neg_2531,0.079484813896697,0
Neg_765,0.0392109357927273,0
Neg_98,0.0869893718564495,0
Neg_2026,0.0902297046828389,0
Neg_1650,0.0645238077952203,0
Neg_386,0.1572960415263335,0
Neg_14,0.2277984909631737,0
Neg_1660,0.0720896499514903,0
Neg_2005,0.1711556064918857,0
Neg_2292,0.0883427604742286,0
Neg_117,0.1251745317766418,0
Neg_424,0.1993630686316335,0
Neg_2444,0.1873763652725907,0
Neg_1668,0.008279099273749,0
Neg_1025,0.1649923246768694,0
Neg_164,0.0183042113404768,0
Neg_2016,0.0817779288772419,0
Neg_2102,0.1047796524493003,0
Neg_247,0.1156263461125614,0
Neg_488,0.21907111574919,0
Neg_679,0.0929023290073954,0
Neg_818,0.1286022870626661,0
Neg_2499,0.2145740425058966,0
Neg_1976,0.0862573669192422,0
Neg_2906,0.118354428961525,0
Neg_1983,0.1932896518989273,0
Neg_2100,0.06540244171544,0
Neg_2451,0.0058365567497625,0
Neg_888,0.0460938806955211,0
Neg_402,0.0981392818321259,0
Neg_569,0.0499789201666735,0
Neg_1480,0.0677379606684602,0
Neg_2632,0.0733193399754764,0
Neg_1799,0.0184011445755047,0
Neg_1198,0.061275677732509,0
Neg_105,0.4333172564978091,0
Neg_536,0.1879142211850056,0
Neg_382,0.2604472408002255,0
Neg_2073,0.1078604896752484,0
Neg_530,0.1335340270079262,0
Neg_1566,0.1832360948237463,0
Neg_1996,0.2870997509254852,0
Neg_827,0.1196327526512263,0
Neg_800,0.092261941364539,0
Neg_1849,0.1513040724608944,0
Neg_6,0.1637095663672077,0
Neg_174,0.111428141440564,0
Neg_2072,0.2994997992597075,0
Neg_1934,0.0780498729331082,0
Neg_615,0.1150639858742039,0
Neg_425,0.0405976875734846,0
Neg_1646,0.1179597784484224,0
Neg_738,0.3223858716748783,0
Neg_1286,0.4443446126236751,0
Neg_963,0.1001589572942152,0
Neg_2190,0.0630885671842718,0
Neg_212,0.2717901670067772,0
Neg_730,0.210931762242792,0
Neg_319,0.0684607026906795,0
Neg_1401,0.0773084250823717,0
Neg_1035,0.1451623709447413,0
Neg_1190,0.0997314726535489,0
Neg_1508,0.0973599746721178,0
Neg_1653,0.0946483777421619,0
Neg_2304,0.1126843997274566,0
Neg_1355,0.1622075171385875,0
Neg_1434,0.1390667277890984,0
Neg_2485,0.1730360713839601,0
Neg_367,0.2894380586499621,0
Neg_1625,0.1541322023226446,0
Neg_2700,0.2299350475534886,0
Neg_150,0.0969603481167565,0
Neg_30,0.1508695253962369,0
Neg_452,0.1838422124570614,0
Neg_905,0.1009598192555907,0
Neg_2519,0.2600869518620947,0
Neg_1361,0.1520060426895319,0
Neg_2014,0.0169572792513529,0
Neg_2510,0.2688259184514982,0
Neg_2920,0.2700180003458721,0
Neg_1963,0.418943913949757,0
Neg_311,0.1371610719221654,0
Neg_134,0.0804899868962518,0
Neg_194,0.2143621162437403,0
Neg_947,0.0741227484082005,0
Neg_1215,0.1591604980261534,0
Neg_882,0.1937893378145108,0
Neg_1465,0.1207030511935469,0
Neg_1711,0.2139662572154611,0
Neg_956,0.1488567408288947,0
Neg_99,0.1316726621080867,0
Neg_2313,0.0756148704720221,0
Neg_1819,0.162422006174645,0
Neg_1891,0.1602867529819078,0
Neg_119,0.0424233137431422,0
Neg_2288,0.2268333088684504,0
Neg_2253,0.1693607563134147,0
Neg_2736,0.0718499344031124,0
Neg_2730,0.0214335477476153,0
Neg_2856,0.0916726079791423,0
Neg_1186,0.0594733996705529,0
Neg_850,0.1423875307404691,0
Neg_1774,0.1358697766359235,0
Neg_1923,0.2279139462256957,0
Neg_1266,0.076392261230043,0
Neg_652,0.0965568136083841,0
Neg_1259,0.1612572511191245,0
Neg_2822,0.1998791866115186,0
Neg_804,0.1762351207157892,0
Neg_1565,0.1818215171504636,0
Neg_1331,0.5623381117688075,0
Neg_1375,0.1524525530443522,0
Neg_1537,0.3172915467867803,0
Neg_304,0.2007988821169724,0
Neg_1554,0.198425063020496,0
Neg_466,0.106392279787136,0
Neg_1562,0.1753685266742538,0
Neg_2565,0.067424473942566,0
Neg_394,0.0617694261395246,0
Neg_2558,0.2398228596444346,0
Neg_544,0.0593159270864206,0
Neg_179,0.1998809644943874,0
Neg_1057,0.0890476904580242,0
Neg_2837,0.2818684492262776,0
Neg_1053,0.1107662913923137,0
Neg_2283,0.0691616715930383,0
Neg_1612,0.1780747085603487,0
Neg_700,0.0690040685390712,0
Neg_2176,0.2553034902545446,0
Neg_1761,0.021860772210284,0
Neg_2213,0.139857360345997,0
Neg_1829,0.1396849984924304,0
Neg_1338,0.2814034742395145,0
Neg_1346,0.0749201283983408,0
Neg_441,0.2881803764461285,0
Neg_1743,0.0402278526906275,0
Neg_2367,0.0918238694826866,0
Neg_337,0.2977489528516664,0
Neg_1371,0.0586832914338012,0
Neg_2743,0.3702801031220551,0
Neg_500,0.188791020310961,0
Neg_408,0.2210265827015752,0
Neg_2761,0.0587233391795317,0
Neg_2584,0.137662419759744,0
Neg_142,0.1042771828182393,0
Neg_225,0.1128305744541589,0
Neg_1476,0.2367704578378249,0
Neg_1498,0.0774442060817652,0
Neg_1385,0.3087546842747246,0
Neg_2698,0.0861342170258658,0
Neg_295,0.0789736639219047,0
Neg_2362,0.2146177133252717,0
Neg_867,0.2461472246641969,0
Neg_1314,0.0468914253731016,0
Neg_1398,0.121879251809934,0
Neg_817,0.0766390842743155,0
Neg_1403,0.0419508887189869,0
