,Charge_density,Charge_phys,Charge_acid,y
peptide_nm_364,-0.0019974139953771,0.1163240071311948,0.1163240071311948,0
peptide_nm_365,0.0009295303725624,0.1449819580634725,0.1705961147394402,0
peptide_nm_366,0.0008755576416091,0.0157861979697209,0.0157861979697209,0
peptide_nm_367,-0.0009808370634707,0.1307761516278365,0.1489464050728208,0
peptide_nm_368,0.0007169824889432,0.1854746830517269,0.1854746830517269,0
peptide_nm_369,0.001058759284688,0.1160767727320929,0.1160767727320929,0
peptide_nm_370,0.0013931548542521,0.0849589636547183,0.0849589636547183,0
peptide_nm_371,0.0012928298464926,0.0625,0.0625,0
peptide_nm_372,0.0009439405260718,0.176611336884948,0.176611336884948,0
peptide_nm_373,-1.6395256852192662e-06,0.0454545454545454,0.0454545454545454,0
peptide_nm_374,0.0014011226769105,0.0666617859503377,0.0776631018269928,0
peptide_nm_375,0.0005952579877213,0.0581703586023494,0.0780717289676004,0
peptide_nm_376,0.0006804616580386,0.0076923076923076,0.0076923076923076,0
peptide_nm_377,0.001467040250884,0.1088131384480927,0.1088131384480927,0
peptide_nm_378,-0.0007210323174494,0.0814695335767171,0.0814695335767171,0
peptide_nm_379,0.000831555469356,0.1341772248691686,0.1887556594874999,0
peptide_nm_380,-0.0005979913080186,0.0905624954077765,0.1168949949895311,0
peptide_nm_381,0.0006399887023057,0.0248068825238471,0.0248068825238471,0
peptide_nm_382,0.0010064647359729,0.1599658467539897,0.1599658467539897,0
peptide_nm_383,-0.0006493646581666,0.158217374519111,0.2214911724286013,0
peptide_nm_384,0.0012479290575573,0.0781788414195292,0.1406868218588868,0
peptide_nm_385,0.0008285965232089,0.1192208281761881,0.1192208281761881,0
peptide_nm_386,0.0016686870375788,0.0833333333333333,0.0833333333333333,0
peptide_nm_387,-0.0009164586726286,0.0825947562048449,0.0676618536512146,0
peptide_nm_388,0.0001079130718701,0.0615569643575847,0.123100969126526,0
peptide_nm_389,8.239695802637922e-06,0.0610721070570007,0.0398684474818723,0
peptide_nm_390,0.0012712943393343,0.1537028497171821,0.1537028497171821,0
peptide_nm_391,0.0003979224930083,0.0,0.0,0
peptide_nm_392,0.0014367349212465,0.0285488744579448,0.0253375660113313,0
peptide_nm_393,0.0018988478612301,0.1387802062667197,0.1721749868310942,0
peptide_nm_394,0.0006882789235689,0.1138644960529507,0.1138644960529507,0
peptide_nm_395,4.693481438747623e-05,0.0678662454431016,0.0857216981983643,0
peptide_nm_396,0.0014260300495109,0.0590118768604512,0.0590118768604512,0
peptide_nm_397,0.0008454239415241,0.1276740738531631,0.1276740738531631,0
peptide_nm_398,-7.222380713354544e-07,0.0475592863511697,0.0475592863511697,0
peptide_nm_399,-0.0004357989502589,0.0165379216825649,0.0165379216825649,0
peptide_nm_400,-0.0013942940605571,0.0290896655087442,0.0182787555438873,0
peptide_nm_401,-0.0006407882555217,0.0407824141882912,0.0217991005144372,0
peptide_nm_402,0.0010763764266743,0.1111215285796203,0.1111215285796203,0
peptide_nm_403,0.0010725838291623,0.1444896725683676,0.1245554905524413,0
peptide_nm_404,-3.255414387123028e-05,0.0420740961751895,0.0420740961751895,0
peptide_nm_405,4.035750018917578e-05,0.1342701786415892,0.1762698244568235,0
peptide_nm_406,0.0004352184403665,0.0650594461468868,0.0650594461468868,0
peptide_nm_407,0.0001237473767469,0.0836400027810202,0.1944573051063743,0
peptide_nm_408,-0.0005401671766147,0.1092077652071035,0.1092077652071035,0
peptide_nm_409,-0.0023519725501806,0.1980321744671386,0.2528411496934272,0
peptide_nm_410,0.0001507567770302,0.0203681869375443,0.0079366725990096,0
peptide_nm_411,0.0004976861086731,0.0666381844264911,0.0666381844264911,0
peptide_nm_412,-0.0037900940981032,0.0253353899245307,0.0253353899245307,0
peptide_nm_413,2.422635061904701e-05,0.0915712453487947,0.0771428888198862,0
peptide_nm_414,-9.44102819091018e-07,0.0344827586206897,0.0344827586206897,0
peptide_nm_415,-1.3846771625195586e-06,0.1781200938970473,0.1781200938970473,0
peptide_nm_416,-3.329726130025805e-06,0.0769230769230769,0.0769230769230769,0
peptide_nm_417,-0.000547468164426,0.0803484512108174,0.0803484512108174,0
peptide_nm_418,0.0012570140249009,0.2056703743979869,0.2056703743979869,0
peptide_nm_419,-0.0,0.2436767234149838,0.2436767234149838,0
peptide_nm_420,0.0004380037593488,0.0,0.0,0
peptide_nm_421,1.6986913543143493e-05,0.0710398232576408,0.1336582360666263,0
peptide_nm_422,1.5358705208189897e-05,0.0618439692394314,0.088025410962846,0
peptide_nm_423,0.0031495578623606,0.0832469983337047,0.0740323757167691,0
peptide_nm_424,0.0008619623876185,0.0502441701751293,0.0502441701751293,0
peptide_nm_425,0.0013815555873225,0.1198428395015311,0.1198428395015311,0
peptide_nm_426,0.0007188174340156,0.0579724286048155,0.0579724286048155,0
peptide_nm_427,-0.0005166787034975,0.0298106000442796,0.03125,0
peptide_nm_428,-0.0007573764479841,0.137085469690473,0.1349564321272319,0
peptide_nm_429,0.001593701843616,0.0909090909090909,0.0909090909090909,0
peptide_nm_430,4.796471379405832e-05,0.0908208623977622,0.075723363555332,0
peptide_nm_431,0.0009057658622473,0.0476190476190476,0.0476190476190476,0
peptide_nm_432,-0.000465029584102,0.0373362353097319,0.0753981124397577,0
peptide_nm_433,0.0013270104407428,0.0714285714285714,0.0714285714285714,0
peptide_nm_434,0.001102641191192,0.1291580357010507,0.1555413452671981,0
peptide_nm_435,0.0021441584724974,0.0395764253054939,0.0277482842030573,0
peptide_nm_436,0.0011317181446542,0.0576647325054236,0.0410373306797565,0
peptide_nm_437,0.0012764895577395,0.0962354539524185,0.0962354539524185,0
peptide_nm_438,0.0015463837575419,0.1140067144418895,0.1140067144418895,0
peptide_nm_439,0.0012168096695375,0.2052861649511968,0.2052861649511968,0
peptide_nm_440,-0.0020090264768455,0.2071275049673945,0.2449514872609044,0
peptide_nm_441,0.0008326721510001,0.1392808078398141,0.1392808078398141,0
peptide_nm_442,-0.0006933026061963,0.1008560555645596,0.1008560555645596,0
peptide_pm_1,0.0018851430217963,0.0904430923257463,0.0904430923257463,1
peptide_pm_2,0.0026320411083647,0.1137187877859536,0.1423717812920497,1
peptide_pm_3,0.0031099174840417,0.2222222222222222,0.2222222222222222,1
peptide_pm_4,0.0046178016922697,0.231354144599581,0.231354144599581,1
peptide_pm_5,-0.0001310620189318,0.0338477817883527,0.0338477817883527,1
peptide_pm_6,0.0041955106273115,0.2135639040188574,0.2135639040188574,1
peptide_pm_7,0.0028269234396514,0.034352823403481,0.034352823403481,1
peptide_pm_8,0.0011852615305333,0.0803119122888202,0.0870447647787261,1
peptide_pm_9,0.0019411246208487,0.0918268013837914,0.0918268013837914,1
peptide_pm_10,0.0021047449559833,0.1087053756449551,0.1087053756449551,1
peptide_pm_11,-0.0004626423847938,0.240117042004479,0.240117042004479,1
peptide_pm_12,0.0030558234726763,0.1143673541251593,0.147475469313034,1
peptide_pm_13,0.0038764200609587,0.043513576311076,0.043513576311076,1
peptide_pm_14,-0.0001352258337548,0.0316904976426704,0.0316904976426704,1
peptide_pm_15,0.0016237594658061,0.0779764727054375,0.0779764727054375,1
peptide_pm_16,0.0034121453711874,0.1260461282906557,0.1355790891685144,1
peptide_pm_17,0.0012609448241879,0.0625,0.0625,1
peptide_pm_18,0.0033372096581693,0.1841390321377094,0.1841390321377094,1
peptide_pm_19,0.003518787446629,0.1551318751634915,0.1938104315230222,1
peptide_pm_20,0.0034912506613162,0.0665009338145374,0.0665009338145374,1
peptide_pm_21,0.0027061097290212,0.1137187877859536,0.1423717812920497,1
peptide_pm_22,0.0026737514005364,0.0967128034313009,0.0967128034313009,1
peptide_pm_23,0.0014758533253573,0.1046359234630115,0.0802023037276797,1
peptide_pm_24,0.0042520746152209,0.3095753777916218,0.3095753777916218,1
peptide_pm_25,0.0011464313611347,0.0556870739205837,0.0556870739205837,1
peptide_pm_26,0.0027012955399886,0.1577809325016199,0.1577809325016199,1
peptide_pm_27,0.0025503080944333,0.0623029493130499,0.0623029493130499,1
peptide_pm_28,0.0035661483558501,0.0665009338145374,0.0665009338145374,1
peptide_pm_29,0.0008159921350155,0.0,0.0,1
peptide_pm_30,0.0034944019620119,0.1551318751634915,0.1938104315230222,1
peptide_pm_31,0.0016901234058359,0.1524178364144797,0.1897647028383753,1
peptide_pm_32,0.0007898569207098,0.1267752089364208,0.2064025404918418,1
peptide_pm_33,0.001748637323167,0.0696068607989562,0.0696068607989562,1
peptide_pm_34,0.0031561041048428,0.2328171172980802,0.2644047366852353,1
peptide_pm_35,0.0007593431224555,0.0,0.0,1
peptide_pm_36,0.0020095852590182,0.1162596344748777,0.1162596344748777,1
peptide_pm_37,0.0017864281956864,0.0690601070356406,0.0729487224453489,1
peptide_pm_38,0.0020693180091447,0.1445680955055243,0.1445680955055243,1
peptide_pm_39,0.0015560249945817,0.1093009768336228,0.0958205384732316,1
peptide_pm_40,0.0017371000213061,0.1138506975264545,0.1138506975264545,1
peptide_pm_41,0.002649199744277,0.0967128034313009,0.0967128034313009,1
peptide_pm_42,0.0014965339285513,0.0138918542133545,0.0138918542133545,1
peptide_pm_43,0.0034745385208765,0.0340294520312708,0.0340294520312708,1
peptide_pm_44,0.0027784383477876,0.0580713066164732,0.0580713066164732,1
peptide_pm_45,0.0002030617040032,0.0358346957136473,0.0358346957136473,1
peptide_pm_46,0.0022702094660235,0.1699179273094367,0.1699179273094367,1
peptide_pm_47,-0.0001388452983638,0.0317020132758815,0.0317020132758815,1
peptide_pm_48,0.0008260247201685,0.0733381961535572,0.0733381961535572,1
peptide_pm_49,0.0027274365372749,0.175185642398618,0.175185642398618,1
peptide_pm_50,0.0032188783591505,0.2225666071237088,0.2225666071237088,1
peptide_pm_51,-0.0004295412355069,0.034036575621353,0.0192736116511973,1
peptide_pm_52,0.0031371822798636,0.2215850507742722,0.2215850507742722,1
peptide_pm_53,0.0005067799628564,0.0,0.0,1
peptide_pm_54,0.0031786400655152,0.0904840147649401,0.0904840147649401,1
peptide_pm_55,0.0053987440070227,0.3095753777916219,0.3095753777916219,1
peptide_pm_56,0.0002030624005268,0.0358346957136474,0.0358346957136474,1
peptide_pm_57,0.0042276322721312,0.2431460399274997,0.2431460399274997,1
peptide_pm_58,-0.000136985381511,0.0684537517490486,0.0684537517490486,1
peptide_pm_59,-0.000459852193439,0.240117042004479,0.240117042004479,1
peptide_pm_60,0.0018106961053407,0.123100969126526,0.123100969126526,1
peptide_pm_61,0.0012725583343148,0.1285767423491791,0.1285767423491791,1
peptide_pm_62,0.0024853949523795,0.1329043911950281,0.1329043911950281,1
peptide_pm_63,0.0017427443858484,0.0833333333333333,0.0833333333333333,1
peptide_pm_64,0.0042520746152209,0.3095753777916217,0.3095753777916217,1
peptide_pm_65,0.0056269530700149,0.3095753777916219,0.3095753777916219,1
peptide_pm_66,0.0027366230189314,0.0394493874010558,0.0394493874010558,1
peptide_pm_67,0.0024719583357406,0.2088205823968685,0.2088205823968685,1
peptide_pm_68,0.0018436696163739,0.1445680955055243,0.1445680955055243,1
peptide_pm_69,0.0027608582704148,0.0297650392130531,0.0297650392130531,1
peptide_pm_70,0.0001785784549634,0.0401636781241656,0.0401636781241656,1
peptide_pm_71,0.0011920652946293,0.026643388240325,0.026643388240325,1
peptide_pm_72,0.0019291991838614,0.1221110455858125,0.1221110455858125,1
peptide_pm_73,0.0021676666642541,0.170853203779256,0.170853203779256,1
peptide_pm_74,0.0025304504165566,0.0526315789473684,0.0526315789473684,1
peptide_pm_75,0.0041518920715829,0.3095753777916217,0.3095753777916217,1
peptide_pm_76,0.0031244505054373,0.1621585312241828,0.1621585312241828,1
peptide_pm_77,0.002316249503377,0.1338222062931114,0.1338222062931114,1
peptide_pm_78,0.0022746419545071,0.0640268267645637,0.0640268267645637,1
peptide_pm_79,0.0015257265910166,0.0744893132067901,0.0744893132067901,1
peptide_pm_80,0.0031139449167453,0.1113718328344182,0.1113718328344182,1
peptide_pm_81,0.0029320134789477,0.1503408916077215,0.1503408916077215,1
peptide_pm_82,0.0014582541862707,0.0769230769230769,0.0769230769230769,1
peptide_pm_83,0.0029339895975145,0.0932143333487615,0.0932143333487615,1
peptide_pm_84,0.0035661665366634,0.0665009338145374,0.0665009338145374,1
peptide_pm_85,0.0011754521309486,0.0625,0.0625,1
peptide_pm_86,0.0022281500778402,0.1208045547110107,0.1208045547110107,1
peptide_pm_87,0.0023560487246913,0.1947760681721504,0.1947760681721504,1
peptide_pm_88,-0.0004530642211288,0.099518525438245,0.099518525438245,1
peptide_pm_89,0.0015721115600608,0.0833333333333333,0.0833333333333333,1
peptide_pm_90,0.0041211721240476,0.050127911060145,0.050127911060145,1
peptide_pm_91,0.002701708847069,0.1515088850788011,0.1515088850788011,1
peptide_pm_92,0.0013884547797156,0.2034352804759462,0.2034352804759462,1
peptide_pm_93,0.0034994425408462,0.2119336042619375,0.2119336042619375,1
peptide_pm_94,0.0006822945923358,0.1237179148263483,0.1237179148263483,1
peptide_pm_95,0.0016726726955514,0.1409082593195141,0.2312049737632412,1
peptide_pm_96,-0.0001325928879638,0.0799420656617973,0.0799420656617973,1
peptide_pm_97,0.0020226553592271,0.0285016786104723,0.0285016786104723,1
peptide_pm_98,0.0031815691919642,0.1094349204455683,0.1094349204455683,1
peptide_pm_99,0.0014018494871111,0.1021752728964268,0.1021752728964268,1
peptide_pm_100,0.0021857325704783,0.1699179273094366,0.1699179273094366,1
peptide_pm_101,0.0015292064658339,0.1336640388962764,0.1336640388962764,1
peptide_pm_102,0.0042520746152209,0.321098989657996,0.321098989657996,1
peptide_pm_103,0.0018030071355759,0.075270983926707,0.104707779672663,1
peptide_pm_104,0.0053408954266704,0.3095753777916219,0.3095753777916219,1
peptide_pm_105,0.0014582968028523,0.0769230769230769,0.0769230769230769,1
peptide_pm_106,0.0032658216610373,0.1626549180856968,0.2075718091614883,1
peptide_pm_107,0.0009873856047489,0.05,0.05,1
peptide_pm_108,0.0016531474042159,0.1141496101752256,0.1141496101752256,1
peptide_pm_109,0.0036443490447585,0.0665009338145374,0.0665009338145374,1
peptide_pm_110,0.0022451248717071,0.0956383959124456,0.0956383959124456,1
peptide_pm_111,0.0018753796156567,0.123100969126526,0.123100969126526,1
peptide_pm_112,0.00421483769079,0.2841882096148723,0.2841882096148723,1
peptide_pm_113,0.0015188482998619,0.1073111448194646,0.1542455312662894,1
peptide_pm_114,-0.0008888545038017,0.2079271703775156,0.2079271703775156,1
peptide_pm_115,0.0023160706088553,0.1208045547110107,0.1208045547110107,1
peptide_pm_116,0.003597208640768,0.2659725766035835,0.315071212200984,1
peptide_pm_117,0.0022314695861028,0.1406716047909976,0.1406716047909976,1
peptide_pm_118,0.0024540657384449,0.0931979859142547,0.0931979859142547,1
peptide_pm_119,0.0008009545919644,0.0709724478905392,0.0709724478905392,1
peptide_pm_120,0.0022702094660235,0.1699179273094366,0.1699179273094366,1
peptide_pm_121,-0.000459852193439,0.240117042004479,0.240117042004479,1
peptide_pm_122,0.0030609353581302,0.2783909412743086,0.2783909412743086,1
peptide_pm_123,0.003831365305697,0.182321998562738,0.182321998562738,1
peptide_pm_124,0.0008189596588879,0.0733381961535572,0.0733381961535572,1
peptide_pm_125,0.0020962183088617,0.1699179273094367,0.1699179273094367,1
peptide_pm_126,0.0027254507109974,0.1392013354401882,0.1392013354401882,1
peptide_pm_127,0.0016952204445342,0.1141496101752256,0.1141496101752256,1
peptide_pm_128,0.0010255589152394,0.0464849474660447,0.0464849474660447,1
peptide_pm_129,0.0029650142430041,0.0712690480520772,0.0712690480520772,1
peptide_pm_130,0.003518787446629,0.1311236997160217,0.1751856423986178,1
peptide_pm_131,0.0013660177163008,0.064548562728403,0.0585781024058198,1
peptide_pm_132,0.0035938871541018,0.2959264295815904,0.2959264295815904,1
peptide_pm_133,0.0017425431711145,0.0825865065581348,0.0825865065581348,1
peptide_pm_134,0.0015076770446405,0.0951246751460213,0.0951246751460213,1
peptide_pm_135,0.0019757974392541,0.0980777441613495,0.1577809325016198,1
peptide_pm_136,0.0006644961571306,0.0,0.0,1
peptide_pm_137,0.0028079028936511,0.2070012682299172,0.2070012682299172,1
peptide_pm_138,0.0034781290064654,0.1260461282906557,0.1355790891685144,1
peptide_pm_139,0.0032659996224277,0.2215720066630665,0.2594984781064571,1
peptide_pm_140,0.0042520746152209,0.3095753777916218,0.3095753777916218,1
peptide_pm_141,0.002429508960377,0.1269534676365724,0.1596706224319139,1
peptide_pm_142,0.0013966988389984,5.56419770797071e-17,5.56419770797071e-17,1
peptide_pm_143,0.0027940559047714,0.0967128034313009,0.0967128034313009,1
peptide_pm_144,0.0022792596873289,0.1609420136344909,0.1609420136344909,1
peptide_pm_145,0.0027456218462451,0.0297650392130531,0.0297650392130531,1
peptide_pm_146,0.0034912093735623,0.2094155593453261,0.2094155593453261,1
peptide_pm_147,0.0017356382535226,0.175530161556568,0.175530161556568,1
peptide_pm_148,0.0022025271400605,0.158275411570056,0.1897511625440908,1
peptide_pm_149,0.0030480384387092,0.0544868076245806,0.044564192205965,1
peptide_pm_150,0.0033436196774862,0.2866674148341019,0.2866674148341019,1
peptide_pm_151,0.0018602946657059,0.170853203779256,0.170853203779256,1
peptide_pm_152,0.0014148001134108,0.0769230769230769,0.0769230769230769,1
peptide_pm_153,0.0023903867688862,0.1217064307172514,0.1217064307172514,1
peptide_pm_154,0.0005410494047436,0.0161386489349172,0.0161386489349172,1
peptide_pm_155,0.0040327462018037,0.1704340331440111,0.1704340331440111,1
peptide_pm_156,0.0009172945505519,0.0722820042135619,0.0798980000132241,1
peptide_pm_157,0.0026865238156705,0.0931979859142547,0.0931979859142547,1
peptide_pm_158,0.0044009623352241,0.2270471581596398,0.2270471581596398,1
peptide_pm_159,0.0018692532712867,0.1100908211407808,0.1100908211407808,1
peptide_pm_160,-0.0001310187750865,0.0744026469218428,0.0744026469218428,1
peptide_pm_161,0.0035814770344617,0.3006374515449875,0.3006374515449875,1
peptide_pm_162,0.0013801363552607,0.0755499600075663,0.0755499600075663,1
peptide_pm_163,0.00176065652795,0.1018853416216987,0.1018853416216987,1
peptide_pm_164,0.0044496487119437,0.3199316935079795,0.3199316935079795,1
peptide_pm_165,0.0017664052827073,0.1445680955055243,0.1445680955055243,1
peptide_pm_166,0.0044180772478305,0.3199316935079795,0.3199316935079795,1
peptide_pm_167,0.0027994014492997,0.1970838476984452,0.1970838476984452,1
peptide_pm_168,0.0008968155733093,0.0536750709804268,0.1609420136344909,1
peptide_pm_169,0.0013232371685054,0.0807501484939894,0.0807501484939894,1
peptide_pm_170,0.0033257687294278,0.2215720066630665,0.2594984781064571,1
peptide_pm_171,0.001338752733175,0.0769230769230769,0.0769230769230769,1
peptide_pm_172,0.0035809532002752,0.2866674148341021,0.2866674148341021,1
peptide_pm_173,0.0011736446836328,0.0227196409127744,0.0227196409127744,1
peptide_pm_174,0.0032231912126517,0.0291408684849132,0.0291408684849132,1
peptide_pm_175,0.0010570101008675,0.1007504426865141,0.1007504426865141,1
peptide_pm_176,0.0005544507559267,0.0512479990369239,0.0512479990369239,1
peptide_pm_177,0.0027687104531814,0.1897511625440908,0.1897511625440908,1
peptide_pm_178,0.0023179693965812,0.0582200658733045,0.0582200658733045,1
peptide_pm_179,0.001844177755337,0.1082531754730548,0.1082531754730548,1
peptide_pm_180,0.0009594741551932,0.0571622829480337,0.1804972253578158,1
peptide_pm_181,0.0027739382605631,0.2097209720950109,0.2129829297776056,1
peptide_pm_182,-0.0004679238015197,0.240117042004479,0.240117042004479,1
peptide_pm_183,0.0025022461540342,0.1691123164807006,0.2291383523936166,1
peptide_pm_184,0.0028471237782585,0.076261285213614,0.076261285213614,1
peptide_pm_185,0.0030894490296676,0.1971125654956529,0.2467777542395529,1
peptide_pm_186,0.0012918208399099,7.698797091483561e-17,7.698797091483561e-17,1
peptide_pm_187,0.0027496352173553,0.230189898748905,0.230189898748905,1
peptide_pm_188,0.0019836504328896,0.117736296207932,0.117736296207932,1
peptide_pm_189,0.0021793083381115,0.1567016520381454,0.1770439320271046,1
peptide_pm_190,0.0014652283277476,0.1179927921766228,0.1179927921766228,1
peptide_pm_191,-0.0004626423847938,0.240117042004479,0.240117042004479,1
peptide_pm_192,0.0020678979130621,0.1864621598118106,0.1864621598118106,1
peptide_pm_193,0.0020935113370885,0.1322023683426177,0.1322023683426177,1
peptide_pm_194,0.003312246359513,0.2907156472845335,0.2907156472845335,1
peptide_pm_195,0.0024507707591796,0.0582200658733045,0.0582200658733045,1
peptide_pm_196,0.0027484672568842,0.0967128034313009,0.0967128034313009,1
peptide_pm_197,0.0035080203387925,0.2959264295815904,0.2959264295815904,1
peptide_pm_198,0.0027754441752122,0.1611388443312054,0.1611388443312054,1
peptide_pm_199,-0.000459852193439,0.240117042004479,0.240117042004479,1
peptide_pm_200,0.0006906425406368,0.0253846989663327,0.0488483889396549,1
peptide_pm_201,0.005691201594533,0.3095753777916219,0.3095753777916219,1
peptide_pm_202,0.0018579634983064,0.1445680955055243,0.1445680955055243,1
peptide_pm_203,0.003518787446629,0.1551318751634915,0.1938104315230222,1
peptide_pm_204,0.0031820145086998,0.2328171172980802,0.2644047366852353,1
peptide_pm_205,0.0017641075628827,0.0171721380075305,0.0171721380075305,1
peptide_pm_206,0.0026217623873873,0.063512799134514,0.063512799134514,1
peptide_pm_207,0.0017827509157668,0.132515709824688,0.1624511489433225,1
peptide_pm_208,0.0035535573674718,0.1152748632741649,0.1152748632741649,1
peptide_pm_209,0.0028325390800941,0.1209793197247727,0.1209793197247727,1
peptide_pm_210,0.0050727512617292,0.1782187185283683,0.1782187185283683,1
peptide_pm_211,0.0029202776941793,0.076261285213614,0.076261285213614,1
peptide_pm_212,0.0021516596888057,0.1423660587385534,0.1611562754306619,1
peptide_pm_213,0.0023192322157373,0.1576670781587562,0.1576670781587562,1
peptide_pm_214,0.0015748288495589,0.0992605305871527,0.0992605305871527,1
peptide_pm_215,0.0014961710824386,0.1105752984464038,0.1105752984464038,1
peptide_pm_216,0.0022105041830817,0.1512445706382911,0.1512445706382911,1
peptide_pm_217,0.0009739441845898,0.0867465599648154,0.0867465599648154,1
peptide_pm_218,0.0014733998184086,0.0769230769230769,0.0769230769230769,1
peptide_pm_219,0.0042466794781598,0.2056481285329607,0.2056481285329607,1
peptide_pm_220,0.002859996394241,0.1263792544638761,0.1263792544638761,1
peptide_pm_221,0.0022025271400605,0.158275411570056,0.1897511625440908,1
peptide_pm_222,0.0005410494047436,0.0684537517490485,0.0684537517490485,1
peptide_pm_223,0.0025930708681855,0.1699179273094366,0.1699179273094366,1
peptide_pm_224,0.0008120220634323,0.0733381961535572,0.0733381961535572,1
peptide_pm_225,0.0021891034643392,0.0644654873192669,0.1672155586076159,1
peptide_pm_226,-0.0004712240363931,0.240117042004479,0.240117042004479,1
peptide_pm_227,0.0023510546285598,0.0582200658733045,0.0582200658733045,1
peptide_pm_228,0.0010415193810976,0.0529808998375853,0.0653015507589239,1
peptide_pm_229,0.0018632754542213,0.1221110455858125,0.1221110455858125,1
peptide_pm_230,0.0012650834419451,0.0872076107271805,0.0779459679245887,1
peptide_pm_231,0.0037593426143991,0.1642572795848734,0.2052110451420235,1
peptide_pm_232,0.0029306661582608,0.1503408916077215,0.1503408916077215,1
peptide_pm_233,0.0036443300580383,0.0665009338145374,0.0665009338145374,1
peptide_pm_234,0.0037537719272618,0.2692864552978142,0.2692864552978142,1
peptide_pm_235,0.0028349267643919,0.2536433837306399,0.2536433837306399,1
peptide_pm_236,0.0009399620436168,0.0434782608695652,0.0434782608695652,1
peptide_pm_237,0.0009015872786071,0.0149550264064889,0.0228647059097893,1
peptide_pm_238,0.0012680361739601,0.0696404039199071,0.0696404039199071,1
peptide_pm_239,0.0033798173746926,0.1494537266393282,0.1356358501709299,1
peptide_pm_240,0.0014492606743622,0.0147453919082499,0.0147453919082499,1
peptide_pm_241,0.003918065108776,0.0887773345221834,0.0887773345221834,1
peptide_pm_242,0.0033203082204287,0.0476969600708472,0.05,1
peptide_pm_243,0.0022889777060721,0.1371135829319913,0.1371135829319913,1
peptide_pm_244,0.0033058452904113,0.1965996274870206,0.1965996274870206,1
peptide_pm_245,0.0022103173505243,0.0644654873192669,0.1672155586076159,1
peptide_pm_246,0.0028704655418787,0.076261285213614,0.076261285213614,1
peptide_pm_247,0.0016726726955514,0.1409082593195141,0.2312049737632412,1
peptide_pm_248,0.0014965339285513,0.0138918542133545,0.0138918542133545,1
peptide_pm_249,0.0027010512199342,0.0297650392130531,0.0297650392130531,1
peptide_pm_250,0.0044932455213648,0.3127036713007323,0.3127036713007323,1
peptide_pm_251,0.0029202776941793,0.076261285213614,0.076261285213614,1
peptide_pm_252,0.0028952002724894,0.2474911155899309,0.2474911155899309,1
peptide_pm_253,0.0022069384598386,0.1699179273094366,0.1699179273094366,1
peptide_pm_254,0.002938338517127,0.076261285213614,0.076261285213614,1
peptide_pm_255,0.0030215592334494,0.1703863438220845,0.1703863438220845,1
peptide_pm_256,0.0027262184321214,0.0967128034313009,0.0967128034313009,1
peptide_pm_257,0.0005434504323366,0.0161386489349172,0.0161386489349172,1
peptide_pm_258,0.0012415828976055,0.0697094842583803,0.0697094842583803,1
peptide_pm_259,0.0026179499461142,0.1516777290180177,0.1516777290180177,1
peptide_pm_260,0.0015609613771472,0.115859735648495,0.115859735648495,1
peptide_pm_261,0.0028567345072032,0.1263792544638761,0.1263792544638761,1
peptide_pm_262,0.0033487504329076,0.1445680955055242,0.1445680955055242,1
peptide_pm_263,0.0023704687796545,0.1744293883707202,0.1744293883707202,1
peptide_pm_264,0.0028159421310974,0.2450818959894318,0.2450818959894318,1
peptide_pm_265,0.0016017413104682,0.1082845418631625,0.1082845418631625,1
peptide_pm_266,0.0045165080256536,0.3127036713007323,0.3127036713007323,1
peptide_pm_267,0.0017240609227745,0.1141496101752256,0.1141496101752256,1
peptide_pm_268,0.0023956116423368,0.1947760681721504,0.1947760681721504,1
peptide_pm_269,0.0036443300580383,0.0665009338145374,0.0665009338145374,1
peptide_pm_270,0.0023567235937822,0.1701501419680775,0.1701501419680775,1
peptide_pm_271,0.001270044273921,0.0686544209129447,0.0686544209129447,1
peptide_pm_272,-3.05633850646925e-05,0.0431750504253951,0.0431750504253951,1
peptide_pm_273,0.0031948285877205,0.2450818959894318,0.2450818959894318,1
peptide_pm_274,0.0016985934671267,0.1409082593195141,0.2312049737632412,1
peptide_pm_275,0.0035943004030338,0.0541265877365272,0.0541265877365272,1
peptide_pm_276,0.0038764200609587,0.2923804400163087,0.2923804400163087,1
peptide_pm_277,0.0031483623564783,0.2344845030411016,0.2344845030411016,1
peptide_pm_278,0.0037822873240655,5.956102252090289e-17,5.956102252090289e-17,1
peptide_pm_279,0.0026685615553034,0.1137187877859536,0.1423717812920497,1
peptide_pm_280,0.0007172175415856,0.0,0.0,1
peptide_pm_281,0.000540685570284,0.0041778407478803,0.0041778407478803,1
peptide_pm_282,0.0033501352348168,0.2940982751873182,0.2940982751873182,1
peptide_pm_283,0.0022478927763585,0.1699179273094366,0.1699179273094366,1
peptide_pm_284,0.0045573554950086,0.2907650875465474,0.2907650875465474,1
peptide_pm_285,0.0012648483599165,0.0544029628745986,0.0544029628745986,1
peptide_pm_286,0.0024452997458566,0.1245924202648002,0.1245924202648002,1
peptide_pm_287,0.0027225126134758,0.2450818959894318,0.2450818959894318,1
peptide_pm_288,0.0011142621083893,0.0588235294117647,0.0588235294117647,1
peptide_pm_289,0.0035170180817118,0.2705669374761554,0.2705669374761554,1
peptide_pm_290,0.0022243259102683,0.1351707142627097,0.1351707142627097,1
peptide_pm_291,0.0011754521309486,0.0625,0.0625,1
peptide_pm_292,0.0042520746152209,0.321098989657996,0.321098989657996,1
