,APAAC_Pc1.A,APAAC_Pc1.R,APAAC_Pc1.N,APAAC_Pc1.D,APAAC_Pc1.C,APAAC_Pc1.Q,APAAC_Pc1.E,APAAC_Pc1.G,APAAC_Pc1.H,APAAC_Pc1.I,APAAC_Pc1.L,APAAC_Pc1.K,APAAC_Pc1.M,APAAC_Pc1.F,APAAC_Pc1.P,APAAC_Pc1.S,APAAC_Pc1.T,APAAC_Pc1.W,APAAC_Pc1.Y,APAAC_Pc1.V,APAAC_Pc2.Hydrophobicity.1,APAAC_Pc2.Hydrophilicity.1,APAAC_Pc2.Hydrophobicity.2,APAAC_Pc2.Hydrophilicity.2,APAAC_Pc2.Hydrophobicity.3,APAAC_Pc2.Hydrophilicity.3,y
peptide_pm_31,2.070219010695781,0.0,0.0,0.0,0.0,0.0,1.0351095053478905,5.175547526739452,1.0351095053478905,3.1053285160436714,1.0351095053478905,4.140438021391562,1.0351095053478905,3.1053285160436714,0.0,2.070219010695781,0.0,0.0,0.0,0.0,-0.0044827159541507,-0.0077328180618489,-0.0254394077309626,-0.0284851427655331,0.0204374091020303,0.0105931700625747,1
peptide_pm_32,4.1370551203003405,1.0342637800750851,0.0,1.0342637800750851,2.0685275601501703,0.0,0.0,0.0,1.0342637800750851,0.0,1.0342637800750851,0.0,0.0,0.0,0.0,0.0,0.0,1.0342637800750851,0.0,0.0,-0.0036863693710459,-0.0057991055818865,-0.0166591873334756,-0.003633094467428,0.0011647543939022,-0.0056507777151513,1
peptide_pm_33,2.0311921137123843,1.015596056856192,0.0,0.0,0.0,3.046788170568577,0.0,4.062384227424769,0.0,0.0,9.14036451170573,3.046788170568577,0.0,1.015596056856192,3.046788170568577,1.015596056856192,0.0,0.0,0.0,0.0,0.0044114105549498,-0.0051111676678182,-0.0011493197159742,-0.0048089952511536,-0.0042865974734615,-0.0046513873027344,1
peptide_pm_34,2.068097901894746,6.204293705684238,0.0,0.0,0.0,0.0,0.0,4.136195803789492,1.034048950947373,4.136195803789492,3.102146852842119,3.102146852842119,0.0,0.0,1.034048950947373,0.0,1.034048950947373,0.0,1.034048950947373,2.068097901894746,-0.013317039520366,-0.0053312030742974,-0.0633832357697609,-0.0246800243280106,0.0502370267007856,0.0224255250442765,1
peptide_pm_35,0.895632151562644,0.0,0.0,0.0,0.0,0.0,0.0,1.791264303125288,0.0,1.791264303125288,3.582528606250576,0.0,0.0,0.895632151562644,0.895632151562644,0.895632151562644,0.0,0.0,0.0,0.895632151562644,0.0298718542078153,0.0094524500905419,0.0194933221770477,-0.0002231621888706,0.0335636868407349,0.0122096973100866,1
peptide_pm_36,4.244664776884809,0.0,0.0,1.0611661942212025,0.0,0.0,0.0,2.122332388442405,0.0,0.0,4.244664776884809,4.244664776884809,0.0,2.122332388442405,0.0,0.0,0.0,0.0,0.0,2.122332388442405,-0.00265225428452,-0.0023744120868456,-0.0266647531088032,-0.0304001381797976,-0.001507258974542,0.0024326224133062,1
peptide_pm_37,3.0269644611906408,1.0089881537302134,0.0,0.0,0.0,2.017976307460427,0.0,3.0269644611906408,1.0089881537302134,2.017976307460427,5.044940768651068,3.0269644611906408,0.0,1.0089881537302134,3.0269644611906408,1.0089881537302134,0.0,0.0,0.0,2.017976307460427,0.0094376982918146,-0.0012691267674917,-0.0060347813434453,-0.0100660986698011,-0.0005250885270543,-0.0005307567142355,1
peptide_pm_38,2.076794629175597,1.0383973145877985,0.0,0.0,0.0,0.0,0.0,1.0383973145877985,0.0,3.115191943763396,2.076794629175597,1.0383973145877985,0.0,2.076794629175597,0.0,1.0383973145877985,0.0,0.0,0.0,0.0,0.0038182938489025,-1.3884518220012912e-05,-0.0340818141953377,-0.0323222536326211,0.0197122381633367,0.0044901057461409,1
peptide_pm_39,2.091051101549504,0.0,1.0455255507747518,1.0455255507747518,2.091051101549504,2.091051101549504,0.0,6.273153304648512,1.0455255507747518,2.091051101549504,5.22762775387376,6.273153304648512,1.0455255507747518,1.0455255507747518,0.0,3.136576652324256,1.0455255507747518,0.0,0.0,3.136576652324256,-0.0066370471823467,-0.0095466572429495,-0.0145128036100224,-0.0098458126572568,-0.0056517949223135,0.0006685648401371,1
peptide_pm_40,1.9140416745097044,0.9570208372548522,0.0,0.0,0.0,0.0,0.0,2.8710625117645567,0.0,0.9570208372548522,2.8710625117645567,1.9140416745097044,0.0,0.9570208372548522,0.0,0.0,0.9570208372548522,2.8710625117645567,0.0,2.8710625117645567,0.0143212340846938,4.41825327334852e-05,-0.0052970734302248,-0.0003340282121953,0.0152421967626351,0.0190026510075056,1
peptide_pm_41,0.0,4.017736404379681,0.0,0.0,4.017736404379681,0.0,0.0,1.0044341010949205,0.0,0.0,0.0,0.0,0.0,1.0044341010949205,0.0,0.0,0.0,0.0,2.0088682021898405,2.0088682021898405,0.0401642313251074,0.0229815227549551,0.0059905484860174,-0.0034393690279662,-0.0388666042122937,-0.0312644304207403,1
peptide_pm_42,2.8935811896969166,0.0,0.0,0.9645270632323056,0.0,0.0,0.0,2.8935811896969166,0.0,0.9645270632323056,3.858108252929222,3.858108252929222,0.0,2.8935811896969166,0.0,3.858108252929222,0.0,0.9645270632323056,0.0,0.9645270632323056,0.0124198887101897,0.011704637135017,0.0010338582795722,-0.0031853387668838,0.0082522876214222,0.0052476037883769,1
peptide_pm_43,0.0,16.74075461593551,0.0,0.0,0.0,0.0,0.0,8.370377307967756,0.0,0.0,8.370377307967756,15.694457452439542,0.0,0.0,0.0,0.0,0.0,0.0,16.74075461593551,8.370377307967756,0.0003242628854266,0.0142370006304572,-0.0331930993185029,-0.0517930401912282,0.0159261503211925,0.0082015621766853,1
peptide_pm_44,0.0,5.01869011785954,0.0,0.0,4.014952094287632,0.0,0.0,4.014952094287632,0.0,0.0,1.003738023571908,0.0,0.0,1.003738023571908,0.0,0.0,0.0,0.0,1.003738023571908,2.007476047143816,0.0306527445035716,0.0176041811098743,0.0040669798389722,-0.0033033685300548,-0.029220946242638,-0.0235376142516335,1
peptide_pm_45,0.0,1.0221244379149297,2.04424887582986,0.0,6.1327466274895786,0.0,1.0221244379149297,5.110622189574649,0.0,1.0221244379149297,1.0221244379149297,0.0,0.0,0.0,3.0663733137447893,2.04424887582986,4.088497751659719,1.0221244379149297,0.0,2.04424887582986,0.0073395626323613,-0.0004544298051132,-0.0014144794215713,-0.0003498976458441,-0.0165402459670317,-0.0107049477077305,1
peptide_pm_46,0.0,1.9828249976909869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914124988454934,2.9742374965364804,0.9914124988454934,0.0,0.0,2.9742374965364804,0.0,0.0,2.9742374965364804,0.0,0.0,0.0225396163483571,-0.0216268572699357,0.0044562578871389,0.0206048973123105,-0.0162957615362537,-0.0010906515871105,1
peptide_pm_47,0.0,1.0165000396009192,2.0330000792018383,0.0,6.099000237605515,0.0,2.0330000792018383,5.082500198004596,0.0,0.0,1.0165000396009192,0.0,0.0,0.0,3.049500118802757,2.0330000792018383,4.066000158403677,1.0165000396009192,0.0,2.0330000792018383,0.0044539804713677,-0.0018955562695028,-0.0032435682677325,-0.0002413233266342,-0.0130323262729802,-0.002541245935437,1
peptide_pm_48,0.9987366447565788,0.0,1.9974732895131575,0.0,5.992419868539473,0.0,0.9987366447565788,2.9962099342697366,0.0,1.9974732895131575,0.0,2.9962099342697366,0.0,0.0,1.9974732895131575,3.994946579026315,0.9987366447565788,0.9987366447565788,0.9987366447565788,2.9962099342697366,0.0085516788712405,0.0021382345822593,0.0032233233195236,0.003728863834676,-0.0044196092668399,-0.0119591360974384,1
peptide_pm_49,2.058961222727137,0.0,0.0,0.0,0.0,0.0,0.0,3.088441834090706,0.0,1.0294806113635686,6.176883668181412,4.117922445454274,0.0,0.0,1.0294806113635686,0.0,0.0,0.0,0.0,1.0294806113635686,0.0001964232902322,-0.002141258895113,-0.0166729413861089,-0.0166667232614063,0.0052256248057251,0.0005782640831023,1
peptide_pm_50,2.110612355131356,0.0,0.0,0.0,0.0,0.0,0.0,3.165918532697033,0.0,1.0553061775656778,6.331837065394066,5.276530887828389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0553061775656778,-0.0079533553306568,-0.005817750213734,-0.0290187805311475,-0.0259913660200084,0.0079972864072818,0.0054777881225874,1
peptide_pm_51,6.069844165034301,0.0,2.023281388344767,4.046562776689534,0.0,0.0,1.0116406941723834,5.058203470861917,1.0116406941723834,4.046562776689534,1.0116406941723834,2.023281388344767,2.023281388344767,3.0349220825171503,0.0,5.058203470861917,1.0116406941723834,1.0116406941723834,0.0,5.058203470861917,0.0026150958896608,-0.0086234501858093,-0.0110398022346463,-0.0082428025022939,0.0123270970671936,0.0013231677935116,1
peptide_pm_52,0.0,4.374097855417144,0.0,1.093524463854286,0.0,0.0,0.0,2.187048927708572,0.0,4.374097855417144,3.280573391562858,6.561146783125716,1.093524463854286,1.093524463854286,0.0,2.187048927708572,2.187048927708572,0.0,0.0,1.093524463854286,0.0003014090578864,0.0123435911897813,-0.0742187538109529,-0.0416291753762529,0.0078116841796584,0.0018667809055935,1
peptide_pm_53,1.8836463403635857,0.0,0.0,0.0,0.0,1.8836463403635857,0.0,0.9418231701817928,0.0,2.8254695105453784,2.8254695105453784,0.0,0.0,2.8254695105453784,0.9418231701817928,1.8836463403635857,0.9418231701817928,0.0,0.0,0.0,0.0176025655922091,0.0099448968796675,0.0005111084515984,8.283103790975587e-05,0.0205516222798532,0.009483805576969,1
peptide_pm_54,0.0,5.54254812793626,0.0,0.0,4.434038502349008,0.0,0.0,1.108509625587252,0.0,0.0,0.0,2.217019251174504,0.0,2.217019251174504,0.0,0.0,0.0,1.108509625587252,2.217019251174504,1.108509625587252,-0.0122465095115641,-0.0278963798611572,0.0038436007269037,0.0011752007429185,-0.0394228330289394,-0.0339627046554135,1
peptide_pm_55,0.0,0.9393558018585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636134811150999,0.0,2.8180674055754995,0.9393558018585,0.0,0.0,0.0,0.0,0.0,0.0048740019543128,0.0109737453349146,-0.0266271333340613,-0.0336628449756897,0.052763148566458,0.0523232805955655,1
peptide_pm_56,0.0,1.0132714256651365,2.026542851330273,0.0,6.079628553990819,0.0,1.0132714256651365,5.0663571283256825,0.0,0.0,1.0132714256651365,0.0,0.0,0.0,3.039814276995409,1.0132714256651365,5.0663571283256825,1.0132714256651365,0.0,3.039814276995409,0.0069040366945601,-0.0006670823194107,-0.000371898707973,0.000647759591106,-0.012989496454909,-0.0067947444685099,1
peptide_pm_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53470281442666,10.594114238251844,0.0,0.0,1.0594114238251844,0.0,0.0,1.0594114238251844,0.0,0.0,-0.00390820920802,-0.0079227767164326,-0.0469963375698854,-0.0427393457907849,0.017282424167733,0.0248728212922058,1
peptide_pm_58,0.0,1.0195856199533089,1.0195856199533089,1.0195856199533089,6.117513719719853,0.0,1.0195856199533089,5.097928099766545,0.0,1.0195856199533089,1.0195856199533089,0.0,0.0,1.0195856199533089,3.058756859859926,1.0195856199533089,5.097928099766545,1.0195856199533089,0.0,1.0195856199533089,0.0082986218606465,0.0062107467920787,-0.0014063927356456,-0.0027198542553855,-0.0175522475433234,-0.0124164940716795,1
peptide_pm_59,0.0,1.092556647591669,0.0,3.277669942775008,1.092556647591669,0.0,1.092556647591669,0.0,0.0,1.092556647591669,4.370226590366676,1.092556647591669,0.0,1.092556647591669,0.0,2.185113295183338,0.0,3.277669942775008,0.0,0.0,-0.0097068378564909,-0.0224005032832127,-0.0359193228704045,-0.0336785855443945,0.012301622303254,-0.0031530203404203,1
peptide_pm_60,2.077053898852613,0.0,1.0385269494263067,0.0,0.0,0.0,0.0,1.0385269494263067,0.0,1.0385269494263067,6.231161696557841,2.077053898852613,0.0,0.0,0.0,2.077053898852613,1.0385269494263067,0.0,0.0,0.0,-0.004800531774047,-0.0051697408651003,-0.021351783725957,-0.0203720790559951,0.0095957914433791,0.0035713945514135,1
peptide_pm_61,5.1571189643353765,0.0,1.0314237928670753,0.0,2.0628475857341506,1.0314237928670753,2.0628475857341506,5.1571189643353765,0.0,3.094271378601226,5.1571189643353765,6.188542757202452,1.0314237928670753,1.0314237928670753,0.0,0.0,4.125695171468301,0.0,0.0,1.0314237928670753,-0.0029951989941036,-0.0033981456367364,-0.0172189222524903,-0.0097770372737607,0.0013567927180372,0.0006087185719786,1
peptide_pm_62,1.0290053968518331,6.174032381111,0.0,0.0,2.0580107937036667,0.0,0.0,1.0290053968518331,0.0,0.0,1.0290053968518331,0.0,0.0,0.0,0.0,0.0,0.0,2.0580107937036667,3.0870161905555,5.145026984259166,-0.0145391157663066,-0.0111882082129962,0.0243910569488056,-0.000826478316677,-0.0264116598772115,-0.0004309916274475,1
peptide_pm_63,0.0,1.029310340819858,0.0,0.0,0.0,0.0,0.0,3.0879310224595744,0.0,1.029310340819858,2.058620681639716,0.0,0.0,0.0,0.0,3.0879310224595744,1.029310340819858,0.0,0.0,1.029310340819858,-0.0154505884804457,-0.0046192244836661,0.0151051945610378,0.0021188953810815,-0.0164131913152767,-0.0100514264825887,1
peptide_pm_64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680165687009087,5.680165687009087,0.0,0.0,0.0,0.0,0.0,1.136033137401817,0.0,0.0,-0.0160480517551186,-0.0120752569144779,-0.0763440939317108,-0.0732382409775572,0.025989553027826,0.0156829531492212,1
peptide_pm_65,0.9270991751763328,0.9270991751763328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9270991751763328,5.562595051057998,0.0,1.8541983503526656,0.0,0.0,0.0,0.0,0.0,0.0,0.0022577765121004,0.012523484005433,-0.0246524786726649,-0.0228779743155748,0.0547614539861954,0.0508885633081778,1
peptide_pm_66,12.241080571643238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246177387847102,0.0,3.497451591898068,0.0,0.0,0.0,0.874362897974517,0.0,0.0,0.0330534150566623,0.0274108908350756,0.0207732204874891,0.0132797468472408,0.0158446450150031,0.0152751837840118,1
peptide_pm_67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.401643270467148,2.160657308186859,0.0,0.0,0.0,0.0,0.0,2.160657308186859,0.0,0.0,-0.0117012755324525,-0.0298175494616361,-0.0108536867845986,0.0107502319823367,-0.0122227227486937,-0.0264836515483854,1
peptide_pm_68,0.0,1.0867423330426762,0.0,0.0,0.0,1.0867423330426762,0.0,1.0867423330426762,0.0,0.0,6.520453998256056,1.0867423330426762,0.0,0.0,0.0,1.0867423330426762,0.0,2.1734846660853524,0.0,0.0,-0.0090164162169766,-0.0012914537644683,-0.0464337545354927,-0.028242439545774,-0.0010380227851234,-0.0007202461948408,1
peptide_pm_69,0.8228062112075449,1.64561242241509,0.0,0.0,0.0,1.64561242241509,0.0,0.8228062112075449,0.0,1.64561242241509,2.468418633622635,1.64561242241509,0.0,0.0,0.0,0.8228062112075449,0.0,0.8228062112075449,0.0,0.0,0.0536031758193112,0.0297075622238067,0.0373056637255851,0.0130277736235167,0.0321566858364888,0.0113929275637462,1
peptide_pm_70,0.9852858007424392,0.0,0.9852858007424392,0.9852858007424392,5.911714804454634,0.0,0.9852858007424392,3.941143202969757,0.0,1.9705716014848784,0.9852858007424392,1.9705716014848784,0.0,0.9852858007424392,1.9705716014848784,3.941143202969757,0.9852858007424392,0.0,1.9705716014848784,2.955857402227317,0.0076974119557931,0.002293974388872,0.0057668779197177,0.002396683990631,0.0027133569604573,-0.0061541059579104,1
peptide_pm_71,1.03983567850922,1.03983567850922,0.0,0.0,6.239014071055321,0.0,1.03983567850922,1.03983567850922,0.0,1.03983567850922,0.0,3.1195070355276604,0.0,2.07967135701844,2.07967135701844,4.15934271403688,2.07967135701844,0.0,2.07967135701844,1.03983567850922,-0.0133519345040629,-0.0158938043243889,0.0046575071957153,0.0032179677382864,-0.0066606995951139,-0.0118047150196559,1
peptide_pm_72,4.923255193713067,0.0,0.0,0.0,1.9693020774852268,0.9846510387426134,0.0,0.9846510387426134,0.0,3.9386041549704536,0.9846510387426134,3.9386041549704536,0.0,1.9693020774852268,0.9846510387426134,0.9846510387426134,0.0,0.0,0.0,1.9693020774852268,0.0167734730140551,0.0078999330392687,-0.009024241971613,-0.0117117256081831,0.0120505252628102,-0.0006390024789513,1
peptide_pm_73,0.9714861754726172,0.0,0.0,0.0,0.0,0.0,0.0,0.9714861754726172,0.0,0.0,1.9429723509452343,1.9429723509452343,0.0,1.9429723509452343,0.0,0.9714861754726172,0.0,1.9429723509452343,0.0,0.0,0.0099218308600034,-0.0053843471674514,0.0015380304247822,0.015638429160368,0.0133965945522228,-0.0065967133025423,1
peptide_pm_74,0.9976223023483596,3.990489209393438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995244604696719,1.995244604696719,1.995244604696719,0.0,0.9976223023483596,0.0,0.0,0.9976223023483596,4.988111511741797,0.9976223023483596,0.0,-0.0452827953021384,-0.0248173755114272,-0.0440098131210682,-0.0235509394910638,0.0877031317039956,0.0523354893733427,1
peptide_pm_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1051718036241538,3.3155154108724614,5.5258590181207685,0.0,1.1051718036241538,0.0,0.0,0.0,1.1051718036241538,0.0,0.0,-0.0009729915939107,-0.0015987018550696,-0.0854238513011161,-0.0701274982320399,0.0248674421571707,0.0280837972008119,1
peptide_pm_76,1.0965691632498853,7.675984142749197,0.0,0.0,0.0,1.0965691632498853,0.0,2.1931383264997706,0.0,0.0,7.675984142749197,0.0,0.0,1.0965691632498853,1.0965691632498853,0.0,0.0,0.0,0.0,1.0965691632498853,-0.0087086809844015,-0.0043928630280491,-0.0835854683464005,-0.0389300289025725,0.029561430506935,0.0094864475046033,1
peptide_pm_77,4.026985404566273,7.0472244579909775,2.0134927022831364,1.0067463511415682,0.0,0.0,0.0,1.0067463511415682,0.0,0.0,0.0,0.0,1.0067463511415682,1.0067463511415682,0.0,3.020239053424705,2.0134927022831364,1.0067463511415682,0.0,3.020239053424705,-0.0160931834548775,-0.0105497834365495,-0.0213480491134986,-0.0128621624868277,0.0326437243107369,0.0214631030394485,1
peptide_pm_78,0.0,2.2415902679355435,0.0,0.0,2.2415902679355435,0.0,0.0,1.1207951339677718,0.0,0.0,1.1207951339677718,2.2415902679355435,0.0,1.1207951339677718,3.3623854019033157,1.1207951339677718,1.1207951339677718,1.1207951339677718,1.1207951339677718,2.2415902679355435,-0.0123305107028014,0.0027287255797366,-0.0267950764909014,-0.0342426940526053,-0.0187930327653936,-0.0313625455358064,1
peptide_pm_79,5.005821536072317,0.0,1.0011643072144634,0.0,0.0,0.0,1.0011643072144634,3.00349292164339,0.0,1.0011643072144634,3.00349292164339,4.0046572288578535,0.0,2.0023286144289267,1.0011643072144634,1.0011643072144634,2.0023286144289267,1.0011643072144634,0.0,0.0,0.001678368557923,0.0032059302006893,-0.0142445160223012,-0.0156599800442746,0.0118140564673279,0.0120418336261721,1
peptide_pm_80,0.0,6.020864213536809,0.0,0.0,4.013909475691206,0.0,0.0,3.010432106768405,0.0,0.0,1.0034773689228016,0.0,0.0,1.0034773689228016,0.0,0.0,0.0,0.0,1.0034773689228016,2.006954737845603,0.0162372755810512,0.0141547577793544,-0.0035880653918833,-0.0048253489288071,-0.0051447100523105,-0.0203112779102062,1
peptide_pm_81,0.0,0.0,0.9892348412298276,0.0,0.0,0.0,0.0,0.0,0.0,3.95693936491931,2.9677045236894823,4.946174206149138,0.0,1.978469682459655,0.0,0.9892348412298276,0.0,0.0,0.0,0.9892348412298276,0.0041019747752587,0.0044370396829448,-0.0198707471398819,-0.0173003081068226,0.0245262745746083,0.0148709249840653,1
peptide_pm_82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9252160908539715,0.0,0.9626080454269856,4.813040227134929,0.9626080454269856,0.0,0.9626080454269856,0.9626080454269856,0.9626080454269856,0.0,0.0,0.0,0.9626080454269856,0.0157626640827094,0.0048684772179632,0.0015316545876742,-0.0130198593680686,0.0209832070645588,0.0072658109881768,1
peptide_pm_83,0.0,5.024964184961693,0.0,0.0,4.019971347969355,2.0099856739846773,0.0,1.0049928369923389,0.0,0.0,1.0049928369923389,1.0049928369923389,0.0,0.0,0.0,0.0,1.0049928369923389,0.0,2.0099856739846773,1.0049928369923389,0.0080392254971643,0.0007058131117815,0.0151184310963636,0.0030499193344198,-0.0096953403983639,-0.0222108856337039,1
peptide_pm_84,3.903760234240567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34225614054434,4.68451228108868,0.0,1.5615040936962266,0.0,0.0,0.0,0.7807520468481133,0.0,0.0,0.045910509405185,0.0470284749051539,0.0374053657107359,0.0360223373572997,0.02418725791478,0.028694007858732,1
peptide_pm_85,0.993467941377294,0.0,0.993467941377294,0.0,0.0,0.0,0.0,1.986935882754588,0.0,0.993467941377294,5.960807648263764,0.993467941377294,0.0,0.0,0.0,1.986935882754588,0.993467941377294,0.993467941377294,0.0,0.0,0.0073860300032048,0.0016122726398806,-0.0077831985676558,-0.015968577650705,0.0089677945489231,0.0123177376490582,1
peptide_pm_86,1.9416680790738607,0.9708340395369306,0.0,0.0,0.0,0.0,0.0,2.912502118610792,0.0,0.9708340395369306,2.912502118610792,2.912502118610792,0.0,0.9708340395369306,0.0,0.0,0.9708340395369306,1.9416680790738607,0.0,2.912502118610792,0.0199972064886384,0.0136501492859299,-0.0124587147868232,-0.0066371829190222,0.0071961455619101,0.0074183568324363,1
peptide_pm_87,0.0,3.5794369190063526,0.0,0.0,0.0,0.0,0.0,1.1931456396687845,0.0,1.1931456396687845,2.386291279337569,0.0,0.0,3.5794369190063526,0.0,1.1931456396687845,0.0,1.1931456396687845,0.0,1.1931456396687845,-0.0354697494400625,-0.013604107360166,-0.0875508666843785,-0.056805642950513,-0.0023433939762021,0.0026281207425381,1
peptide_pm_88,0.0,1.021617714236457,1.021617714236457,2.043235428472914,6.129706285418743,0.0,1.021617714236457,5.108088571182286,0.0,1.021617714236457,1.021617714236457,0.0,0.0,1.021617714236457,4.086470856945828,0.0,6.129706285418743,1.021617714236457,0.0,0.0,0.0055557764547321,0.0044997355674004,-0.0047092543789301,-0.0094854503008959,-0.0082079227621936,-0.00927059881657,1
peptide_pm_89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520479273198316,0.0,2.8561437819594957,3.808191709279327,0.9520479273198316,0.0,0.0,0.0,1.9040958546396636,0.9520479273198316,0.0,0.0,0.0,0.0177753554274723,0.0024339158128528,-0.0057369317060607,-0.013820312206477,0.0317905200388082,0.0155095253135726,1
peptide_pm_90,0.0,4.057255065020735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0286275325103675,2.0286275325103675,0.0,1.0143137662551838,0.0,0.0,0.0,0.0,2.0286275325103675,1.0143137662551838,-0.0494102240100986,-0.0662365067471833,0.0721071049361006,0.0584110237425416,-0.0137599669664274,-0.0154251972101165,1
peptide_pm_91,1.9424791069130307,3.884958213826061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712395534565154,0.0,0.0,1.9424791069130307,0.0,0.0,0.0,2.913718660369546,0.0,0.9712395534565154,0.0401904485226281,0.0357729892207032,-0.0407208041384262,0.0026716655542859,-0.0159621349360683,0.0068082823203618,1
peptide_pm_92,2.025287335560414,1.012643667780207,0.0,0.0,0.0,0.0,2.025287335560414,7.088505674461452,0.0,0.0,4.050574671120829,4.050574671120829,2.025287335560414,2.025287335560414,1.012643667780207,1.012643667780207,1.012643667780207,0.0,0.0,1.012643667780207,-0.000641038954789,-0.0003242849196316,-0.0096160628451554,-0.0041826938537733,0.0022092027150957,-8.878992195359412e-05,1
peptide_pm_93,0.0,0.0,1.0476663804430533,0.0,0.0,0.0,0.0,1.0476663804430533,0.0,1.0476663804430533,1.0476663804430533,5.238331902215267,0.0,0.0,0.0,2.0953327608861065,0.0,1.0476663804430533,0.0,3.14299914132916,-0.0184929865122985,-0.0121521317968024,-0.024623246227073,-0.0260827053841588,0.0166957796708557,0.0169889098064239,1
peptide_pm_94,0.9948066675621534,0.0,0.0,0.9948066675621534,0.0,0.0,0.0,0.9948066675621534,0.0,0.0,3.9792266702486137,0.9948066675621534,0.0,0.9948066675621534,0.0,1.9896133351243068,0.0,0.0,0.0,2.98442000268646,0.0049730622569454,-0.0113196247969936,-0.0037374525169581,-0.0132325651362863,0.0170488978801219,0.0114610147510173,1
peptide_pm_95,1.0478172131726202,2.0956344263452404,0.0,0.0,0.0,0.0,0.0,1.0478172131726202,4.191268852690481,3.14345163951786,1.0478172131726202,1.0478172131726202,0.0,3.14345163951786,1.0478172131726202,0.0,2.0956344263452404,0.0,0.0,3.14345163951786,-0.0045751758691247,0.0011500454859945,-0.0502280693553902,-0.018039661422943,0.0194087869395819,0.0044668610492612,1
peptide_pm_96,0.0,0.0,0.9812669600679004,0.9812669600679004,5.887601760407403,0.0,0.9812669600679004,3.925067840271602,0.0,2.943800880203701,0.9812669600679004,0.9812669600679004,0.0,0.0,1.962533920135801,2.943800880203701,1.962533920135801,0.0,1.962533920135801,2.943800880203701,0.0053149601082205,0.0097512328972396,0.0052667335717554,-0.0043316465663832,0.0066000470750663,-0.0038682871537992,1
peptide_pm_97,2.046920761374283,6.140762284122848,1.0234603806871414,1.0234603806871414,0.0,2.046920761374283,0.0,1.0234603806871414,0.0,1.0234603806871414,1.0234603806871414,0.0,1.0234603806871414,1.0234603806871414,0.0,2.046920761374283,0.0,1.0234603806871414,1.0234603806871414,3.070381142061424,0.0060477112720393,-0.0061642076708363,-0.022512851818826,-0.0275421415768042,0.0154330215215568,0.011278087585729,1
peptide_pm_98,2.137905124737698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068952562368849,2.137905124737698,4.275810249475396,0.0,0.0,0.0,2.137905124737698,0.0,1.068952562368849,0.0,2.137905124737698,-0.004031819366328,0.002193787644935,-0.0202114140753506,-0.0156462377571454,-0.0108990430972375,-0.0203578357177221,1
peptide_pm_99,9.10044120609541,0.0,1.0111601340106011,1.0111601340106011,0.0,0.0,0.0,1.0111601340106011,0.0,0.0,6.066960804063607,4.0446405360424045,1.0111601340106011,0.0,0.0,0.0,1.0111601340106011,1.0111601340106011,0.0,3.033480402031804,0.0039123784798441,0.0030907042224445,-0.0098542653737044,-0.0123147170045249,0.0045444011372554,-0.0005386354719158,1
peptide_pm_100,0.0,1.9651247044311888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825623522155944,0.9825623522155944,0.9825623522155944,0.0,1.9651247044311888,2.947687056646783,0.0,0.0,2.947687056646783,0.0,0.0,0.0237340212443159,-0.0186341377148724,0.0055537560326165,0.0256947410555717,-0.0177712197290633,-0.0011395131041626,1
peptide_pm_101,2.9050999629664584,0.0,0.0,0.9683666543221529,0.0,0.0,0.0,1.9367333086443057,0.0,0.9683666543221529,3.8734666172886114,3.8734666172886114,0.0,2.9050999629664584,0.0,3.8734666172886114,0.0,0.9683666543221529,0.0,0.9683666543221529,0.0136978409153165,0.013848676247277,-0.001270571751375,-0.0037097801577952,0.0061709732574687,0.0028962071669549,1
peptide_pm_102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.468201879820319,5.468201879820319,0.0,0.0,0.0,0.0,0.0,1.0936403759640638,0.0,0.0,-0.0154491949020945,-0.0116246507932112,-0.0734952008363647,-0.0705052473916631,0.0426453752972497,0.03478854266202,1
