,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_nm_27,0.5735169285714286,0.5000096153846154,0.5081203333333333,0.4650580909090909,0.507225,-0.1601785714285714,-0.0125930769230769,-0.0201558333333333,-0.0514572727272727,-0.189283,1.6402285714285714,1.505316923076923,1.4882775,1.3751545454545455,1.4810609999999995,0.8940785714285715,-0.2245076923076923,-0.4754916666666666,0.1709090909090909,0.1893,-0.5282071428571429,-0.3892461538461538,-0.1253916666666666,-0.1742272727272729,-0.4993100000000001,5.374078571428571,4.722284615384615,5.06685,4.891754545454546,4.88012,0
peptide_nm_28,0.3966589999999999,0.3083978823529412,0.346125,0.3113175999999999,0.3379196428571429,-0.0217844444444444,0.1306835294117647,0.2434199999999999,0.221032,0.1921428571428572,1.203329444444445,1.2206229411764706,1.220113125,1.1812546666666668,1.2389371428571427,0.9361333333333336,0.066635294117647,-0.4125000000000001,0.1771466666666667,0.3792857142857143,0.3521444444444445,0.2814705882352941,0.4138375000000001,0.62248,0.7232142857142857,4.834694444444444,4.578658823529412,4.3910937500000005,4.337280000000001,4.2893357142857145,0
peptide_nm_29,0.5433295555555556,0.5293562352941175,0.52569875,0.5185074,0.5019603571428571,-0.6492194444444443,-0.4786299999999999,-0.4439825,-0.4821106666666666,-0.4958471428571428,1.7354433333333332,1.7613135294117643,1.747584375,1.724756,1.650880714285714,1.6223888888888889,0.8548941176470589,0.1337875,-0.0101199999999999,0.2081857142857142,-1.7804944444444442,-2.0780529411764705,-1.9589875,-1.7481266666666668,-1.377192857142857,5.88816111111111,5.768247058823528,5.7893,5.88658,5.611157142857143,0
peptide_nm_30,0.4651016249999999,0.3965759333333333,0.4036339285714286,0.4014486923076923,0.3936423333333334,-0.2962124999999999,-0.2604106666666667,-0.2664578571428572,-0.2675253846153846,-0.1290491666666666,1.2789431249999998,1.2096953333333331,1.2090042857142858,1.3058676923076922,1.222865,1.16109375,0.5919333333333333,0.2198571428571429,0.0695846153846153,0.0654666666666666,-0.40701875,-0.2208799999999999,-0.3025285714285713,-0.6159769230769231,-0.8176166666666668,4.456725,4.0353,4.025471428571429,3.885276923076923,3.8243166666666655,0
peptide_nm_31,0.5124628823529411,0.4244360303030302,0.412624125,0.432125,0.4736851666666666,-0.0494626470588235,0.1001548484848485,0.0539628125,0.0715664516129032,0.138036,1.3884202941176471,1.338311818181818,1.342014375,1.3309048387096774,1.405009333333333,1.0248705882352942,0.0324757575757575,0.1074374999999999,-0.0157741935483871,-0.1909733333333333,0.0811499999999999,0.1148363636363636,-0.07585625,0.497916129032258,0.0589233333333334,4.664373529411764,4.132275757575758,4.050728125,4.025980645161289,4.006126666666668,0
peptide_nm_32,0.4526840833333332,0.3983156363636363,0.4262472,0.363571,0.386986125,-0.0479099999999999,-0.1070354545454545,0.115084,0.0217488888888889,0.1390875,1.3420625,1.4843781818181818,1.4341270000000002,1.3095577777777778,1.141935,0.620475,0.0263818181818182,-0.1585599999999999,-0.0650666666666666,-0.0138,-0.0059749999999999,-0.1522727272727273,-0.1143499999999999,0.0953444444444443,-0.494475,4.955966666666667,4.667254545454545,4.408,3.890433333333333,3.7602125,0
peptide_nm_33,0.3470652307692307,0.2743333333333333,0.2420189090909091,0.2879111,0.2348086666666666,-0.2250323076923077,-0.0659941666666666,0.1318909090909091,0.1794379999999999,0.2055888888888888,1.2556069230769231,1.121494166666667,1.1122445454545455,1.212306,1.15854,1.3621307692307691,0.2885666666666667,-0.4873272727272726,-0.5060200000000001,0.3538444444444445,-0.157530769230769,0.3228749999999999,0.3698363636363637,0.3229400000000001,-0.4064666666666665,5.203607692307691,4.817041666666666,4.806281818181818,5.027949999999999,4.650788888888888,0
peptide_nm_34,0.3074008571428571,0.2895393333333333,0.2249749999999999,0.2369374999999999,0.3157916666666666,0.03875,0.0753333333333333,0.14862,0.0078125,-0.1874,1.26245,1.2034266666666669,0.981114,0.9334375,1.1532633333333333,0.635357142857143,0.1891666666666666,0.0225,0.041875,-0.0216666666666666,0.5691428571428572,0.7455000000000002,1.6504,1.9115,1.5465000000000009,5.473642857142857,5.316166666666667,4.9550600000000005,5.021875,5.718866666666668,0
peptide_nm_35,0.5122552499999999,0.4332499999999999,0.4343293571428571,0.431154923076923,0.4387083333333333,-0.3385175,-0.2035686666666666,-0.2540071428571428,-0.1375253846153846,-0.2639666666666667,1.53086375,1.3506239999999998,1.3952328571428574,1.296863846153846,1.4272275,0.88454375,-0.14594,0.0209428571428571,-0.1681538461538461,0.0953,-0.8422687500000001,-0.18214,-0.1425,-0.1569384615384616,-0.7046916666666667,5.4062875,4.873906666666667,4.780285714285715,4.7559538461538455,4.85555,0
peptide_nm_36,0.5870301666666666,0.4919999999999999,0.5073833,0.5513734444444444,0.55293925,-0.2932708333333333,0.059070909090909,0.0354699999999999,0.1478666666666666,-0.0438625,1.7445466666666667,1.6816281818181815,1.6172419999999998,1.829558888888889,1.86375375,1.185275,-0.4066545454545455,0.3202399999999999,-0.4722888888888888,0.4257249999999999,-0.6641,-0.0020636363636364,-0.38943,-0.6535333333333333,-0.6811249999999999,5.598916666666667,5.134809090909091,5.242700000000001,5.556900000000001,5.4246875,0
