,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
peptide_nm_270,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.2142857142857142,0
peptide_nm_271,0.3636363636363636,0.0,0.2727272727272727,0.1818181818181818,0.1818181818181818,0
peptide_nm_272,0.5384615384615384,0.2307692307692307,0.0769230769230769,0.0,0.1538461538461538,0
peptide_nm_273,0.7619047619047619,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0
peptide_nm_274,0.4090909090909091,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.3181818181818182,0
peptide_nm_275,0.4615384615384615,0.0,0.0,0.0769230769230769,0.4615384615384615,0
peptide_nm_276,0.8181818181818182,0.0,0.0,0.0,0.1818181818181818,0
peptide_nm_277,0.3770491803278688,0.1639344262295081,0.081967213114754,0.180327868852459,0.1967213114754098,0
peptide_nm_278,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.0,0.6428571428571429,0
peptide_nm_279,0.4583333333333333,0.125,0.0416666666666666,0.0416666666666666,0.3333333333333333,0
peptide_nm_280,0.4444444444444444,0.0,0.1666666666666666,0.1111111111111111,0.2777777777777778,0
peptide_nm_281,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.2857142857142857,0
peptide_nm_282,0.5,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0
peptide_nm_283,0.25,0.0833333333333333,0.4166666666666667,0.0833333333333333,0.1666666666666666,0
peptide_nm_284,0.3809523809523809,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.3333333333333333,0
peptide_nm_285,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.25,0
peptide_nm_286,0.4074074074074074,0.1111111111111111,0.1111111111111111,0.074074074074074,0.2962962962962963,0
peptide_nm_287,0.4615384615384615,0.0,0.2307692307692307,0.0,0.3076923076923077,0
peptide_nm_288,0.2857142857142857,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.3571428571428571,0
peptide_nm_289,0.5238095238095238,0.0952380952380952,0.0476190476190476,0.1904761904761904,0.1428571428571428,0
peptide_nm_290,0.3333333333333333,0.0,0.25,0.0833333333333333,0.3333333333333333,0
peptide_nm_291,0.6842105263157895,0.0526315789473684,0.0526315789473684,0.0,0.2105263157894736,0
peptide_nm_292,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.2307692307692307,0.3076923076923077,0
peptide_nm_293,0.4117647058823529,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.1764705882352941,0
peptide_nm_294,0.2352941176470588,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.5882352941176471,0
peptide_nm_295,0.5925925925925926,0.0,0.037037037037037,0.1481481481481481,0.2222222222222222,0
peptide_nm_296,0.40625,0.0625,0.0625,0.125,0.34375,0
peptide_nm_297,0.2222222222222222,0.1481481481481481,0.1851851851851851,0.1851851851851851,0.2592592592592592,0
peptide_nm_298,0.3703703703703703,0.037037037037037,0.2222222222222222,0.1851851851851851,0.1851851851851851,0
peptide_nm_299,0.2727272727272727,0.1818181818181818,0.0,0.0,0.5454545454545454,0
peptide_nm_300,0.4210526315789473,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.3684210526315789,0
peptide_nm_301,0.4705882352941176,0.1176470588235294,0.2352941176470588,0.1176470588235294,0.0588235294117647,0
peptide_nm_302,0.5,0.125,0.125,0.125,0.125,0
peptide_nm_303,0.5384615384615384,0.0,0.1538461538461538,0.0769230769230769,0.2307692307692307,0
peptide_nm_304,0.4383561643835616,0.0547945205479452,0.1232876712328767,0.1506849315068493,0.2328767123287671,0
peptide_nm_305,0.8181818181818182,0.0,0.0,0.1818181818181818,0.0,0
peptide_nm_306,0.5263157894736842,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.2105263157894736,0
peptide_nm_307,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.0,0.4545454545454545,0
peptide_nm_308,0.5454545454545454,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181818,0
peptide_nm_309,0.4444444444444444,0.074074074074074,0.1481481481481481,0.1481481481481481,0.1851851851851851,0
peptide_nm_310,0.6521739130434783,0.0,0.0869565217391304,0.0434782608695652,0.217391304347826,0
peptide_nm_311,0.3214285714285714,0.0,0.3928571428571428,0.0,0.2857142857142857,0
peptide_nm_312,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.238095238095238,0
peptide_nm_313,0.3846153846153846,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.2307692307692307,0
peptide_nm_314,0.3846153846153846,0.0,0.2307692307692307,0.1538461538461538,0.2307692307692307,0
peptide_nm_315,0.3181818181818182,0.1818181818181818,0.0909090909090909,0.0454545454545454,0.3636363636363636,0
peptide_nm_316,0.375,0.125,0.125,0.125,0.25,0
peptide_nm_317,0.4166666666666667,0.0416666666666666,0.125,0.125,0.2916666666666667,0
peptide_nm_318,0.4375,0.125,0.0625,0.0,0.375,0
peptide_nm_319,0.2608695652173913,0.0434782608695652,0.1304347826086956,0.1739130434782608,0.391304347826087,0
peptide_nm_320,0.4615384615384615,0.0,0.0769230769230769,0.1538461538461538,0.3076923076923077,0
peptide_nm_321,0.3928571428571428,0.0357142857142857,0.1071428571428571,0.1428571428571428,0.3214285714285714,0
peptide_nm_322,0.3076923076923077,0.0769230769230769,0.4615384615384615,0.0,0.1538461538461538,0
peptide_nm_323,0.4210526315789473,0.1052631578947368,0.0,0.2105263157894736,0.2631578947368421,0
peptide_nm_324,0.4117647058823529,0.0,0.1764705882352941,0.0588235294117647,0.3529411764705882,0
peptide_nm_325,0.4230769230769231,0.0384615384615384,0.2307692307692307,0.1153846153846153,0.1923076923076923,0
peptide_nm_326,0.1904761904761904,0.0952380952380952,0.3809523809523809,0.1428571428571428,0.1904761904761904,0
peptide_nm_327,0.3023255813953488,0.0697674418604651,0.127906976744186,0.1511627906976744,0.3488372093023256,0
peptide_nm_328,0.5714285714285714,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0
peptide_nm_329,0.5,0.0,0.1111111111111111,0.0555555555555555,0.3333333333333333,0
peptide_nm_330,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1176470588235294,0.2941176470588235,0
peptide_nm_331,0.4444444444444444,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.2222222222222222,0
peptide_nm_332,0.3846153846153846,0.141025641025641,0.1282051282051282,0.0512820512820512,0.2948717948717949,0
peptide_nm_333,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.2307692307692307,0
peptide_nm_334,0.4347826086956521,0.0434782608695652,0.1739130434782608,0.1304347826086956,0.217391304347826,0
peptide_nm_335,0.4285714285714285,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.238095238095238,0
peptide_nm_336,0.4090909090909091,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0454545454545454,0
peptide_nm_337,0.5294117647058824,0.0294117647058823,0.1176470588235294,0.1176470588235294,0.2058823529411764,0
peptide_nm_338,0.3703703703703703,0.2222222222222222,0.2222222222222222,0.037037037037037,0.1481481481481481,0
peptide_nm_339,0.3333333333333333,0.0,0.2083333333333333,0.125,0.3333333333333333,0
peptide_nm_340,0.3571428571428571,0.0,0.2142857142857142,0.1428571428571428,0.2857142857142857,0
peptide_nm_341,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.2857142857142857,0
peptide_nm_342,0.6111111111111112,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1666666666666666,0
peptide_nm_343,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.25,0
peptide_nm_344,0.4210526315789473,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.1052631578947368,0
peptide_nm_345,0.4583333333333333,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.2083333333333333,0
peptide_nm_346,0.6363636363636364,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818,0
peptide_nm_347,0.3571428571428571,0.0,0.0714285714285714,0.1428571428571428,0.4285714285714285,0
peptide_nm_348,0.3333333333333333,0.074074074074074,0.2222222222222222,0.1851851851851851,0.1851851851851851,0
peptide_nm_349,0.3529411764705882,0.0588235294117647,0.2352941176470588,0.2352941176470588,0.1176470588235294,0
peptide_nm_350,0.34375,0.125,0.1875,0.0625,0.28125,0
peptide_nm_351,0.2631578947368421,0.2631578947368421,0.0526315789473684,0.1052631578947368,0.3157894736842105,0
peptide_nm_352,0.3571428571428571,0.0714285714285714,0.1785714285714285,0.2142857142857142,0.1785714285714285,0
peptide_nm_353,0.5161290322580645,0.064516129032258,0.0967741935483871,0.064516129032258,0.2580645161290322,0
peptide_nm_354,0.6842105263157895,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0
peptide_nm_355,0.3333333333333333,0.074074074074074,0.1481481481481481,0.1111111111111111,0.3333333333333333,0
peptide_nm_356,0.5625,0.125,0.125,0.0625,0.125,0
peptide_nm_357,0.4444444444444444,0.074074074074074,0.1111111111111111,0.1111111111111111,0.2592592592592592,0
peptide_nm_358,0.3529411764705882,0.0588235294117647,0.2352941176470588,0.0588235294117647,0.2941176470588235,0
peptide_nm_359,0.3333333333333333,0.0,0.0833333333333333,0.3333333333333333,0.25,0
peptide_nm_360,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0,0.4545454545454545,0
peptide_nm_361,0.25,0.25,0.0,0.0833333333333333,0.4166666666666667,0
peptide_nm_362,0.5862068965517241,0.0689655172413793,0.1034482758620689,0.0689655172413793,0.1724137931034483,0
peptide_nm_363,0.3157894736842105,0.1578947368421052,0.0,0.3684210526315789,0.1578947368421052,0
peptide_nm_364,0.3888888888888889,0.1666666666666666,0.0555555555555555,0.3333333333333333,0.0555555555555555,0
peptide_nm_365,0.2758620689655172,0.1034482758620689,0.2068965517241379,0.1034482758620689,0.3103448275862069,0
peptide_nm_366,0.6818181818181818,0.1363636363636363,0.0909090909090909,0.0454545454545454,0.0454545454545454,0
peptide_nm_367,0.4117647058823529,0.0588235294117647,0.1176470588235294,0.2352941176470588,0.1764705882352941,0
peptide_nm_368,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.3636363636363636,0
peptide_nm_369,0.4117647058823529,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.2352941176470588,0
peptide_nm_370,0.4230769230769231,0.0384615384615384,0.1538461538461538,0.0384615384615384,0.3461538461538461,0
peptide_nm_371,0.75,0.0625,0.0625,0.0,0.125,0
peptide_nm_372,0.5,0.0555555555555555,0.1666666666666666,0.1111111111111111,0.1666666666666666,0
peptide_nm_373,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.2272727272727272,0
peptide_nm_374,0.5714285714285714,0.0357142857142857,0.1785714285714285,0.0357142857142857,0.1785714285714285,0
peptide_nm_375,0.4666666666666667,0.0888888888888888,0.1555555555555555,0.0888888888888888,0.2,0
peptide_nm_376,0.7692307692307693,0.0769230769230769,0.0,0.0,0.1538461538461538,0
peptide_nm_377,0.3478260869565217,0.0869565217391304,0.217391304347826,0.0869565217391304,0.2608695652173913,0
peptide_nm_378,0.4074074074074074,0.1481481481481481,0.037037037037037,0.1481481481481481,0.2592592592592592,0
peptide_nm_379,0.5,0.0,0.1666666666666666,0.0833333333333333,0.25,0
peptide_nm_380,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.1428571428571428,0
peptide_nm_381,0.5,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2857142857142857,0
peptide_nm_382,0.3888888888888889,0.0,0.2777777777777778,0.2222222222222222,0.1111111111111111,0
peptide_nm_383,0.5384615384615384,0.0,0.0769230769230769,0.1538461538461538,0.2307692307692307,0
peptide_nm_384,0.4285714285714285,0.2142857142857142,0.1428571428571428,0.0,0.2142857142857142,0
peptide_nm_385,0.5,0.0,0.2272727272727272,0.1818181818181818,0.0909090909090909,0
peptide_nm_386,0.0833333333333333,0.0,0.0833333333333333,0.0,0.8333333333333334,0
peptide_nm_387,0.631578947368421,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.1052631578947368,0
peptide_nm_388,0.4375,0.0625,0.125,0.0625,0.3125,0
peptide_nm_389,0.4827586206896552,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.1724137931034483,0
peptide_nm_390,0.5,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.0714285714285714,0
peptide_nm_391,0.7692307692307693,0.1153846153846153,0.0,0.0,0.1153846153846153,0
peptide_nm_392,0.0952380952380952,0.0,0.1428571428571428,0.0,0.7619047619047619,0
peptide_nm_393,0.2307692307692307,0.0,0.3076923076923077,0.0769230769230769,0.3846153846153846,0
peptide_nm_394,0.4166666666666667,0.0833333333333333,0.2083333333333333,0.1666666666666666,0.125,0
peptide_nm_395,0.4210526315789473,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.3157894736842105,0
peptide_nm_396,0.6153846153846154,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0769230769230769,0
peptide_nm_397,0.5,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0
peptide_nm_398,0.5714285714285714,0.0357142857142857,0.0714285714285714,0.1071428571428571,0.2142857142857142,0
peptide_nm_399,0.3809523809523809,0.1904761904761904,0.0952380952380952,0.1904761904761904,0.1428571428571428,0
peptide_nm_400,0.4736842105263157,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.2105263157894736,0
peptide_nm_401,0.3928571428571428,0.0357142857142857,0.0714285714285714,0.1071428571428571,0.3928571428571428,0
peptide_nm_402,0.3043478260869565,0.0869565217391304,0.217391304347826,0.1304347826086956,0.2608695652173913,0
peptide_nm_403,0.5384615384615384,0.0384615384615384,0.1923076923076923,0.0769230769230769,0.1538461538461538,0
peptide_nm_404,0.6363636363636364,0.0454545454545454,0.0,0.0454545454545454,0.2727272727272727,0
peptide_nm_405,0.4285714285714285,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.2857142857142857,0
peptide_nm_406,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.4705882352941176,0
peptide_nm_407,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.2142857142857142,0
peptide_nm_408,0.631578947368421,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.1052631578947368,0
peptide_nm_409,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.3333333333333333,0.2857142857142857,0
peptide_nm_410,0.4383561643835616,0.0273972602739726,0.1917808219178082,0.1506849315068493,0.1917808219178082,0
peptide_nm_411,0.5263157894736842,0.0526315789473684,0.1578947368421052,0.1578947368421052,0.1052631578947368,0
peptide_nm_412,0.1739130434782608,0.0,0.0434782608695652,0.5217391304347826,0.2608695652173913,0
peptide_nm_413,0.2941176470588235,0.1176470588235294,0.088235294117647,0.088235294117647,0.4117647058823529,0
peptide_nm_414,0.3793103448275862,0.0,0.0689655172413793,0.1034482758620689,0.4482758620689655,0
peptide_nm_415,0.5263157894736842,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.1578947368421052,0
peptide_nm_416,0.6153846153846154,0.0,0.0,0.0769230769230769,0.3076923076923077,0
peptide_nm_417,0.375,0.25,0.0,0.125,0.25,0
peptide_nm_418,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.1428571428571428,0
peptide_nm_419,0.3571428571428571,0.0714285714285714,0.2142857142857142,0.2857142857142857,0.0714285714285714,0
peptide_nm_420,0.6086956521739131,0.0869565217391304,0.0,0.0,0.3043478260869565,0
peptide_nm_421,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.5,0
peptide_nm_422,0.3888888888888889,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.4444444444444444,0
peptide_nm_423,0.1363636363636363,0.0454545454545454,0.4545454545454545,0.0454545454545454,0.3181818181818182,0
peptide_nm_424,0.4516129032258064,0.064516129032258,0.1612903225806451,0.0967741935483871,0.2258064516129032,0
peptide_nm_425,0.4736842105263157,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.2631578947368421,0
peptide_nm_426,0.2916666666666667,0.125,0.25,0.2083333333333333,0.125,0
peptide_nm_427,0.40625,0.09375,0.0625,0.125,0.3125,0
peptide_nm_428,0.2727272727272727,0.0909090909090909,0.1363636363636363,0.2272727272727272,0.2727272727272727,0
peptide_nm_429,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.0,0.3636363636363636,0
peptide_nm_430,0.3125,0.125,0.25,0.25,0.0625,0
peptide_nm_431,0.5714285714285714,0.0952380952380952,0.0476190476190476,0.0,0.2857142857142857,0
peptide_nm_432,0.4210526315789473,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.3157894736842105,0
peptide_nm_433,0.1428571428571428,0.0,0.2142857142857142,0.1428571428571428,0.5,0
peptide_nm_434,0.25,0.125,0.21875,0.09375,0.3125,0
peptide_nm_435,0.3333333333333333,0.0,0.2857142857142857,0.0476190476190476,0.3333333333333333,0
peptide_nm_436,0.25,0.1875,0.25,0.0,0.3125,0
peptide_nm_437,0.5,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0
peptide_nm_438,0.5,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0
peptide_nm_439,0.2272727272727272,0.0454545454545454,0.2272727272727272,0.1363636363636363,0.3636363636363636,0
peptide_nm_440,0.0526315789473684,0.2105263157894736,0.1052631578947368,0.3684210526315789,0.2631578947368421,0
peptide_nm_441,0.3636363636363636,0.0,0.0909090909090909,0.0909090909090909,0.4545454545454545,0
peptide_nm_442,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.2307692307692307,0
peptide_pm_1,0.6666666666666666,0.0476190476190476,0.1428571428571428,0.0,0.1428571428571428,1
peptide_pm_2,0.3076923076923077,0.1153846153846153,0.3076923076923077,0.0,0.2692307692307692,1
peptide_pm_3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1
peptide_pm_4,0.5,0.0,0.5,0.0,0.0,1
peptide_pm_5,0.3666666666666666,0.0666666666666666,0.0,0.0333333333333333,0.5333333333333333,1
peptide_pm_6,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,1
peptide_pm_7,0.631578947368421,0.0526315789473684,0.2631578947368421,0.0,0.0526315789473684,1
peptide_pm_8,0.5882352941176471,0.0294117647058823,0.1470588235294117,0.0294117647058823,0.2058823529411764,1
peptide_pm_9,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.0,0.2142857142857142,1
peptide_pm_10,0.4857142857142857,0.1142857142857142,0.2285714285714285,0.0285714285714285,0.1428571428571428,1
peptide_pm_11,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1666666666666666,1
peptide_pm_12,0.3076923076923077,0.1153846153846153,0.3461538461538461,0.0,0.2307692307692307,1
peptide_pm_13,0.6,0.0,0.4,0.0,0.0,1
peptide_pm_14,0.4,0.0666666666666666,0.0,0.0333333333333333,0.5,1
peptide_pm_15,0.5,0.0357142857142857,0.2142857142857142,0.0714285714285714,0.1785714285714285,1
peptide_pm_16,0.4615384615384615,0.1153846153846153,0.3846153846153846,0.0,0.0384615384615384,1
peptide_pm_17,0.6875,0.0,0.0625,0.0,0.25,1
peptide_pm_18,0.1052631578947368,0.2631578947368421,0.4210526315789473,0.0,0.2105263157894736,1
peptide_pm_19,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.0,0.0555555555555555,1
peptide_pm_20,0.4705882352941176,0.1764705882352941,0.3529411764705882,0.0,0.0,1
peptide_pm_21,0.3076923076923077,0.1153846153846153,0.3076923076923077,0.0,0.2692307692307692,1
peptide_pm_22,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.0,0.2857142857142857,1
peptide_pm_23,0.5454545454545454,0.0303030303030303,0.1818181818181818,0.0303030303030303,0.2121212121212121,1
peptide_pm_24,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.0,0.0,1
peptide_pm_25,0.4545454545454545,0.0303030303030303,0.1212121212121212,0.0303030303030303,0.3636363636363636,1
peptide_pm_26,0.7142857142857143,0.0,0.2142857142857142,0.0,0.0714285714285714,1
peptide_pm_27,0.1176470588235294,0.1176470588235294,0.2352941176470588,0.0,0.5294117647058824,1
peptide_pm_28,0.4705882352941176,0.1764705882352941,0.3529411764705882,0.0,0.0,1
peptide_pm_29,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,1
peptide_pm_30,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,1
peptide_pm_31,0.5217391304347826,0.1304347826086956,0.217391304347826,0.0434782608695652,0.0869565217391304,1
peptide_pm_32,0.4545454545454545,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1818181818181818,1
peptide_pm_33,0.5555555555555556,0.037037037037037,0.1481481481481481,0.0,0.2592592592592592,1
peptide_pm_34,0.5357142857142857,0.0357142857142857,0.3571428571428571,0.0,0.0714285714285714,1
peptide_pm_35,0.7692307692307693,0.0769230769230769,0.0,0.0,0.1538461538461538,1
peptide_pm_36,0.631578947368421,0.1052631578947368,0.2105263157894736,0.0526315789473684,0.0,1
peptide_pm_37,0.5555555555555556,0.037037037037037,0.1851851851851851,0.0,0.2222222222222222,1
peptide_pm_38,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,1
peptide_pm_39,0.5135135135135135,0.027027027027027,0.1891891891891892,0.027027027027027,0.2432432432432432,1
peptide_pm_40,0.6,0.2,0.15,0.0,0.05,1
peptide_pm_41,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.0,0.2857142857142857,1
peptide_pm_42,0.48,0.16,0.16,0.04,0.16,1
peptide_pm_43,0.3380281690140845,0.2253521126760563,0.4366197183098591,0.0,0.0,1
peptide_pm_44,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.0,0.2222222222222222,1
peptide_pm_45,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
peptide_pm_46,0.3076923076923077,0.2307692307692307,0.2307692307692307,0.0,0.2307692307692307,1
peptide_pm_47,0.2758620689655172,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.5862068965517241,1
peptide_pm_48,0.3,0.0666666666666666,0.1,0.0333333333333333,0.5,1
peptide_pm_49,0.7222222222222222,0.0,0.2222222222222222,0.0,0.0555555555555555,1
peptide_pm_50,0.7222222222222222,0.0,0.2777777777777778,0.0,0.0,1
peptide_pm_51,0.5348837209302325,0.0930232558139534,0.0697674418604651,0.1162790697674418,0.1860465116279069,1
peptide_pm_52,0.4074074074074074,0.037037037037037,0.3703703703703703,0.037037037037037,0.1481481481481481,1
peptide_pm_53,0.5,0.1666666666666666,0.0,0.0,0.3333333333333333,1
peptide_pm_54,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0,0.2222222222222222,1
peptide_pm_55,0.0,0.2727272727272727,0.6363636363636364,0.0,0.0909090909090909,1
peptide_pm_56,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
peptide_pm_57,0.4285714285714285,0.0476190476190476,0.4761904761904761,0.0,0.0476190476190476,1
peptide_pm_58,0.2758620689655172,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.5517241379310345,1
peptide_pm_59,0.2777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1666666666666666,1
peptide_pm_60,0.625,0.0,0.125,0.0,0.25,1
peptide_pm_61,0.5405405405405406,0.027027027027027,0.1621621621621621,0.054054054054054,0.2162162162162162,1
peptide_pm_62,0.3809523809523809,0.238095238095238,0.2857142857142857,0.0,0.0952380952380952,1
peptide_pm_63,0.5833333333333334,0.0,0.0833333333333333,0.0,0.3333333333333333,1
peptide_pm_64,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.0,0.0,1
peptide_pm_65,0.1818181818181818,0.1818181818181818,0.6363636363636364,0.0,0.0,1
peptide_pm_66,0.56,0.2,0.24,0.0,0.0,1
peptide_pm_67,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,1
peptide_pm_68,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.0,0.1538461538461538,1
peptide_pm_69,0.4666666666666667,0.0666666666666666,0.2666666666666666,0.0,0.2,1
peptide_pm_70,0.34375,0.09375,0.0625,0.0625,0.4375,1
peptide_pm_71,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.037037037037037,0.5185185185185185,1
peptide_pm_72,0.5416666666666666,0.0833333333333333,0.1666666666666666,0.0,0.2083333333333333,1
peptide_pm_73,0.3636363636363636,0.3636363636363636,0.1818181818181818,0.0,0.0909090909090909,1
peptide_pm_74,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.0,0.0526315789473684,1
peptide_pm_75,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.0,0.0,1
peptide_pm_76,0.5238095238095238,0.0476190476190476,0.3333333333333333,0.0,0.0952380952380952,1
peptide_pm_77,0.3461538461538461,0.0769230769230769,0.2692307692307692,0.0384615384615384,0.2692307692307692,1
peptide_pm_78,0.2222222222222222,0.1666666666666666,0.2222222222222222,0.0,0.3888888888888889,1
peptide_pm_79,0.48,0.12,0.16,0.04,0.2,1
peptide_pm_80,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,1
peptide_pm_81,0.4705882352941176,0.1176470588235294,0.2941176470588235,0.0,0.1176470588235294,1
peptide_pm_82,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
peptide_pm_83,0.1666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.3888888888888889,1
peptide_pm_84,0.4705882352941176,0.1764705882352941,0.3529411764705882,0.0,0.0,1
peptide_pm_85,0.625,0.0625,0.0625,0.0,0.25,1
peptide_pm_86,0.6,0.15,0.2,0.0,0.05,1
peptide_pm_87,0.3846153846153846,0.3076923076923077,0.2307692307692307,0.0,0.0769230769230769,1
peptide_pm_88,0.2333333333333333,0.0666666666666666,0.0333333333333333,0.1,0.5666666666666667,1
peptide_pm_89,0.6666666666666666,0.0,0.0833333333333333,0.0,0.25,1
peptide_pm_90,0.25,0.25,0.5,0.0,0.0,1
peptide_pm_91,0.3076923076923077,0.3846153846153846,0.3076923076923077,0.0,0.0,1
peptide_pm_92,0.5714285714285714,0.0714285714285714,0.1785714285714285,0.0714285714285714,0.1071428571428571,1
peptide_pm_93,0.4,0.0666666666666666,0.3333333333333333,0.0,0.2,1
peptide_pm_94,0.6428571428571429,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1428571428571428,1
peptide_pm_95,0.4090909090909091,0.1363636363636363,0.3181818181818182,0.0,0.1363636363636363,1
peptide_pm_96,0.3666666666666666,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.4666666666666667,1
peptide_pm_97,0.375,0.125,0.25,0.0416666666666666,0.2083333333333333,1
peptide_pm_98,0.5,0.0714285714285714,0.2857142857142857,0.0,0.1428571428571428,1
peptide_pm_99,0.7142857142857143,0.0357142857142857,0.1428571428571428,0.0357142857142857,0.0714285714285714,1
peptide_pm_100,0.1538461538461538,0.3846153846153846,0.2307692307692307,0.0,0.2307692307692307,1
peptide_pm_101,0.4583333333333333,0.1666666666666666,0.1666666666666666,0.0416666666666666,0.1666666666666666,1
peptide_pm_102,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.0,0.0,1
peptide_pm_103,0.3076923076923077,0.1153846153846153,0.1923076923076923,0.0,0.3846153846153846,1
peptide_pm_104,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0,0.0,1
peptide_pm_105,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
peptide_pm_106,0.25,0.2,0.4,0.0,0.15,1
