,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_nm_51,1.446649105009758,2.893298210019516,1.446649105009758,0.0,0.0,3.6166227625243943,1.446649105009758,0.7233245525048789,0.7233245525048789,0.7233245525048789,2.893298210019516,0.0,0.0,1.446649105009758,0.0,0.0,2.1699736575146367,0.0,0.0,0.0,0.0804720863612931,0.0973050233299713,0.0988983378038566,0
peptide_nm_52,1.4130582936012075,0.7065291468006039,0.0,0.7065291468006039,0.0,0.0,0.7065291468006039,1.4130582936012075,0.0,2.8261165872024154,2.119587440401812,1.4130582936012075,0.0,1.4130582936012075,0.0,0.0,0.0,0.0,0.0,0.0,0.1084907859169505,0.0963804247313769,0.0885996425510686,0
peptide_nm_53,0.8074041191996294,0.8074041191996294,0.0,0.0,0.8074041191996294,0.0,1.6148082383992588,0.8074041191996294,2.4222123575988883,0.8074041191996294,2.4222123575988883,0.0,0.8074041191996294,1.6148082383992588,0.8074041191996294,1.6148082383992588,1.6148082383992588,0.0,0.8074041191996294,1.6148082383992588,0.0557081549009527,0.067443386016281,0.0694443398831368,0
peptide_nm_54,3.0794846668361786,0.0,0.0,0.0,0.0,0.0,0.7698711667090447,0.0,0.0,0.7698711667090447,1.5397423334180893,1.5397423334180893,0.0,0.7698711667090447,0.0,0.7698711667090447,0.0,0.0,0.0,0.0,0.0785638049123476,0.0710652907911644,0.0804997375874432,0
peptide_nm_55,2.508319731774423,0.0,0.0,1.6722131545162822,0.0,0.0,0.0,0.8361065772581411,0.8361065772581411,0.0,2.508319731774423,0.0,0.0,0.8361065772581411,1.6722131545162822,0.8361065772581411,1.6722131545162822,0.0,0.0,0.8361065772581411,0.0502882123075688,0.0566599476774006,0.0569452627568893,0
peptide_nm_56,1.4645241472314237,1.4645241472314237,0.0,1.4645241472314237,0.0,1.4645241472314237,1.4645241472314237,2.196786220847136,0.0,2.196786220847136,1.4645241472314237,0.0,0.0,1.4645241472314237,0.7322620736157118,1.4645241472314237,1.4645241472314237,0.7322620736157118,0.0,2.196786220847136,0.0767900977984664,0.1038347167802631,0.0871131118055586,0
peptide_nm_57,0.8251465219639289,0.0,2.475439565891787,0.8251465219639289,0.0,0.0,0.0,1.6502930439278578,0.0,0.8251465219639289,1.6502930439278578,0.0,0.0,0.0,0.8251465219639289,0.8251465219639289,0.0,0.0,0.0,0.0,0.0543769945133612,0.0533591686823694,0.0671173148403404,0
peptide_nm_58,0.7742875838958164,0.7742875838958164,0.0,1.5485751677916328,1.5485751677916328,0.0,0.7742875838958164,1.5485751677916328,0.7742875838958164,0.0,2.3228627516874494,2.3228627516874494,0.0,0.0,0.0,1.5485751677916328,1.5485751677916328,0.0,1.5485751677916328,3.0971503355832657,0.0727797694566158,0.0654452853031546,0.0874873613444132,0
peptide_nm_59,4.875381533373586,0.8125635888955977,0.8125635888955977,0.0,0.0,0.8125635888955977,0.0,0.0,0.0,0.8125635888955977,2.437690766686793,0.0,0.0,0.8125635888955977,0.8125635888955977,0.8125635888955977,0.0,0.0,0.8125635888955977,0.8125635888955977,0.0633443986468275,0.0661674910851331,0.0579245213724416,0
peptide_nm_60,2.3902991640225286,0.7967663880075095,0.7967663880075095,2.3902991640225286,1.593532776015019,0.0,0.7967663880075095,0.7967663880075095,1.593532776015019,0.7967663880075095,3.983831940037548,1.593532776015019,0.7967663880075095,0.7967663880075095,0.7967663880075095,1.593532776015019,0.7967663880075095,0.0,0.0,3.187065552030038,0.0719599039408492,0.0646546092218193,0.066619098829822,0
